tier	author_ok	stem	title	etype	number	isbn	date	publisher	rakuten_title	rakuten_author	page_authors	series_name	main_prefix	cand_prefix	n_cands
STRICT	OK	varuhara-oteinteinkan	ヴァルハラ・オティンティン館	standard	6	9784088934433	2024-11	集英社	ヴァルハラ・オティンティン館 6	夕仁/求嵐/萌木 雄太	夕仁	ヤングジャンプコミックス	9784088	9784088	2
STRICT	OK	vlad-dracula	ヴラド・ドラクラ	standard	8	9784047380981	2024-11	KADOKAWA	ヴラド・ドラクラ 8	大窪　晶与	大窪晶与	ハルタコミックス	9784047	9784047	2
STRICT	OK	wan-piisu-gakuen	ONE PIECE学園	standard	9	9784088843179	2024-11	集英社	ONE PIECE学園 9	小路 壮平	小路壮平	ジャンプコミックス	9784088	9784088	1
STRICT	OK	wataridori-to-katatsumuri	渡り鳥とカタツムリ	standard	4	9784847068935	2024-12	ワニブックス	渡り鳥とカタツムリ(4巻)	高津 マコト	高津マコト		9784847	9784847	4
STRICT	OK	watashi-no-oshi-wa-akuyaku-reijou	私の推しは悪役令嬢。	standard	9	9784758027762	2024-10	一迅社	私の推しは悪役令嬢。(9)	青乃 下/いのり。/花ヶ田	青乃下	百合姫コミックス	9784758	9784758	3
STRICT	OK	watashi-o-tabetai-hitodenashi	私を喰べたい、ひとでなし	standard	9	9784049160659	2024-10	KADOKAWA	私を喰べたい、ひとでなし 9	苗川　采	苗川采	電撃コミックスNEXT	9784049	9784049	2
STRICT	OK	wild-strawberry	ワイルドストロベリー	standard	4	9784088842295	2024-10	集英社	ワイルドストロベリー 4	米元 いれ	米元いれ	ジャンプコミックス	9784088	9784088	2
STRICT	OK	wondance	ワンダンス	standard	13	9784065364673	2024-08	講談社	ワンダンス(13)	珈琲	珈琲	アフタヌーンKC	9784065	9784065	1
STRICT	OK	wotaku-ni-yasashii-gal-wa-inai	オタクに優しいギャルはいない!?	standard	8	9784867206942	2024-10	コアミックス	オタクに優しいギャルはいない!?(8)	のりしろちゃん/魚住さかな	魚住さかな	ゼノンコミックス	9784867	9784867	4
STRICT	OK	yaiteru-futari	焼いてるふたり	standard	22	9784065416150	2025-12	講談社	焼いてるふたり(22)	ハナツカ シオリ	ハナツカシオリ	モーニング　KC	9784065	9784065	4
STRICT	OK	yakutatazu-skill-ni-jinsei-o-sosogikomi-25-nen-imasara-saikyou-no-bouken-tan	役立たずスキルに人生を注ぎ込み25年、今さら最強の冒険譚	standard	9	9784049160208	2024-11	KADOKAWA	役立たずスキルに人生を注ぎ込み25年、今さら最強の冒険譚 9	ガンテツ/しゅうきち/peroshi	ガンテツ	電撃コミックスNEXT	9784049	9784049	7
STRICT	OK	yankee-kun-to-kagaku-gohan	ヤンキー君と科学ごはん	standard	5	9784088934594	2024-11	集英社	ヤンキー君と科学ごはん 5	岡 叶/樋口 直哉	樋口直哉	ヤングジャンプコミックス	9784088	9784088	2
STRICT	OK	yano-kun-no-futsuu-no-hibi	矢野くんの普通の日々	standard	9	9784065373323	2024-11	講談社	矢野くんの普通の日々(9)	田村 結衣	田村結衣	モーニング　KC	9784065	9784065	2
STRICT	OK	yoake-no-uta	夜明けの唄	standard	6	9784910526775	2025-05	シュークリーム	夜明けの唄 6	ユノイチカ	ユノイチカ	from RED COMICS　072	9784910	9784910	3
STRICT	OK	yoake-o-kou-kemonotachi	夜明けを乞うけものたち	standard	3	9784592230410	2024-11	白泉社	夜明けを乞うけものたち 3	堤 翔	堤翔	花とゆめコミックススペシャル	9784592	9784592	2
STRICT	OK	yojouhan-no-ibara-hime	四畳半のいばら姫	standard	6	9784088430690	2024-11	集英社	四畳半のいばら姫 6	吉田 夢美/佐藤 ざくり	佐藤ざくり	マーガレットコミックス	9784088	9784088	2
STRICT	OK	yokohama-outsiders	横浜アウトサイダーズ	standard	4	9784048117289	2025-12	KADOKAWA	横浜アウトサイダーズ 4	ヨルカ	ヨルカ		9784048	9784048	1
STRICT	OK	youkai-apaato-no-yuugana-nichijou	妖怪アパートの幽雅な日常	standard	30	9784065374061	2024-11	講談社	妖怪アパートの幽雅な日常(30)	深山 和香/香月 日輪	深山和香	シリウスKC	9784065	9784065	3
STRICT	OK	yowayowa-sensei	よわよわ先生	standard	9	9784065371299	2024-10	講談社	よわよわ先生(9)	福地 カミオ	福地カミオ	KCデラックス	9784065	9784065	2
STRICT	OK	yumenashi-sensei-no-shinro-shidou	夢なし先生の進路指導	standard	4	9784098630684	2024-10	小学館	夢なし先生の進路指導(4)	笠原 真樹	笠原真樹	ビッグ コミックス	9784098	9784098	2
STRICT	OK	yuri-ni-hasamaru-otoko-wa-shineba-ii	百合にはさまる男は死ねばいい!?	standard	6	9784344854611	2024-09	幻冬舎コミックス	百合にはさまる男は死ねばいい!? (6)	蓬餅	蓬餅	バーズコミックス	9784344	9784344	2
STRICT	OK	yuube-wa-otanoshimi-deshitane	ゆうべはお楽しみでしたね	standard	11	9784757594814	2024-10	スクウェア・エニックス	ゆうべはお楽しみでしたね(11)	金田一蓮十郎	金田一蓮十郎	ヤングガンガンコミックス	9784757	9784757	2
STRICT	OK	yuukyuu-no-gusha-asley-no-kenja-no-susume-to-pochi-no-daibouken	悠久の愚者アズリーの、賢者のすゝめと、ポチの大冒険	standard	11	9784803020205	2024-10	アース・スターエンターテイメント	悠久の愚者アズリーの、賢者のすゝめ と、ポチの大冒険(11)	荒木風羽/壱弐参/武藤此史	荒木風羽	アース・スター　コミックス	9784803	9784803	4
STRICT	OK	yuuri-chan-wa-namaiki-zakari	ゆーりちゃんはナマイキざかり!!	standard	5	9784864682961	2024-10	ヒーローズ	ゆーりちゃんはナマイキざかり!!(5)	高橋ぽてと	高橋ぽてと	ヒーローズコミックス わいるど	9784864	9784864	2
STRICT	OK	yuusha-ikkou-no-senzokui	勇者一行の専属医	standard	4	9784088935690	2025-02	集英社	勇者一行の専属医 4	中村 尚儁/蒼空 チョコ	中村尚儁	ヤングジャンプコミックス	9784088	9784088	3
STRICT	OK	yuuyake-no-uta	夕焼けの詩	standard	24	9784091808844	1987-07	小学館	夕焼けの詩(24)	西岸良平	西岸良平	ビッグ コミックス	9784091	9784091	2
STRICT	OK	zaako-zako-zako-zako-sensei	ざーこざこざこざこ先生	standard	5	9784866753812	2024-10	フレックスコミックス	ざーこざこざこざこ先生(5)	ぜろよん	ぜろよん	メテオCOMICS	9784866	9784866	2
STRICT	OK	zekkyou-gakkyuu-tensei	絶叫学級転生	standard	23	9784088677705	2024-09	集英社	絶叫学級 転生 23	いしかわ えみ	いしかわえみ	りぼんマスコットコミックス	9784088	9784088	2
STRICT	OK	zennin-otsu-san-umarekawattara-esuesuesu-rank-jinsei-ga-kakutei-shita	善人おっさん、生まれ変わったらSSSランク人生が確定した	standard	10	9784088935539	2025-02	集英社	善人おっさん、生まれ変わったらSSSランク人生が確定した 10	ゆづま しろ/三木 なずな/伍長	ゆづましろ	ヤングジャンプコミックス	9784088	9784088	6
STRICT	OK	zenryaku-milk-house	前略・ミルクハウス	standard	8	9784091313188	1985-12	小学館	前略・ミルクハウス(8)	川原由美子	川原由美子	フラワーコミックス	9784091	9784091	2
STRICT	OK	zessei-no-akujo-wa-ma-ouji-sama-ni-chouai-dekiaisareru	絶世の悪女は魔王子さまに寵愛される	standard	5	9784088677774	2024-10	集英社	絶世の悪女は魔王子さまに寵愛される 5	朝香 のりこ/＊あいら＊	朝香のりこ	りぼんマスコットコミックス	9784088	9784088	2
STRICT	OK	zetsurin-do-s-majutsushi-ark-to-watashi-no-senzoku-keiyakusho	絶倫ドS魔術師アークと私の専属契約書	standard	9	9784864957083	2024-12	大都社	絶倫ドS魔術師アークと私の専属契約書 9	ざわっこ/ゆずこ	ざわっこ	DaitoComics　TLシリーズ	9784864	9784864	1
STRICT	OK	zetsurin-mutsu-kun-wa-ookii-kuri-ga-suki	絶倫陸奥くんは大きいクリが好き	standard	7	9784867781210	2024-11	秋水社	絶倫陸奥くんは大きいクリが好き(7)	新薫	新薫	秋水デジタルコミックス　TLシリーズ	9784867	9784867	2
STRICT	OK	zettai-ni-hatarakitakunai-dungeon-master-ga-damin-o-musaboru-made	絶対に働きたくないダンジョンマスターが惰眠をむさぼるまで	standard	11	9784824009814	2024-10	オーバーラップ	絶対に働きたくないダンジョンマスターが惰眠をむさぼるまで 11	七六/鬼影スパナ/よう太	七六	ガルドコミックス	9784824	9784824	3
STRICT	OK	zokugun-hijikata-toshizou	賊軍土方歳三	standard	11	9784065375242	2024-11	講談社	賊軍 土方歳三(11)	赤名 修	赤名修	イブニングKC	9784065	9784065	2
STRICT	OK	zutaboro-reijou-wa-ane-no-motokonyakusha-ni-dekiai-dekiaisareru	ずたぼろ令嬢は姉の元婚約者に溺愛される	standard	7	9784575418583	2024-04	双葉社	ずたぼろ令嬢は姉の元婚約者に溺愛される(7)	仲倉千景/とびらの	仲倉千景	モンスターコミックスf	9784575	9784575	4
PUB_ONLY	OK	asagiiro-no-saudaaji	あさぎ色のサウダージ	standard	2	9784041168837	2025-11	KADOKAWA	あさぎ色のサウダージ(2)	サクタロー	サクタロー		9784041	9784041	1
PUB_ONLY	OK	bikkuriman-omoshiro-land	ビックリマンおもしろランド	standard	5	9784253099332	1988-06	秋田書店	ビックリマンおもしろランド(5)	企画者104	企画者104	ムービーコミックス	9784253	9784253	2
PUB_ONLY	MISMATCH	chouetsusha-to-natta-otsu-san-wa-mai-peesu-ni-isekai-o-sansaku-suru	超越者となったおっさんはマイペースに異世界を散策する	standard	6	9784434268960	2019-12	アルファポリス	超越者となったおっさんはマイペースに異世界を散策する(6)	神尾優	石田総司		9784434	9784434	2
PUB_ONLY	MISMATCH	daishizen-no-mahoushi-asht-sutareta-ryouchi-de-slow-life	大自然の魔法師アシュト、廃れた領地でスローライフ	standard	5	9784434284045	2021-01	アルファポリス	大自然の魔法師アシュト、廃れた領地でスローライフ(5)	さとう	小田山るすけ		9784434	9784434	5
PUB_ONLY	OK	esper-mami-1996-2	エスパー魔美	standard	3	9784091415035	1987-05	小学館	エスパー魔美(3)	藤子・F・不二雄	藤子F不二雄	てんとう虫コミックス	9784091	9784091	1
PUB_ONLY	OK	etsu-nouryoku-nashi-de-party-tsuihousareta-sareta-ore-ga-zen-zokusei-mahou-tsukai	えっ、能力なしでパーティ追放された俺が全属性魔法使い!?	standard	4	9784434334764	2024-02	アルファポリス	えっ、能力なしでパーティ追放された俺が全属性魔法使い!?(4)	たかたちひろ	たかたちひろ		9784434	9784434	3
PUB_ONLY	MISMATCH	fuguu-skill-no-renkinjutsushi-henkyou-o-kaitaku-suru	不遇スキルの錬金術師、辺境を開拓する	standard	5	9784434323164	2023-08	アルファポリス	不遇スキルの錬金術師、辺境を開拓する(5)	つちねこ	がいかん		9784434	9784434	4
PUB_ONLY	OK	fushiou-wa-surooraifu-o-kibou-shimasu	不死王はスローライフを希望します	standard	4	9784434315060	2023-01	アルファポリス	不死王はスローライフを希望します(4)	小狐丸	小狐丸 / 小滝カイ		9784434	9784434	2
PUB_ONLY	OK	gold-2004	GOLD	standard	3	9784785921460	2001-12	少年画報社	GOLD(3)	山本隆一郎	山本隆一郎	ヤングキングコミックス	9784785	9784785	1
PUB_ONLY	OK	gold-2004	GOLD	standard	4	9784785921859	2002-05	少年画報社	GOLD(4)	山本隆一郎	山本隆一郎	ヤングキングコミックス	9784785	9784785	1
PUB_ONLY	OK	gold-2004	GOLD	standard	5	9784785922191	2002-08	少年画報社	GOLD(5)	山本隆一郎	山本隆一郎	ヤングキングコミックス	9784785	9784785	1
PUB_ONLY	OK	gold-2004	GOLD	standard	6	9784785922573	2003-02	少年画報社	GOLD(6)	山本隆一郎	山本隆一郎	ヤングキングコミックス	9784785	9784785	1
PUB_ONLY	OK	gold-2004	GOLD	standard	7	9784785923334	2003-07	少年画報社	GOLD(7)	山本隆一郎	山本隆一郎	ヤングキングコミックス	9784785	9784785	1
PUB_ONLY	OK	gold-2004	GOLD	standard	8	9784785923778	2003-11	少年画報社	GOLD(8)	山本隆一郎	山本隆一郎	ヤングキングコミックス	9784785	9784785	1
PUB_ONLY	MISMATCH	hanamaru-manga	花丸漫画	standard	3	9784592728030	2012-01	白泉社	花丸漫画(3)	アンソロジー	高永ひなこ		9784592	9784592	1
PUB_ONLY	MISMATCH	hanamaru-manga	花丸漫画	standard	4	9784592728047	2012-05	白泉社	花丸漫画(4)	立野真琴/小椋ムク	高永ひなこ		9784592	9784592	2
PUB_ONLY	MISMATCH	imokusa-reijou-desu-akuyaku-reisoku-o-tasuketara-kiniiraremashita	芋くさ令嬢ですが悪役令息を助けたら気に入られました	standard	6	9784824006660	2023-11	オーバーラップ	芋くさ令嬢ですが悪役令息を助けたら気に入られました 6	桜あげは/くろでこ	七浦なりな	オーバーラップノベルスf	9784824	9784824	3
PUB_ONLY	MISMATCH	isekai-ja-surooraifu-wa-mamanaranai	異世界じゃスローライフはままならない	standard	4	9784434319242	2023-04	アルファポリス	異世界じゃスローライフはままならない(4)	夏柿シン	ひなた丸だいや		9784434	9784434	1
PUB_ONLY	MISMATCH	isekai-meikyuu-no-saishinbu-o-mezasou	異世界迷宮の最深部を目指そう	standard	7	9784865541311	2016-07	オーバーラップ	異世界迷宮の最深部を目指そう 7	割内タリサ/鵜飼沙樹	左藤圭右		9784865	9784865	4
PUB_ONLY	OK	kinpeibai-watanabe-1995	金瓶梅	standard	4	9784575934854	1996-12	双葉社	金瓶梅(4)	わたなべまさこ	わたなべまさこ	アクションコミックス	9784575	9784575	3
PUB_ONLY	OK	kuma-kuma-kuma-bear	くまクマ熊ベアー	standard	11	9784391151466	2018-11	主婦と生活社	くま クマ 熊 ベアー 11	くまなの/029	029	PASH！ブックス	9784391	9784391	4
PUB_ONLY	OK	net-no-oshi-to-real-no-oshi-ga-tonari-ni-hikkoshitekita	ネットの『推し』とリアルの『推し』が隣に引っ越してきた	standard	3	9784824008251	2024-05	オーバーラップ	ネットの『推し』とリアルの『推し』が隣に引っ越してきた 3	遥 透子/秋乃える	カタケイ / 遥透子	オーバーラップ文庫	9784824	9784824	5
PUB_ONLY	OK	ninja-hattori-kun	忍者ハットリくん	standard	5	9784091404855	1982-10	小学館	忍者ハットリくん(5)	藤子不二雄A	藤子不二雄A	てんとう虫コミックス	9784091	9784091	2
PUB_ONLY	OK	saikyou-no-seisanou-wa-nani-ga-nandemo-honobono-shitai	最強の生産王は何がなんでもほのぼのしたいっっっ!	standard	3	9784434316500	2023-02	アルファポリス	最強の生産王は何がなんでもほのぼのしたいっっっ!(3)	Erily	春千秋 / Erily		9784434	9784434	3
PUB_ONLY	MISMATCH	sayounara-ryuusei-konnichiwa-jinsei	さようなら竜生、こんにちは人生	standard	13	9784434248108	2018-06	アルファポリス	さようなら竜生、こんにちは人生(13)	永島ひろあき/市丸きすけ	くろの		9784434	9784434	3
PUB_ONLY	MISMATCH	shiyounan-bakusouzoku	湘南爆走族	standard	4	9784785946487	1990-10	少年画報社	湘南爆走族(4)	吉田聡	西城隆詞		9784785	9784785	1
PUB_ONLY	MISMATCH	yadamon	ヤダモン	standard	2	9784197730100	1992-12	徳間書店	ヤダモン(2)	アニメージュ編集部	SUEZEN	アニメージュコミックス	9784197	9784197	2
DATE_ONLY	OK	love-phantom	ラブファントム	standard	13	9784098728497	2024-11	小学館	ラブファントム(13)	みつき かこ	みつきかこ	フラワーコミックス α	9784091	9784098	2
DATE_ONLY	OK	ookiku-furikabutte	おおきく振りかぶって	standard	37	9784065373019	2024-11	講談社	おおきく振りかぶって(37)	ひぐち アサ	ひぐちアサ	アフタヌーンKC	9784063	9784065	2
DATE_ONLY	OK	tate-no-yuusha-no-nariagari	盾の勇者の成り上がり	standard	26	9784046840738	2024-10	KADOKAWA	盾の勇者の成り上がり 26	藍屋球/アネコ　ユサギ/弥南　せいら	藍屋球	MFコミックス フラッパーシリーズ	9784040	9784046	4
DATE_ONLY	OK	tate-no-yuusha-no-nariagari	盾の勇者の成り上がり	standard	29	9784046854285	2025-12	KADOKAWA	盾の勇者の成り上がり 29	藍屋球/アネコ　ユサギ/弥南　せいら	藍屋球	MFコミックス フラッパーシリーズ	9784040	9784046	3
DATE_ONLY	OK	tetsu-bon	テツぼん	standard	36	9784098631124	2024-09	小学館	テツぼん(36)	永松 潔/高橋 遠州	永松潔	ビッグ コミックス	9784091	9784098	3
DATE_ONLY	OK	wild-7	ワイルド7	deluxe	10	9784197875542	1987-05	徳間書店	ワイルド7(10)	望月三起也	雨蘭 / 望月三起也	トクマコミックス		9784197	1
DATE_ONLY	OK	wild-7	ワイルド7	deluxe	11	9784197875634	1987-05	徳間書店	ワイルド7(11)	望月三起也	雨蘭 / 望月三起也	トクマコミックス		9784197	1
DATE_ONLY	OK	wild-7	ワイルド7	deluxe	12	9784197875641	1987-05	徳間書店	ワイルド7(12)	望月三起也	雨蘭 / 望月三起也	トクマコミックス		9784197	1
DATE_ONLY	OK	wild-7	ワイルド7	deluxe	18	9784197875924	1987-08	徳間書店	ワイルド7(18)	望月三起也	雨蘭 / 望月三起也	トクマコミックス		9784197	1
DATE_ONLY	OK	wild-7	ワイルド7	deluxe	19	9784197876020	1987-09	徳間書店	ワイルド7(19)	望月三起也	雨蘭 / 望月三起也	トクマコミックス		9784197	1
DATE_ONLY	OK	wild-7	ワイルド7	deluxe	20	9784197876037	1987-09	徳間書店	ワイルド7(20)	望月三起也	雨蘭 / 望月三起也	トクマコミックス		9784197	1
WEAK	OK	abashiriikka	あばしり一家	bunkobon	6	9784253030069	1972-05	秋田書店	あばしり一家(6)	永井豪	永井豪	少年チャンピオンコミックス	9784041	9784253	1
WEAK	OK	bats-terry	バツ＆テリー	wideban	3	9784812486313	2014-05	竹書房	バツ&テリー(3)	大島やすいち	大島やすいち	バンブーコミックス	9784845	9784812	2
WEAK	OK	furoagari-no-yozora-ni	風呂上がりの夜空に	deluxe	2	9784821196746	1998-05	ぶんか社	風呂上がりの夜空に(2)	小林じんこ	小林じんこ	ぶんか社コミックス	9784063	9784821	3
WEAK	OK	furoagari-no-yozora-ni	風呂上がりの夜空に	deluxe	4	9784821196876	1998-07	ぶんか社	風呂上がりの夜空に(4)	小林じんこ	小林じんこ	ぶんか社コミックス	9784063	9784821	3
WEAK	MISMATCH	hime-2006	姫	standard	3	9784575487329	1984-10	双葉社	姫(3)	滝沢解/川崎三枝子	茶木ひろみ	アクションコミックス	9784088	9784575	4
WEAK	MISMATCH	kanon	Kanon	standard	4	9784872875317	2001-07	宙出版	Kanon(4)	アンソロジー	森嶋プチ	ミッシィコミックス　ツインハートコミックス	9784840	9784872	1
WEAK	MISMATCH	sekainorekishi	世界の歴史	standard	4	9784082491147	1986-05	集英社	世界の歴史(4)	岩田一彦	石原しゅん	集英社版・学習漫画	9784124	9784082	1
WEAK	MISMATCH	sekainorekishi	世界の歴史	standard	5	9784082491154	1986-06	集英社	世界の歴史(5)	岩田一彦	石原しゅん	集英社版・学習漫画	9784124	9784082	1
WEAK	MISMATCH	sekainorekishi	世界の歴史	standard	6	9784082491161	1986-07	集英社	世界の歴史(6)	岩田一彦	石原しゅん	集英社版・学習漫画	9784124	9784082	1
WEAK	MISMATCH	sekainorekishi	世界の歴史	standard	8	9784082491185	1986-09	集英社	世界の歴史(8)	岩田一彦	石原しゅん	集英社版・学習漫画	9784124	9784082	1
WEAK	MISMATCH	sekainorekishi	世界の歴史	standard	10	9784082491208	1986-11	集英社	世界の歴史(10)	岩田一彦	石原しゅん	集英社版・学習漫画	9784124	9784082	1
WEAK	MISMATCH	sekainorekishi	世界の歴史	standard	12	9784082491222	1987-01	集英社	世界の歴史(12)	岩田一彦	石原しゅん	集英社版・学習漫画	9784124	9784082	1
WEAK	MISMATCH	shamo-1990	軍鶏	standard	2	9784575991871	2004-06	双葉社	軍鶏(2)	たなか亜希夫/橋本以蔵	篠原とおる	アクションコミックス　Ｃｏｉｎｓアクションオリジナル	9784845	9784575	4
WEAK	MISMATCH	shamo-1990	軍鶏	standard	4	9784575991956	2004-08	双葉社	軍鶏(4)	たなか亜希夫/橋本以蔵	篠原とおる	アクションコミックス　Ｃｏｉｎｓアクションオリジナル	9784845	9784575	4
WEAK	MISMATCH	shamo-1990	軍鶏	standard	6	9784575992052	2004-10	双葉社	軍鶏(6)	たなか亜希夫/橋本以蔵	篠原とおる	アクションコミックス　Ｃｏｉｎｓアクションオリジナル	9784845	9784575	4
WEAK	MISMATCH	shamo-1990	軍鶏	standard	8	9784575992144	2004-12	双葉社	軍鶏(8)	たなか亜希夫/橋本以蔵	篠原とおる	アクションコミックス　Ｃｏｉｎｓアクションオリジナル	9784845	9784575	4
WEAK	OK	shinpan-himitsu-tantei-jieiei	秘密探偵JA	bunkobon	10	9784253016759	1992-04	秋田書店	秘密探偵JA(10)	望月三起也	望月三起也	秋田漫画文庫	9784821	9784253	1
WEAK	OK	shippo-ga-tomodachi	シッポがともだち	deluxe	2	9784081090921	2005-12	集英社	シッポがともだち(2)	桜沢エリカ	桜沢エリカ	Ｓｈｕｅｉｓｈａ　ｇｉｒｌｓ　ｒｅｍｉｘ	9784088	9784081	1
WEAK	OK	tanpopo-san-no-uta	たんぽぽさんの詩	standard	3	9784575825909	2001-08	双葉社	たんぽぽさんの詩(3)	西岸良平	西岸良平	アクションコミックス	9784396	9784575	2
WEAK	OK	wild-7	ワイルド7	deluxe	5	9784197875405	1987-02	徳間書店	ワイルド7(5)	望月三起也	雨蘭 / 望月三起也	トクマコミックス		9784197	1
WEAK	OK	wild-7	ワイルド7	deluxe	8	9784197875436	1987-03	徳間書店	ワイルド7(8)	望月三起也	雨蘭 / 望月三起也	トクマコミックス		9784197	1
WEAK	OK	wild-7	ワイルド7	deluxe	24	9784197876235	1987-11	徳間書店	ワイルド7(24)	望月三起也	雨蘭 / 望月三起也	トクマコミックス		9784197	1
