layer	stem	title	ei	etype	label	number	kind	isbn	date	rak_title	rak_author	rak_publisher	other_slug	other_title	in_db	route	layer_note
B1_別頁(同題)	x-men	X-MEN	1	shinsoban	バンブーコミックス	6	MID	9784884757380	1994-08-27	X-men(6)		竹書房	x-men-1994	X-MEN	o	canon:extra[0]	描画先=x-men-1994,x-men
B1_別頁(同題)	x-men	X-MEN	1	shinsoban	バンブーコミックス	8	MID	9784884757403	1994-09-28	X-men(8)		竹書房	x-men-1994	X-MEN	o	canon:extra[0]	描画先=x-men-1994,x-men
B1_別頁(同題)	x-men	X-MEN	2	shinsoban	マーヴル・スーパー・コミックス	8	MID	9784884757403	1994-09-28	X-men(8)		竹書房	x-men-1994	X-MEN	o	canon:extra[1]	描画先=x-men-1994,x-men
B1_別頁(同題)	x-men	X-MEN	1	shinsoban	バンブーコミックス	9	MID	9784884757410	1994-09-28	X-men(9)		竹書房	x-men-1994	X-MEN	o	canon:extra[0]	描画先=x-men-1994,x-men
B1_別頁(同題)	x-men	X-MEN	1	shinsoban	バンブーコミックス	10	MID	9784884757427	1994-10-27	X-men(10)		竹書房	x-men-1994	X-MEN	o	canon:extra[0]	描画先=x-men-1994,x-men
B1_別頁(同題)	x-men	X-MEN	2	shinsoban	マーヴル・スーパー・コミックス	10	MID	9784884757427	1994-10-27	X-men(10)		竹書房	x-men-1994	X-MEN	o	canon:extra[1]	描画先=x-men-1994,x-men
B1_別頁(同題)	x-men	X-MEN	0	standard	通常版	11	MID	9784884757434	1994-11-28	X-men(11)		竹書房	x-men-1994	X-MEN	o	canon:volumes	描画先=x-men-1994,x-men
B1_別頁(同題)	x-men	X-MEN	2	shinsoban	マーヴル・スーパー・コミックス	11	MID	9784884757434	1994-11-28	X-men(11)		竹書房	x-men-1994	X-MEN	o	canon:extra[1]	描画先=x-men-1994,x-men
B2_別頁(別題)	chotto-morimashita	ちょっと盛りました。	0	standard	通常版	1	LEAD	9784063848557	2013-04-17	ちょっと盛りました。(1)	にしもとひでお	講談社	dokusha-senyou-kensaku-engine-chotto-morimashita	読者専用検索エンジン ちょっと盛りました。	o	seed4	描画先=dokusha-senyou-kensaku-engine-chotto-morimashita
B2_別頁(別題)	chotto-morimashita	ちょっと盛りました。	0	standard	通常版	2	LEAD	9784063949209	2013-08-16	ちょっと盛りました。(2)	にしもとひでお	講談社	dokusha-senyou-kensaku-engine-chotto-morimashita	読者専用検索エンジン ちょっと盛りました。	o	seed4	描画先=dokusha-senyou-kensaku-engine-chotto-morimashita
B2_別頁(別題)	da-capo-3	D.C.Ⅲ～ダ・カーポⅢ～	0	standard	通常版	1	LEAD	9784048911993	2012-12-15	D.C.III 〜ダ・カーポIII〜(1)	日向 ののか/CIRCUS	KADOKAWA	d-c-iii	D.C. 〔Ⅲ〕	o	seed4	描画先=d-c-iii
B2_別頁(別題)	gaddesu-megami-no-ketsumyaku	ガッデス 女神の血脈	0	standard	通常版	1	LEAD	9784785935375	2010-12	ガッデス〜女神の血脈〜(1)	塩崎雄二	少年画報社	goddess	ガッデス	o	seed4	描画先=goddess
B2_別頁(別題)	jinrou-game	人狼ゲーム	0	standard	通常版	2	MID	9784801962682	2018-06	人狼ゲーム : クレイジーフォックス. 2	川上, 亮, 1976-/小独活	竹書房	jinrou-game-crazy-fox	人狼ゲーム クレイジーフォックス	o	canon:volumes	描画先=jinrou-game-crazy-fox
B2_別頁(別題)	kaina-surugajou-gozen-jiai	腕 駿河城御前試合	0	standard	通常版	1	LEAD	9784845840984	2011-06	腕〜駿河城御前試合〜(1)	森秀樹(漫画家)/南條範夫	リイド社	kaina	腕	o	seed4	描画先=kaina
B2_別頁(別題)	kizudarake-no-tenshitachi	傷だらけの天使たち	0	standard	通常版	2	MID	9784091780799	1990-01-22	傷だらけの天使たち 2	喜国 雅彦	小学館	zoku-kizudarake-no-tenshitachi	続 傷だらけの天使たち	o	seed4	描画先=zoku-kizudarake-no-tenshitachi
B2_別頁(別題)	l-gion	LÉGION	0	standard	通常版	1	LEAD	9784821195121	1996-11	Légion. 第1巻	長沢, 克泰, 1961-	ぶんか社	l-e-gion	L〔E´〕GION	o	seed4	描画先=l-e-gion
B2_別頁(別題)	mahoujin-guruguru-gaiden-mai-yuuden-kitakita	魔法陣グルグル外伝舞勇伝キタキタ	0	standard	通常版	1	LEAD	9784757526112	2009-07	魔法陣グルグル外伝舞勇伝キタキタ(1)	衛藤ヒロユキ	スクウェア・エニックス	buyuuden-kitakita	舞勇伝キタキタ	o	seed4	描画先=buyuuden-kitakita
B2_別頁(別題)	mahoujin-guruguru-gaiden-mai-yuuden-kitakita	魔法陣グルグル外伝舞勇伝キタキタ	0	standard	通常版	2	LEAD	9784757527997	2010-02	魔法陣グルグル外伝舞勇伝キタキタ(2)	衛藤ヒロユキ	スクウェア・エニックス	buyuuden-kitakita	舞勇伝キタキタ	o	seed4	描画先=buyuuden-kitakita
B2_別頁(別題)	mahoujin-guruguru-gaiden-mai-yuuden-kitakita	魔法陣グルグル外伝舞勇伝キタキタ	0	standard	通常版	3	LEAD	9784757530294	2010-10	魔法陣グルグル外伝舞勇伝キタキタ(3)	衛藤ヒロユキ	スクウェア・エニックス	buyuuden-kitakita	舞勇伝キタキタ	o	seed4	描画先=buyuuden-kitakita
B2_別頁(別題)	ore-to-mou-ichido-hatsukoi	俺ともう一度、初恋。	0	standard	通常版	1	LEAD	9784065314067	2023-05-12	俺ともう一度、初恋。(1)	長谷垣 なるみ	講談社	ore-to-mou-ichido-first-love	俺ともう一度、初恋(ファーストラブ)。	o	seed4	描画先=ore-to-mou-ichido-first-love
B2_別頁(別題)	ore-to-mou-ichido-hatsukoi	俺ともう一度、初恋。	0	standard	通常版	2	LEAD	9784065329269	2023-09-13	俺ともう一度、初恋。(2)	長谷垣 なるみ	講談社	ore-to-mou-ichido-first-love	俺ともう一度、初恋(ファーストラブ)。	o	seed4	描画先=ore-to-mou-ichido-first-love
B2_別頁(別題)	piisu-maker-kurogane	PEACE MAKER鐡	0	standard	通常版	2	LEAD	9784901926300	2003-03	Peace maker鐡. 2	黒乃, 奈々絵	マッグガーデン	peace-maker-kurogane	PEACE MAKER鐵	o	seed4	描画先=peace-maker-kurogane
B2_別頁(別題)	piisu-maker-kurogane	PEACE MAKER鐡	0	standard	通常版	3	LEAD	9784901926720	2003-08	Peace maker鐡. 3	黒乃, 奈々絵	マッグガーデン	peace-maker-kurogane	PEACE MAKER鐵	o	seed4	描画先=peace-maker-kurogane
B2_別頁(別題)	piisu-maker-kurogane	PEACE MAKER鐡	0	standard	通常版	4	LEAD	9784861270130	2004-03	Peace maker鐡. 4	黒乃, 奈々絵	マッグガーデン	peace-maker-kurogane	PEACE MAKER鐵	o	seed4	描画先=peace-maker-kurogane
B2_別頁(別題)	piisu-maker-kurogane	PEACE MAKER鐡	0	standard	通常版	5	LEAD	9784861271250	2005-04	Peace maker鐡. 5	黒乃, 奈々絵	マッグガーデン	peace-maker-kurogane	PEACE MAKER鐵	o	seed4	描画先=peace-maker-kurogane
B2_別頁(別題)	piisu-maker-kurogane	PEACE MAKER鐡	0	standard	通常版	6	LEAD	9784861277870	2010-11	Peace maker鐡. 6	黒乃, 奈々絵	マッグガーデン	peace-maker-kurogane	PEACE MAKER鐵	o	seed4	描画先=peace-maker-kurogane
B2_別頁(別題)	piisu-maker-kurogane	PEACE MAKER鐡	0	standard	通常版	7	LEAD	9784800003096	2014-05	Peace maker鐡. 7	黒乃, 奈々絵	マッグガーデン	peace-maker-kurogane	PEACE MAKER鐵	o	seed4	描画先=peace-maker-kurogane
B2_別頁(別題)	piisu-maker-kurogane	PEACE MAKER鐡	0	standard	通常版	8	LEAD	9784800004444	2015-04	Peace maker鐡. 8	黒乃, 奈々絵	マッグガーデン	peace-maker-kurogane	PEACE MAKER鐵	o	seed4	描画先=peace-maker-kurogane
B2_別頁(別題)	piisu-maker-kurogane	PEACE MAKER鐡	0	standard	通常版	9	LEAD	9784800005069	2015-10	Peace maker鐡. 9	黒乃, 奈々絵	マッグガーデン	peace-maker-kurogane	PEACE MAKER鐵	o	seed4	描画先=peace-maker-kurogane
B2_別頁(別題)	piisu-maker-kurogane	PEACE MAKER鐡	0	standard	通常版	10	LEAD	9784800005571	2016-04	Peace maker鐡. 10	黒乃, 奈々絵	マッグガーデン	peace-maker-kurogane	PEACE MAKER鐵	o	seed4	描画先=peace-maker-kurogane
B2_別頁(別題)	piisu-maker-kurogane	PEACE MAKER鐡	0	standard	通常版	11	LEAD	9784800006165	2016-09	Peace maker鐡. 11	黒乃, 奈々絵	マッグガーデン	peace-maker-kurogane	PEACE MAKER鐵	o	seed4	描画先=peace-maker-kurogane
B2_別頁(別題)	premier	プレミア	0	standard	通常版	4	MID	9784796243865	1996-08-29	プレミア(4)	遊人	スコラ	premium	Premium	o	canon:volumes	描画先=premium
B2_別頁(別題)	rinjin-o-maiseyo	隣人を妹 (まい) せよ!	0	standard	通常版	1	LEAD	9784758081900	2013-10-22	隣人を妹せよ!(1)	森乃葉りふ	一迅社	rinjin-o-maiseyo-2013	隣人を妹せよ!	o	seed4	描画先=rinjin-o-maiseyo-2013
B2_別頁(別題)	rinjin-o-maiseyo	隣人を妹 (まい) せよ!	0	standard	通常版	2	LEAD	9784758082112	2014-05-22	隣人を妹せよ!(2)	森乃葉りふ	一迅社	rinjin-o-maiseyo-2013	隣人を妹せよ!	o	seed4	描画先=rinjin-o-maiseyo-2013
B2_別頁(別題)	rinjin-o-maiseyo	隣人を妹 (まい) せよ!	0	standard	通常版	3	LEAD	9784758082402	2015-06-22	隣人を妹せよ!(3)	森乃葉りふ	一迅社	rinjin-o-maiseyo-2013	隣人を妹せよ!	o	seed4	描画先=rinjin-o-maiseyo-2013
B2_別頁(別題)	takeru-1997-2	タケル	0	standard	通常版	3	MID	9784861273209	2006-11	Takeru(3)	唐々煙/中島かずき	マッグガーデン	takeru-nakashima	takeru	o	seed4	描画先=takeru-nakashima
B2_別頁(別題)	takeru-1997-2	タケル	0	standard	通常版	4	MID	9784861273889	2007-06	Takeru(4)	唐々煙/中島かずき	マッグガーデン	takeru-nakashima	takeru	o	seed4	描画先=takeru-nakashima
B2_別頁(別題)	torufan-no-nishi	トルファンの西	1	shinsoban	エメラルドコミックス	2	MID	9784391904468	1992-01-14	トルファンの西(2)	志賀公江	主婦と生活社	monroe-no-shinwa	モンローの神話	o	canon:extra[0]	描画先=monroe-no-shinwa
B2_別頁(別題)	touhai-minagoroshihen	凍牌 ミナゴロシ篇	0	standard	通常版	2	MID	9784253141321	2018-09-20	凍牌〜ミナゴロシ篇〜(2)	志名坂高次	秋田書店	touhai	凍牌	o	seed4	描画先=touhai
B2_別頁(別題)	touhou-tetsuwan-komachi-dokidoki-locomotion	東方鉄腕小町ドキドキ♡ロコモーション	0	standard	通常版	1	LEAD	9784785920074	2000-08	東方鉄腕小町ドキドキ♡ロコモーション. 1	幸田, 朋弘	少年画報社	dokidoki-locomotion	ドキドキ・ロコモーション	o	seed4	描画先=dokidoki-locomotion
B2_別頁(別題)	u12-2018	U12(アンダートゥエルブ)	0	standard	通常版	1	LEAD	9784063880854	2015-09-07	U12(1)	闇川コウ	講談社	u12	U12	o	seed4	描画先=u12
B2_別頁(別題)	u12-2018	U12(アンダートゥエルブ)	0	standard	通常版	2	LEAD	9784063881189	2016-02-05	U12(2)	闇川 コウ	講談社	u12	U12	o	seed4	描画先=u12
B2_別頁(別題)	u12-2018	U12(アンダートゥエルブ)	0	standard	通常版	3	LEAD	9784063881523	2016-07-07	U12(3)	闇川 コウ	講談社	u12	U12	o	seed4	描画先=u12
B2_別頁(別題)	u12-2018	U12(アンダートゥエルブ)	0	standard	通常版	4	LEAD	9784063882322	2017-01-06	U12(4)	闇川 コウ	講談社	u12	U12	o	seed4	描画先=u12
B2_別頁(別題)	u12-2018	U12(アンダートゥエルブ)	0	standard	通常版	5	LEAD	9784063882759	2017-07-07	U12(5)	闇川 コウ	講談社	u12	U12	o	seed4	描画先=u12
B2_別頁(別題)	u12-2018	U12(アンダートゥエルブ)	0	standard	通常版	6	LEAD	9784065109342	2018-02-07	U12(6)	闇川 コウ	講談社	u12	U12	o	seed4	描画先=u12
B2_別頁(別題)	x-men	X-MEN	0	standard	通常版	2	MID	9784884757106	1994-06-27	X-men(2)		竹書房	x-men-1994-4	エックスメン	o	canon:volumes	描画先=x-men-1994-4
B2_別頁(別題)	x-men	X-MEN	1	shinsoban	バンブーコミックス	7	MID	9784884757397	1994-08-27	X-men(7)		竹書房	x-men-1994-4	エックスメン	o	canon:extra[0]	描画先=x-men-1994-4,x-men-1994,x-men
B2_別頁(別題)	x-men	X-MEN	2	shinsoban	マーヴル・スーパー・コミックス	7	MID	9784884757397	1994-08-27	X-men(7)		竹書房	x-men-1994-4	エックスメン	o	canon:extra[1]	描画先=x-men-1994-4,x-men-1994,x-men
B2_別頁(別題)	x-men	X-MEN	0	standard	通常版	12	MID	9784884757441	1994-12-15	X-men(12)		竹書房	x-men-1994-4	エックスメン	o	canon:volumes	描画先=x-men-1994-4
B2_別頁(別題)	x-men-1994	X-MEN	0	standard	通常版	2	MID	9784884757106	1994-06-27	X-men(2)		竹書房	x-men-1994-4	エックスメン	o	overrides	描画先=x-men-1994-4
B2_別頁(別題)	x-men-1994	X-MEN	0	standard	通常版	12	MID	9784884757441	1994-12-15	X-men(12)		竹書房	x-men-1994-4	エックスメン	o	overrides	描画先=x-men-1994-4
B2_別頁(別題)	x-men-1994-4	エックスメン	0	standard	通常版	1	LEAD	9784884757090	1994-05-26	X-men(1)		竹書房	x-men-1994	X-MEN	o	seed4	描画先=x-men-1994,x-men
B2_別頁(別題)	x-men-1994-4	エックスメン	0	standard	通常版	3	MID	9784884757304	1994-07-27	X-men(3)		竹書房	x-men-1994	X-MEN	o	seed4	描画先=x-men-1994,x-men
B2_別頁(別題)	x-men-1994-4	エックスメン	0	standard	通常版	4	MID	9784884757311	1994-07-27	X-men(4)		竹書房	x-men-1994	X-MEN	o	seed4	描画先=x-men-1994,x-men
B2_別頁(別題)	x-men-1994-4	エックスメン	0	standard	通常版	5	MID	9784884757328	1994-07-27	X-men(5)		竹書房	x-men-1994	X-MEN	o	seed4	描画先=x-men-1994,x-men
B2_別頁(別題)	x-men-1994-4	エックスメン	0	standard	通常版	6	MID	9784884757380	1994-08-27	X-men(6)		竹書房	x-men-1994	X-MEN	o	seed4	描画先=x-men-1994,x-men
B2_別頁(別題)	x-men-1994-4	エックスメン	0	standard	通常版	8	MID	9784884757403	1994-09-28	X-men(8)		竹書房	x-men-1994	X-MEN	o	seed4	描画先=x-men-1994,x-men
B2_別頁(別題)	x-men-1994-4	エックスメン	0	standard	通常版	9	MID	9784884757410	1994-09-28	X-men(9)		竹書房	x-men-1994	X-MEN	o	seed4	描画先=x-men-1994,x-men
B2_別頁(別題)	x-men-1994-4	エックスメン	0	standard	通常版	10	MID	9784884757427	1994-10-27	X-men(10)		竹書房	x-men-1994	X-MEN	o	seed4	描画先=x-men-1994,x-men
B2_別頁(別題)	x-men-1994-4	エックスメン	0	standard	通常版	11	MID	9784884757434	1994-11-28	X-men(11)		竹書房	x-men-1994	X-MEN	o	seed4	描画先=x-men-1994,x-men
