kind	slug	title	our_max	our_nvols	miss_vol	isbn	date	in_seed2	truncated
TRAIL	rebuild-world	リビルドワールド	15	15	16	9784049523485	2026年07月27日頃		Y
GAP	sayounara-ryuusei-konnichiwa-jinsei	さようなら竜生、こんにちは人生	16	15	13	9784434344961	2024年09月19日頃		Y
TRAIL	shokeisareta-kenja-wa-lich-ni-tenseishite-shinryaku-sensou-o-hajimeru	処刑された賢者はリッチに転生して侵略戦争を始める	15	15	16	9784301006138	2026年07月07日		
TRAIL	suuji-de-asobo	数字であそぼ。	15	15	16	9784098734191	2026年07月09日		
TRAIL	tamon-kun-ima-docchi	多聞くん今どっち!?	15	15	16	9784592225843	2026年06月19日		
GAP	urasekai-picnic	裏世界ピクニック	16	15	13	9784757594678	2024年10月10日		Y
TRAIL	yondome-wa-iya-na-shi-zokusei-majutsushi	四度目は嫌な死属性魔術師	15	15	16	9784046603746	2026年08月21日頃		Y
TRAIL	aji-ichimonme-tsugiaji	味いちもんめ 継ぎ味	15	14	16	9784098640379	2026年06月30日頃		
GAP	aji-ichimonme-tsugiaji	味いちもんめ 継ぎ味	15	14	12	9784098630721	2024年10月30日		
TRAIL	benriya-saitou-san-isekai-ni-iku	便利屋斎藤さん、異世界に行く	14	14	15	9784046603456	2026年09月18日頃		
TRAIL	black-channel	ブラックチャンネル	14	14	15	9784091543264	2026年08月28日		
TRAIL	boukyou-tarou	望郷太郎	14	14	15	9784065442944	2026年07月22日		
TRAIL	deep3	Deep3	14	14	15	9784098640362	2026年06月30日		Y
GAP	dekiai-royale	溺愛ロワイヤル	15	14	14	9784098732647	2025年12月25日		
GAP	dog-signal	DOG SIGNAL	15	14	12	9784046842428	2024年10月08日頃		
TRAIL	eisei-otome-no-tatakaikata	永世乙女の戦い方	14	14	15	9784098640539	2026年06月30日		
TRAIL	eris-no-seihai	エリスの聖杯	14	14	15	9784301007449	2026年09月07日		
TRAIL	exorcist-o-otosenai	エクソシストを堕とせない	14	14	15	9784088851198	2026年07月03日		
TRAIL	getsuyoubi-no-tawawa	月曜日のたわわ	14	14	15	9784065442296	2026年07月06日		Y
TRAIL	inaka-no-home-center-otoko-no-jiyuu-na-isekai-seikatsu	田舎のホームセンター男の自由な異世界生活	15	14	16	9784041174760	2026年07月22日		
GAP	inaka-no-home-center-otoko-no-jiyuu-na-isekai-seikatsu	田舎のホームセンター男の自由な異世界生活	15	14	13	9784041155769	2024年11月22日		
GAP	isekai-oji-san	異世界おじさん	15	14	12	9784046839978	2024年09月21日頃		
TRAIL	isekai-shikkaku	異世界失格	14	14	15	9784098640553	2026年07月10日		
GAP	josou-shite-mendokusai-koto-ni-natteru-nekura-to-yankee-no-ryou-kataomoi	女装してめんどくさい事になってるネクラとヤンキーの両片想い	15	14	13	9784800014979	2024年09月10日		
TRAIL	kami-no-techigai-de-shindara-cheat-gantsumi-de-isekai-ni-hourikomaremashita	神の手違いで死んだらチートガン積みで異世界に放り込まれました	14	14	15	9784344857698	2026年06月24日		
TRAIL	kizetsu-yuusha-to-ansatsu-hime	気絶勇者と暗殺姫	15	14	16	9784253018623	2026年09月08日		
GAP	kizetsu-yuusha-to-ansatsu-hime	気絶勇者と暗殺姫	15	14	8	9784253282185	2024年08月07日		
GAP	magi-craft-meister	マギクラフト・マイスター	15	14	13	9784046837837	2024年11月22日頃		Y
TRAIL	medalist	メダリスト	14	14	15	9784065442401	2026年07月22日		Y
TRAIL	monster-ga-afureru-sekai-ni-nattanode-suki-ni-ikitai-to-omoimasu	モンスターがあふれる世界になったので、好きに生きたいと思います	14	14	15	9784301007340	2026年09月07日		
TRAIL	shijou-saikyou-orc-san-no-tanoshii-isekai-haaremuzukuri	史上最強オークさんの楽しい異世界ハーレムづくり	14	14	15	9784098546947	2026年07月10日		
TRAIL	tsue-to-tsurugi-no-wistoria	杖と剣のウィストリア	15	14	16	9784065446058	2026年08月07日		
GAP	tsue-to-tsurugi-no-wistoria	杖と剣のウィストリア	15	14	11	9784065370452	2024年11月08日		
TRAIL	uramiya-honpo-diablo	怨み屋本舗DIABLO	15	14	16	9784088940335	2026年09月17日		
GAP	uramiya-honpo-diablo	怨み屋本舗DIABLO	15	14	13	9784088938158	2025年12月18日		
TRAIL	wazato-miseteru-kamoi-san	わざと見せてる?加茂井さん。	14	14	15	9784575862683	2026年09月10日		
TRAIL	zingnize	Zingnize	14	14	15	9784199509896	2026年09月11日		
TRAIL	baban-baban-ban-vampire	ババンババンバンバンパイア	13	13	14	9784253018838	2026年08月06日		
TRAIL	boku-no-kokoro-no-yabai-yatsu	僕の心のヤバイやつ	13	13	14	9784253019231	2026年11月06日		Y
TRAIL	bonkura-onmyouji-no-oniyome	ぼんくら陰陽師の鬼嫁	13	13	14	9784253017442	2026年06月16日		
TRAIL	chaser-game	チェイサーゲーム	14	13	15	9784040900414	2026年07月29日頃		
GAP	chaser-game	チェイサーゲーム	14	13	11	9784047337503	2024年09月26日頃		
GAP	cheat-yakushi-no-slow-life	チート薬師のスローライフ	14	13	12	9784801984905	2024年11月07日		
TRAIL	hametsu-no-oukoku	はめつのおうこく	14	13	15	9784800017789	2026年07月09日		
GAP	hametsu-no-oukoku	はめつのおうこく	14	13	13	9784800015792	2025年04月10日		
GAP	hazure-potion-ga-shouyu-datta-node-ryouri-suru-koto-ni-shimashita	ハズレポーションが醤油だったので料理することにしました	14	13	11	9784575419894	2024年10月25日頃		
TRAIL	henkyou-gurashi-no-maou-tensei-shite-saikyou-no-majutsushi-ni-naru	辺境ぐらしの魔王、転生して最強の魔術師になる	14	13	15	9784046604552	2026年09月18日頃		
GAP	henkyou-gurashi-no-maou-tensei-shite-saikyou-no-majutsushi-ni-naru	辺境ぐらしの魔王、転生して最強の魔術師になる	14	13	10	9784046842107	2024年11月22日頃		
TRAIL	ikusei-skill-wa-mou-iranai-to-yuusha-party-o-kaikosareta-node-taishokukin-gawari-ni-moratta-ryouchi	育成スキルはもういらないと勇者パーティを解雇されたので、退職金がわりにもらった【領地】を強くしてみる	13	13	14	9784301006084	2026年07月07日		
TRAIL	ilios	イリオス	13	13	14	9784088943398	2026年09月17日		
TRAIL	isekai-ryouridou	異世界料理道	13	13	14	9784798641980	2026年06月01日		Y
GAP	isekai-tensei-no-boukensha	異世界転生の冒険者	14	13	13	9784800016782	2025年12月12日		Y
TRAIL	isekai-walking	異世界ウォーキング	13	13	14	9784065446379	2026年08月07日		Y
TRAIL	iwamoto-senpai-no-suisen	岩元先輩ノ推薦	13	13	14	9784088942179	2026年07月17日		
TRAIL	iwamoto-senpai-no-suisen	岩元先輩ノ推薦	13	13	15	9784088943596	2026年09月17日		
GAP	kanzen-kaihi-healer-no-kiseki	完全回避ヒーラーの軌跡	14	13	11	9784046840745	2024年10月23日頃		
TRAIL	kareshi-ga-iru-noni	カレシがいるのに	13	13	14	9784253019798	2026年09月25日		
TRAIL	kichiku-eiyuu	鬼畜英雄	14	13	15	9784824207357	2026年08月25日頃		
GAP	kichiku-eiyuu	鬼畜英雄	14	13	10	9784824203519	2024年12月25日頃		
GAP	kono-koi-chaban-ni-tsuki	この恋、茶番につき!?	14	13	11	9784065375679	2024年11月13日		
GAP	kuma-kuma-kuma-bear	くまクマ熊ベアー	14	13	11	9784391161311	2023年12月01日頃		Y
TRAIL	kuroneko-to-majo-no-kyoushitsu	黒猫と魔女の教室	14	13	15	9784065443217	2026年07月09日		
GAP	kuroneko-to-majo-no-kyoushitsu	黒猫と魔女の教室	14	13	9	9784065370384	2024年11月08日		
GAP	love-phantom	ラブファントム	14	13	13	9784098728497	2024年11月08日		
GAP	mieruko-chan	見える子ちゃん	14	13	11	9784046839930	2024年10月23日頃		
GAP	nanoni-chigira-kun-ga-amasugiru	なのに、千輝くんが甘すぎる。	14	13	11	9784065375785	2024年11月13日		
TRAIL	nikaidou-jigoku-golf	二階堂地獄ゴルフ	13	13	14	9784065447307	2026年08月21日		
GAP	nonbiri-buiaaruemuemuooki	のんびりVRMMO記	14	13	12	9784434346729	2024年10月23日頃		Y
TRAIL	oshi-ga-wagaya-ni-yatte-kita	推しが我が家にやってきた!	13	13	14	9784866755205	2026年08月07日頃		
TRAIL	otometsubaki-wa-warawanai	乙女椿は笑わない	13	13	14	9784088432939	2026年08月25日		
GAP	otsu-san-no-rimeiku-bouken-nikki	おっさんのリメイク冒険日記	14	13	11	9784344855083	2024年11月22日		
TRAIL	ramen-akaneko	ラーメン赤猫	14	13	15	9784088851693	2026年07月03日		
GAP	ramen-akaneko	ラーメン赤猫	14	13	9	9784088842448	2024年10月04日		
TRAIL	saikyou-no-kurokishi-sentou-maid-ni-tenshoku-shimashita	最強の黒騎士、戦闘メイドに転職しました	13	13	14	9784344858183	2026年09月24日		
TRAIL	seirei-gensouki	精霊幻想記	13	13	14	9784798642253	2026年08月03日		Y
TRAIL	sensou-kyoushitsu	戦奏教室	13	13	14	9784088850450	2026年07月03日		
TRAIL	succubus-hitman	サキュバス&ヒットマン	13	13	14	9784253018999	2026年08月20日		
TRAIL	tadano-kougiyou-koukou-no-nichijou	只野工業高校の日常	14	13	15	9784088943268	2026年08月19日		
GAP	tadano-kougiyou-koukou-no-nichijou	只野工業高校の日常	14	13	12	9784088935621	2025年02月18日		
TRAIL	taiyou-yori-mo-mabushii-hoshi	太陽よりも眩しい星	14	13	15	9784088432977	2026年09月25日		
GAP	taiyou-yori-mo-mabushii-hoshi	太陽よりも眩しい星	14	13	13	9784088432137	2025年12月24日		
TRAIL	tensei-goblin-dakedo-shitsumon-aru	転生ゴブリンだけど質問ある?	14	13	15	9784088941530	2026年09月17日		
GAP	tensei-goblin-dakedo-shitsumon-aru	転生ゴブリンだけど質問ある?	14	13	11	9784088934297	2024年11月19日		
TRAIL	uragirareta-esuranku-boukensha-no-ore-wa-aisuru-dorei-no-kanojora-to-tomo-ni-dorei-dake-no-harem	裏切られたSランク冒険者の俺は、愛する奴隷の彼女らと共に奴隷だけのハーレムギルドを作る	14	13	15	9784088943381	2026年09月17日		
GAP	uragirareta-esuranku-boukensha-no-ore-wa-aisuru-dorei-no-kanojora-to-tomo-ni-dorei-dake-no-harem	裏切られたSランク冒険者の俺は、愛する奴隷の彼女らと共に奴隷だけのハーレムギルドを作る	14	13	13	9784088940526	2025年12月18日		
TRAIL	urareta-henkyou-reijou-wa-ringoku-no-outaishi-ni-dekiai-dekiaisareru	売られた辺境伯令嬢は隣国の王太子に溺愛される	13	13	14	9784575424652	2026年07月10日頃		
TRAIL	8-gatsu-31-nichi-no-long-summer	8月31日のロングサマー	12	12	13	9784065447314	2026年08月21日		
GAP	aru-hi-ohime-sama-ni-natte-shimatta-ken-ni-tsuite	ある日、お姫様になってしまった件について	13	12	11	9784046846624	2025年04月04日頃		
TRAIL	dekin-no-mogura	出禁のモグラ	12	12	13	9784065441992	2026年07月22日		
TRAIL	eeranku-boukensha-no-slow-life	Aランク冒険者のスローライフ	12	12	13	9784575424935	2026年08月28日頃		
TRAIL	eeranku-party-o-ridatsu-shita-ore-wa-motooshiegotachi-to-meikyuu-shinbu-o-mezasu	Aランクパーティを離脱した俺は、元教え子たちと迷宮深部を目指す。	12	12	13	9784065446317	2026年08月07日		
GAP	fool-night	フールナイト	13	12	9	9784098630363	2024年09月30日		
TRAIL	franken-fran-frantic	フランケン・ふらんFrantic	12	12	13	9784253019644	2026年11月20日		
TRAIL	hi-ni-nagarete-hashi-ni-iku	日に流れて橋に行く	12	12	13	9784087921069	2026年09月25日頃		
GAP	junkissa-neko	純喫茶ねこ	13	12	12	9784344855540	2025年02月21日		
TRAIL	kanan-sama-wa-akumade-choroi	カナン様はあくまでチョロい	13	12	14	9784065446409	2026年08月17日		
GAP	kanan-sama-wa-akumade-choroi	カナン様はあくまでチョロい	13	12	8	9784065374368	2024年11月15日		
GAP	kawaisugi-crisis	カワイスギクライシス	13	12	10	9784088842141	2024年10月04日		
GAP	kouiu-noga-ii	こういうのがいい	13	12	9	9784088934686	2024年11月19日		
TRAIL	kyou-mo-e-ni-kaita-mochi-ga-umai	今日も絵に描いた餅が美味い@COMIC	13	12	14	9784868541431	2026年10月10日頃		
GAP	kyou-mo-e-ni-kaita-mochi-ga-umai	今日も絵に描いた餅が美味い@COMIC	13	12	8	9784867943472	2024年11月01日頃		
TRAIL	mahou-shoujo-ni-akogarete	魔法少女にあこがれて	12	12	13	9784801990807	2026年09月16日		
TRAIL	mayonaka-heart-tune	真夜中ハートチューン	13	12	14	9784065446119	2026年08月17日		
GAP	mayonaka-heart-tune	真夜中ハートチューン	13	12	6	9784065375112	2024年11月15日		
GAP	nui-dara-zetsurin	脱いだら絶倫!?	13	12	10	9784864956956	2024年10月10日		
GAP	oni-no-hanayome-wa-taberaretai	鬼の花嫁は喰べられたい	13	12	10	9784592223504	2024年11月20日		
TRAIL	realist-maou-ni-yoru-seiiki-naki-isekai-kaikaku	リアリスト魔王による聖域なき異世界改革	12	12	13	9784049523874	2026年08月27日頃		
TRAIL	red-mudan	レッドムーダン	12	12	13	9784088943473	2026年09月17日		
TRAIL	rinjin-x	隣人X	13	12	14	9784537174052	2026年07月01日		
GAP	rinjin-x	隣人X	13	12	10	9784537148855	2024年08月07日		
TRAIL	seijo-no-hazuga-douyara-nottoraremashita	聖女のはずが、どうやら乗っ取られました	12	12	13	9784301006817	2026年08月06日		
GAP	shinmai-otsu-san-boukensha-saikyou-party-ni-shinuhodo-kitaerarete-muteki-ni-naru	新米オッサン冒険者、最強パーティに死ぬほど鍛えられて無敵になる。	13	12	10	9784798635774	2024年09月02日		Y
GAP	tengoku-daimakyou	天国大魔境	13	12	11	9784065370544	2024年10月22日		
TRAIL	tokyo-aliens	東京エイリアンズ	12	12	13	9784301006596	2026年07月27日		
TRAIL	uchi-no-kaisha-no-chiisai-senpai-no-hanashi	うちの会社の小さい先輩の話	12	12	13	9784801990784	2026年09月16日		
TRAIL	ushiro-no-shoumen-kamui-san	うしろの正面カムイさん	12	12	13	9784098547272	2026年08月10日		
GAP	watashi-o-tabetai-hitodenashi	私を喰べたい、ひとでなし	13	12	9	9784049160659	2024年10月25日頃		
GAP	wotaku-ni-yasashii-gal-wa-inai	オタクに優しいギャルはいない!?	13	12	8	9784867206942	2024年10月19日		
TRAIL	yani-neko	ヤニねこ	12	12	13	9784065444801	2026年08月06日		
TRAIL	yomi-no-tsugai	黄泉のツガイ	12	12	13	9784301006343	2026年07月10日		
GAP	yuukyuu-no-gusha-asley-no-kenja-no-susume-to-pochi-no-daibouken	悠久の愚者アズリーの、賢者のすゝめと、ポチの大冒険	13	12	11	9784803020205	2024年10月11日頃		
GAP	zettai-ni-hatarakitakunai-dungeon-master-ga-damin-o-musaboru-made	絶対に働きたくないダンジョンマスターが惰眠をむさぼるまで	13	12	11	9784824009814	2024年10月25日頃		Y
TRAIL	aoba-no-basket	アオバノバスケ	11	11	12	9784065445228	2026年08月06日		
TRAIL	buta-no-fukushuu	豚の復讐	12	11	13	9784867209011	2026年08月20日		
GAP	buta-no-fukushuu	豚の復讐	12	11	9	9784867206874	2024年10月19日		
TRAIL	dorei-shounin-shika-sentakushi-ga-naidesuyo	奴隷商人しか選択肢がないですよ?	12	11	13	9784344857827	2026年07月23日		
GAP	dorei-shounin-shika-sentakushi-ga-naidesuyo	奴隷商人しか選択肢がないですよ?	12	11	10	9784344855076	2024年11月22日		
TRAIL	gura-paratsu	グラぱらっ!	12	11	13	9784065448984	2026年08月06日		
GAP	gura-paratsu	グラぱらっ!	12	11	6	9784065391358	2025年03月06日		
TRAIL	hakui-no-eiyuu	白衣の英雄	11	11	12	9784575425031	2026年09月15日頃		
TRAIL	heiwa-no-kuni-no-shimazaki-e	平和の国の島崎へ	12	11	13	9784065439470	2026年07月22日		
GAP	heiwa-no-kuni-no-shimazaki-e	平和の国の島崎へ	12	11	7	9784065374542	2024年11月21日		
GAP	hotaru-no-yomeiri	ホタルの嫁入り	12	11	10	9784098543526	2025年12月19日		
GAP	ikenai-nanako-san	イケナイ菜々子さん	12	11	10	9784785977641	2024年09月10日		
TRAIL	isekai-de-kojiin-o-hiraita-kedo-naze-dare-hitori-sudatou-to-shinai-ken	異世界で孤児院を開いたけど、なぜか誰一人巣立とうとしない件	11	11	12	9784801990678	2026年09月07日		
TRAIL	isekai-kara-seijo-ga-kuru-you-nanode-jamamono-wa-kieyou-to-omoimasu	異世界から聖女が来るようなので、邪魔者は消えようと思います	12	11	13	9784046605979	2026年09月17日頃		
GAP	isekai-kara-seijo-ga-kuru-you-nanode-jamamono-wa-kieyou-to-omoimasu	異世界から聖女が来るようなので、邪魔者は消えようと思います	12	11	9	9784046842015	2024年11月05日頃		
GAP	kachou-fuugetsu	花鳥風月	12	11	11	9784403669378	2024年07月01日		Y
TRAIL	kagurabachi	カグラバチ	11	11	12	9784088851778	2026年09月04日		
TRAIL	kimi-to-koete-koi-ni-naru	キミと越えて恋になる	11	11	12	9784088433011	2026年09月25日		
GAP	kimongai-karma	鬼門街KARMA	12	11	10	9784785977801	2024年10月09日		
GAP	kono-otoko-wa-jinsei-saidai-no-ayamachi-desu	この男は人生最大の過ちです	12	11	10	9784866697185	2024年11月15日頃		
GAP	kowloon-generic-romance	九龍ジェネリックロマンス	12	11	10	9784088932675	2024年10月18日		
TRAIL	kukuku-yatsu-wa-shitennou-no-naka-demo-saijaku-to-kaikosareta-sareta-ore-naze-yuusha-to-seijo-no	「ククク……。奴は四天王の中でも最弱」と解雇された俺、なぜか勇者と聖女の師匠になる	11	11	12	9784065441466	2026年07月09日		
GAP	mokuyoubi-no-furutto	木曜日のフルット	12	11	11	9784253285810	2024年08月07日		
GAP	myoo-chan-sensei-wa-kaku-katariki	みょーちゃん先生はかく語りき	12	11	7	9784065375969	2024年11月06日		
GAP	niwatori-fighter	ニワトリ・ファイター	12	11	8	9784864682749	2024年08月05日		
TRAIL	roppen	ROPPEN-六篇-	11	11	12	9784098640584	2026年07月30日		
TRAIL	saitou-yoshitatsu-ni-umarekawatta-node-oda-nobunaga-ni-kuniyuzuri-shite-nagaiki-suru-no-o	斎藤義龍に生まれ変わったので、織田信長に国譲りして長生きするのを目指します!	11	11	12	9784253015905	2026年06月08日		
TRAIL	salaryman-ga-isekai-ni-ittara-shitennou-ni-natta-hanashi	サラリーマンが異世界に行ったら四天王になった話	12	11	13	9784824017567	2026年07月20日頃		
GAP	salaryman-ga-isekai-ni-ittara-shitennou-ni-natta-hanashi	サラリーマンが異世界に行ったら四天王になった話	12	11	10	9784824010407	2024年12月25日頃		
TRAIL	sefure	せふれ	11	11	12	9784785982836	2026年09月14日		
TRAIL	seitokai-nimo-ana-wa-aru	生徒会にも穴はある!	12	11	13	9784065443446	2026年08月17日		
GAP	seitokai-nimo-ana-wa-aru	生徒会にも穴はある!	12	11	8	9784065370438	2024年11月15日		
TRAIL	sentai-red-isekai-de-boukensha-ni-naru	戦隊レッド異世界で冒険者になる	11	11	12	9784301007562	2026年09月11日		
TRAIL	shin-no-seijo-de-aru-watashi-wa-tsuihousareta-saremashita-dakara-kono-kuni-wa-mou-owari-desu	真の聖女である私は追放されました。だからこの国はもう終わりです	12	11	13	9784065441558	2026年07月30日		
GAP	shin-no-seijo-de-aru-watashi-wa-tsuihousareta-saremashita-dakara-kono-kuni-wa-mou-owari-desu	真の聖女である私は追放されました。だからこの国はもう終わりです	12	11	10	9784065390801	2025年04月30日		
TRAIL	sudachi-no-maoujou	すだちの魔王城	12	11	13	9784065434796	2026年07月16日		
GAP	sudachi-no-maoujou	すだちの魔王城	12	11	9	9784065377833	2024年11月15日		
TRAIL	tensei-daiseijo-no-isekai-nonbiri-kikou	転生大聖女の異世界のんびり紀行	11	11	12	9784065444474	2026年08月28日		
TRAIL	tensei-youjo-wa-akiramenai	転生幼女はあきらめない	11	11	12	9784800018106	2026年09月14日		
TRAIL	ume-to-momo-no-futsuu-no-kurashi	うめともものふつうの暮らし	11	11	12	9784801990500	2026年08月17日		
