shared_isbn	rk_title	ndl_title	ndl_author	owner_slug	owner_author	wrong_slug	wrong_author	wrong_vol	proposed_isbn	confidence
9784088674223	HIGH SCORE 15	HIGH SCORE. 15	津山ちなみ	high-score	津山ちなみ	high-score-aruko-2002	アルコ	15		HIGH
9784088674674	HIGH SCORE 16	HIGH SCORE. 16	津山ちなみ	high-score	津山ちなみ	high-score-aruko-2002	アルコ	16		HIGH
9784088675084	HIGH SCORE 17	HIGH SCORE. 17	津山ちなみ	high-score	津山ちなみ	high-score-aruko-2002	アルコ	17		HIGH
9784088675541	HIGH SCORE 18	HIGH SCORE. 18	津山ちなみ	high-score	津山ちなみ	high-score-aruko-2002	アルコ	18		HIGH
9784088675909	HIGH SCORE 19	HIGH SCORE. 19	津山ちなみ	high-score	津山ちなみ	high-score-aruko-2002	アルコ	19		HIGH
9784088676272	HIGH SCORE 20	HIGH SCORE. 20	津山ちなみ	high-score	津山ちなみ	high-score-aruko-2002	アルコ	20		HIGH
9784088676753	HIGH SCORE 21	HIGH SCORE. 21	津山ちなみ	high-score	津山ちなみ	high-score-aruko-2002	アルコ	21		HIGH
9784088677231	HIGH SCORE 22	HIGH SCORE. 22	津山ちなみ	high-score	津山ちなみ	high-score-aruko-2002	アルコ	22		HIGH
9784088677644	HIGH SCORE 23	HIGH SCORE. 23	津山ちなみ	high-score	津山ちなみ	high-score-aruko-2002	アルコ	23		HIGH
9784088678092	HIGH SCORE 24	HIGH SCORE. 24	津山ちなみ	high-score	津山ちなみ	high-score-aruko-2002	アルコ	24		HIGH
9784088712864	眠兎（1）	眠兎. 1 (朝の歌)	浅田弘幸	mint	浅田弘幸	mint-1997	池谷理香子	1		HIGH
9784088712871	眠兎（2）	眠兎. 2 (生ひ立ちの歌)	浅田弘幸	mint	浅田弘幸	mint-1997	池谷理香子	2		HIGH
9784088717555	Doubles（2）	Doubles vol.2	小谷憲一	doubles-1992	小谷憲一	doubles-1987	佐野未央子	2		HIGH
9784088731292	ペルソナ（2）	ペルソナ : 罪と罰. 2	松枝尚嗣	persona-2001	松枝尚嗣	persona-1998	上田信舟	2		HIGH
9784088732022	ペルソナ（3）	ペルソナ : 罪と罰. 3	松枝尚嗣	persona-2001	松枝尚嗣	persona-1998	上田信舟	3		HIGH
9784088752235	Kirara（5）	Kirara. 5 (天からの贈り物)	唯登詩樹	kirara	唯登詩樹	kirara-hiramatsu-1987	平松伸二	5		HIGH
9784088753003	Kirara（6）	Kirara. 6 (元気でね!!)	唯登詩樹	kirara	唯登詩樹	kirara-hiramatsu-1987	平松伸二	6		HIGH
9784088755014	Pure（1）	Pure. v.1 (つかさの正体)	會川昇	pure	會川昇;柿本ケンジロウ	pure-1993	深見じゅん	1		HIGH
9784088755779	Pure（2）	Pure. v.2 (Madonna)	柿本ケンジロウ	pure	會川昇;柿本ケンジロウ	pure-1993	深見じゅん	2		HIGH
9784088755861	Pure（3）	Pure. v.3 (本当の気持ち)	柿本ケンジロウ	pure	會川昇;柿本ケンジロウ	pure-1993	深見じゅん	3	9784575334142	HIGH
9784088783727	Box（2）	Box. 2	六田登	(所有者不明)		box-1991	池上遼一;狩撫麻礼	2		HIGH
9784088783857	Box（3）	Box. round 3	六田登	(所有者不明)		box-1991	池上遼一;狩撫麻礼	3		HIGH
9784091233691	BUYUDEN（2）	Buyuden (武勇伝). 2	満田拓也	buyuden	満田拓也	buyuuden	もりやまつる	2		HIGH
9784091235176	BUYUDEN（3）	Buyuden (武勇伝). 3	満田拓也	buyuden	満田拓也	buyuuden	もりやまつる	3		HIGH
9784091236463	BUYUDEN（4）	Buyuden (武勇伝). 4	満田拓也	buyuden	満田拓也	buyuuden	もりやまつる	4		HIGH
9784091237927	BUYUDEN（5）	Buyuden (武勇伝). 5	満田拓也	buyuden	満田拓也	buyuuden	もりやまつる	5		HIGH
9784091238894	BUYUDEN（6）	Buyuden (武勇伝). 6	満田拓也	buyuden	満田拓也	buyuuden	もりやまつる	6		HIGH
9784091241856	BUYUDEN（7）	Buyuden (武勇伝). 7	満田拓也	buyuden	満田拓也	buyuuden	もりやまつる	7		HIGH
9784091243034	BUYUDEN（8）	Buyuden (武勇伝). 8	満田拓也	buyuden	満田拓也	buyuuden	もりやまつる	8		HIGH
9784091243621	BUYUDEN（9）	BUYUDEN. 9	満田拓也	buyuden	満田拓也	buyuuden	もりやまつる	9		HIGH
9784091244550	BUYUDEN（10）	BUYUDEN. 10	満田拓也	buyuden	満田拓也	buyuuden	もりやまつる	10		HIGH
9784091245212	BUYUDEN（11）	BUYUDEN. 11	満田拓也	buyuden	満田拓也	buyuuden	もりやまつる	11		HIGH
9784091245588	BUYUDEN（12）	BUYUDEN. 12	満田拓也	buyuden	満田拓也	buyuuden	もりやまつる	12		HIGH
9784091245854	BUYUDEN（13）	BUYUDEN. 13	満田拓也	buyuden	満田拓也	buyuuden	もりやまつる	13		HIGH
9784091301048	Karen（1）	Karen. 1	やぶうち優	karen	やぶうち優	karen-osakabe-2011	刑部真芯	1		HIGH
9784091301055	Karen（2）	Karen. 2	やぶうち優	karen	やぶうち優	karen-osakabe-2011	刑部真芯	2		HIGH
9784091316462	Real Kiss	Real kiss	宮坂香帆	real-kiss	宮坂香帆	real-kiss-2014	小純月子	1		HIGH
9784091326737	エンジェル（3）	エンジェル. 3	高瀬由香	angel-1987	高瀬由香	angel	遊人	3	9784883324071	HIGH
9784091326744	エンジェル（4）	エンジェル. 4	高瀬由香	angel-1987	高瀬由香	angel	遊人	4	9784883324118	HIGH
9784091326751	エンジェル（5）	エンジェル. 5	高瀬由香	angel-1987	高瀬由香	angel	遊人	5	9784883324132	HIGH
9784091326768	エンジェル（6）	エンジェル. 6	高瀬由香	angel-1987	高瀬由香	angel	遊人	6	9784883324156	HIGH
9784091348524	シルバー（1）	シルバー. 1	藤田和子	silver	ジョーダン;ペニー;藤田和子	silver-suetsugu-2005	末次由紀	1		HIGH
9784091348531	シルバー（2）	シルバー. 2	藤田和子	silver	ジョーダン;ペニー;藤田和子	silver-suetsugu-2005	末次由紀	2		HIGH
9784091348548	シルバー（3）	シルバー. 3	藤田和子	silver	ジョーダン;ペニー;藤田和子	silver-suetsugu-2005	末次由紀	3		HIGH
9784091348555	シルバー（4）	シルバー. 4	藤田和子	silver	ジョーダン;ペニー;藤田和子	silver-suetsugu-2005	末次由紀	4		HIGH
9784091348562	シルバー（5）	シルバー. 5	藤田和子	silver	ジョーダン;ペニー;藤田和子	silver-suetsugu-2005	末次由紀	5		HIGH
9784091348586	シルバー（6）	シルバー. 6	藤田和子	silver	ジョーダン;ペニー;藤田和子	silver-suetsugu-2005	末次由紀	6		HIGH
9784091348593	シルバー（7）	シルバー. 7	藤田和子	silver	ジョーダン;ペニー;藤田和子	silver-suetsugu-2005	末次由紀	7		HIGH
9784091348609	シルバー（8）	シルバー. 8	藤田和子	silver	ジョーダン;ペニー;藤田和子	silver-suetsugu-2005	末次由紀	8		HIGH
9784091348692	シルバー（9）	シルバー. 9	藤田和子	silver	ジョーダン;ペニー;藤田和子	silver-suetsugu-2005	末次由紀	9		HIGH
9784091350398	花恋〜現代騎士事情〜（7）	花恋 : 現代騎士事情. 7	刑部真芯	karen-osakabe-2011	刑部真芯	karen	やぶうち優	7		HIGH
9784091350404	花恋〜現代騎士事情〜（6）	花恋 : 現代騎士事情. 6	刑部真芯	karen-osakabe-2011	刑部真芯	karen	やぶうち優	6		HIGH
9784091358721	レッド（2）	レッド. 2	小林博美	red-1999	エリカ;スピンドラー;小林博美	red	村枝賢一	2	9784592888895	HIGH
9784091358738	レッド（3）	レッド. 3	小林博美	red-1999	エリカ;スピンドラー;小林博美	red	村枝賢一	3		HIGH
9784091358745	レッド（4）	レッド 4	小林博美	red-1999	エリカ;スピンドラー;小林博美	red	村枝賢一	4		HIGH
9784091358752	レッド（5）	レッド. 5	小林博美	red-1999	エリカ;スピンドラー;小林博美	red-nakaji-1990	なかじ有紀	5		HIGH
9784091358752	レッド（5）	レッド. 5	小林博美	red-1999	エリカ;スピンドラー;小林博美	red	村枝賢一	5		HIGH
9784091358769	レッド（6）	レッド. 6	小林博美	red-1999	エリカ;スピンドラー;小林博美	red-nakaji-1990	なかじ有紀	6		HIGH
9784091358769	レッド（6）	レッド. 6	小林博美	red-1999	エリカ;スピンドラー;小林博美	red	村枝賢一	6		HIGH
9784091358776	レッド（7）	レッド. 7	小林博美	red-1999	エリカ;スピンドラー;小林博美	red-nakaji-1990	なかじ有紀	7		HIGH
9784091358776	レッド（7）	レッド. 7	小林博美	red-1999	エリカ;スピンドラー;小林博美	red	村枝賢一	7		HIGH
9784091362612	KAREN（1）	Karen. 1	やぶうち優	karen	やぶうち優	karen-osakabe-2011	刑部真芯	1		HIGH
9784091362629	KAREN（2）	Karen. 2	やぶうち優	karen	やぶうち優	karen-osakabe-2011	刑部真芯	2		HIGH
9784091362636	KAREN（3）	Karen. 3	やぶうち優	karen	やぶうち優	karen-osakabe-2011	刑部真芯	3		HIGH
9784091362643	KAREN（4）	Karen. 4	やぶうち優	karen	やぶうち優	karen-osakabe-2011	刑部真芯	4		HIGH
9784091362650	KAREN（5）	Karen. 5	やぶうち優	karen	やぶうち優	karen-osakabe-2011	刑部真芯	5		HIGH
9784091388827	ゴールド（2）	ゴールド. 2	藤田和子	gold	アン;メイジャー;藤田和子	gold-1997	魔木子	2	9784785921101	HIGH
9784091388827	ゴールド（2）	ゴールド. 2	藤田和子	gold	アン;メイジャー;藤田和子	gold-2004	山本隆一郎	2	9784785921101	HIGH
9784091388834	ゴールド（3）	ゴールド. 3	藤田和子	gold	アン;メイジャー;藤田和子	gold-1997	魔木子	3		HIGH
9784091388834	ゴールド（3）	ゴールド. 3	藤田和子	gold	アン;メイジャー;藤田和子	gold-2004	山本隆一郎	3		HIGH
9784091388841	ゴールド（4）	ゴールド. 4	藤田和子	gold	アン;メイジャー;藤田和子	gold-1997	魔木子	4		HIGH
9784091388841	ゴールド（4）	ゴールド. 4	藤田和子	gold	アン;メイジャー;藤田和子	gold-2004	山本隆一郎	4		HIGH
9784091388858	ゴールド（5）	ゴールド. 5	藤田和子	gold	アン;メイジャー;藤田和子	gold-1997	魔木子	5		HIGH
9784091388858	ゴールド（5）	ゴールド. 5	藤田和子	gold	アン;メイジャー;藤田和子	gold-2004	山本隆一郎	5		HIGH
9784091388865	ゴールド（6）	ゴールド. 6	藤田和子	gold	アン;メイジャー;藤田和子	gold-1997	魔木子	6		HIGH
9784091388865	ゴールド（6）	ゴールド. 6	藤田和子	gold	アン;メイジャー;藤田和子	gold-2004	山本隆一郎	6		HIGH
9784091388872	ゴールド（7）	ゴールド. 7	藤田和子	gold	アン;メイジャー;藤田和子	gold-1997	魔木子	7		HIGH
9784091388872	ゴールド（7）	ゴールド. 7	藤田和子	gold	アン;メイジャー;藤田和子	gold-2004	山本隆一郎	7		HIGH
9784091388889	ゴールド（8）	ゴールド. 8	藤田和子	gold	アン;メイジャー;藤田和子	gold-1997	魔木子	8		HIGH
9784091388889	ゴールド（8）	ゴールド. 8	藤田和子	gold	アン;メイジャー;藤田和子	gold-2004	山本隆一郎	8		HIGH
9784091425119	ポケットモンスター（第1巻）	ポケットモンスター. 第1巻	穴久保幸	pocket-monsters	穴久保幸	pocket-monsters-special-2014	山本サトシ;日下秀憲	1		HIGH
9784091425126	ポケットモンスター（第2巻）	ポケットモンスター. 第2巻	穴久保幸	pocket-monsters	穴久保幸	pocket-monsters-special-2014	山本サトシ;日下秀憲	2		HIGH
9784091425133	ポケットモンスター（第3巻）	ポケットモンスター. 第3巻	穴久保幸	pocket-monsters	穴久保幸	pocket-monsters-special-2014	山本サトシ;日下秀憲	3		HIGH
9784091425140	ポケットモンスター（第4巻）	ポケットモンスター. 第4巻	穴久保幸	pocket-monsters	穴久保幸	pocket-monsters-special-2014	山本サトシ;日下秀憲	4		HIGH
9784091425157	ポケットモンスター（第5巻）	ポケットモンスター. 第5巻	穴久保幸	pocket-monsters	穴久保幸	pocket-monsters-special-2014	山本サトシ;日下秀憲	5		HIGH
9784091425164	ポケットモンスター（第6巻）	ポケットモンスター. 第6巻	穴久保幸	pocket-monsters	穴久保幸	pocket-monsters-special-2014	山本サトシ;日下秀憲	6		HIGH
9784091425171	ポケットモンスター（第7巻）	ポケットモンスター. 第7巻	穴久保幸	pocket-monsters	穴久保幸	pocket-monsters-special-2014	山本サトシ;日下秀憲	7		HIGH
9784091425188	ポケットモンスター（第8巻）	ポケットモンスター. 第8巻	穴久保幸	pocket-monsters	穴久保幸	pocket-monsters-special-2014	山本サトシ;日下秀憲	8		HIGH
9784091425195	ポケットモンスター（第9巻）	ポケットモンスター : 金・銀編. 第9巻	穴久保幸	pocket-monsters	穴久保幸	pocket-monsters-special-2014	山本サトシ;日下秀憲	9		HIGH
9784091425201	ポケットモンスター（第10巻）	ポケットモンスター : 金・銀編. 第10巻	穴久保幸	pocket-monsters	穴久保幸	pocket-monsters-special-2014	山本サトシ;日下秀憲	10		HIGH
9784091430113	ポケットモンスター（第11巻）	ポケットモンスター : 金・銀編. 第11巻	穴久保幸	pocket-monsters	穴久保幸	pocket-monsters-special-2014	山本サトシ;日下秀憲	11		HIGH
9784091430120	ポケットモンスター（12）	ポケットモンスター : 金・銀編. 第12巻	穴久保幸	pocket-monsters	穴久保幸	pocket-monsters-special-2014	山本サトシ;日下秀憲	12		HIGH
9784091500397		エスパー魔美. 9	藤子不二雄	(所有者不明)		esper-mami-1996-2	不二雄;藤子	9		HIGH
9784091500397		エスパー魔美. 9	藤子不二雄	(所有者不明)		esper-mami-1996	不二雄;藤子	9		HIGH
9784091511713	Ichigo（1）	Ichigo : 二都物語. vol.1	六田登	ichigo	六田登	nito-monogatari	滝沢聖峰	1		HIGH
9784091511720	Ichigo（2）	Ichigo vol.2	六田登	ichigo	六田登	nito-monogatari	滝沢聖峰	2		HIGH
9784091511737	Ichigo（3）	Ichigo : 二都物語. vol.3	六田登	ichigo	六田登	nito-monogatari	滝沢聖峰	3		HIGH
9784091511751	Ichigo（5）	Ichigo : 二都物語. vol.5	六田登	ichigo	六田登	nito-monogatari	滝沢聖峰	5		HIGH
9784091511768	Ichigo（6）	Ichigo : 二都物語. vol.6	六田登	ichigo	六田登	nito-monogatari	滝沢聖峰	6		HIGH
9784091511775	Ichigo（7）	Ichigo : 二都物語. vol.7	六田登	ichigo	六田登	nito-monogatari	滝沢聖峰	7		HIGH
9784091511799	Ichigo（9）	Ichigo : 二都物語. vol.9	六田登	ichigo	六田登	nito-monogatari	滝沢聖峰	9		HIGH
9784091511805	Ichigo（10）	Ichigo : 二都物語. volume 10	六田登	ichigo	六田登	nito-monogatari	滝沢聖峰	10		HIGH
9784091590015	MONSTER（18）	Monster. 18	浦沢直樹	monster	スタジオ;ナッツ;浦沢直樹	gogo-monster	松本大洋	18		HIGH
9784091823311	14歳（1）	14歳. 1	楳図かずお	14	楳図かずお	4teen	海埜ゆうこ;石田衣良	1		HIGH
9784091823328	14歳（2）	14歳. 2	楳図かずお	14	楳図かずお	4teen	海埜ゆうこ;石田衣良	2		HIGH
9784091823335	14歳（3）	14歳. 3	楳図かずお	14	楳図かずお	4teen	海埜ゆうこ;石田衣良	3		HIGH
9784091823342	14歳（4）	14歳. 4	楳図かずお	14	楳図かずお	4teen	海埜ゆうこ;石田衣良	4		HIGH
9784091823359	14歳（5）	14歳. 5	楳図かずお	14	楳図かずお	4teen	海埜ゆうこ;石田衣良	5		HIGH
9784091823366	14歳（6）	14歳. 6	楳図かずお	14	楳図かずお	4teen	海埜ゆうこ;石田衣良	6		HIGH
9784091823373	14歳（7）	14歳. 7	楳図かずお	14	楳図かずお	4teen	海埜ゆうこ;石田衣良	7		HIGH
9784091823397	14歳（9）	14歳. 9	楳図かずお	14	楳図かずお	4teen	海埜ゆうこ;石田衣良	9		HIGH
9784091823403	14歳（10）	14歳. 10	楳図かずお	14	楳図かずお	4teen	海埜ゆうこ;石田衣良	10		HIGH
9784091823519	Answer（1）	Answer. 1	鎌田洋次	answer-1990	鎌田洋次	answer	maria	1		HIGH
9784091823526	Answer（2）	Answer. 2	鎌田洋次	answer-1990	鎌田洋次	answer	maria	2		HIGH
9784091833112	14歳（11）	14歳. 11	楳図かずお	14	楳図かずお	4teen	海埜ゆうこ;石田衣良	11		HIGH
9784091833129	14歳（12）	14歳. 12	楳図かずお	14	楳図かずお	4teen	海埜ゆうこ;石田衣良	12		HIGH
9784091833136	14歳（13）	14歳. 13	楳図かずお	14	楳図かずお	4teen	海埜ゆうこ;石田衣良	13		HIGH
9784091833143	14歳（14）	14歳. 14	楳図かずお	14	楳図かずお	4teen	海埜ゆうこ;石田衣良	14		HIGH
9784091833150	14歳（15）	14歳. 15	楳図かずお	14	楳図かずお	4teen	海埜ゆうこ;石田衣良	15		HIGH
9784091833167	14歳（16）	14歳. 16	楳図かずお	14	楳図かずお	4teen	海埜ゆうこ;石田衣良	16		HIGH
9784091833174	14歳（17）	14歳. 17	楳図かずお	14	楳図かずお	4teen	海埜ゆうこ;石田衣良	17		HIGH
9784091833181	14歳（18）	14歳. 18	楳図かずお	14	楳図かずお	4teen	海埜ゆうこ;石田衣良	18		HIGH
9784091833198	14歳（19）	14歳. 19	楳図かずお	14	楳図かずお	4teen	海埜ゆうこ;石田衣良	19		HIGH
9784091833204	14歳（20）	14歳. 20	楳図かずお	14	楳図かずお	4teen	海埜ゆうこ;石田衣良	20		HIGH
9784091836519	MONSTER（1）	Monster. 1 (ヘルDr.テンマ)	浦沢直樹	monster	スタジオ;ナッツ;浦沢直樹	gogo-monster	松本大洋	1		HIGH
9784091836526	MONSTER（2）	Monster (モンスター) 1	浦沢直樹	monster	スタジオ;ナッツ;浦沢直樹	gogo-monster	松本大洋	2		HIGH
9784091836533	MONSTER（3）	Monster (モンスター) 1	浦沢直樹	monster	スタジオ;ナッツ;浦沢直樹	gogo-monster	松本大洋	3		HIGH
9784091836540	MONSTER（4）	Monster (モンスター) 1	浦沢直樹	monster	スタジオ;ナッツ;浦沢直樹	gogo-monster	松本大洋	4		HIGH
9784091836557	MONSTER（5）	Monster (モンスター) 1	浦沢直樹	monster	スタジオ;ナッツ;浦沢直樹	gogo-monster	松本大洋	5		HIGH
9784091836564	MONSTER（6）	Monster (モンスター) 1	浦沢直樹	monster	スタジオ;ナッツ;浦沢直樹	gogo-monster	松本大洋	6		HIGH
9784091836571	MONSTER（7）	Monster (モンスター) 1	浦沢直樹	monster	スタジオ;ナッツ;浦沢直樹	gogo-monster	松本大洋	7		HIGH
9784091836588	MONSTER（8）	Monster (モンスター) 1	浦沢直樹	monster	スタジオ;ナッツ;浦沢直樹	gogo-monster	松本大洋	8		HIGH
9784091836595	MONSTER（9）	Monster (モンスター) 1	浦沢直樹	monster	スタジオ;ナッツ;浦沢直樹	gogo-monster	松本大洋	9		HIGH
