shared_isbn	rakuten_title	n_owners	owner_slug	wrong_slug	wrong_vol	proposed_isbn	how
9784537134193	激マン！マジンガーZ編（4）	1	gekiman-2015	gekiman-devilman-no-show	4		NDL要(meta)
9784537134193	激マン！マジンガーZ編（4）	1	gekiman-2015	gekiman-special	4		NDL要(meta)
9784537134858	激マン！マジンガーZ編　（　5）	1	gekiman-2015	gekiman-devilman-no-show	5		NDL要(meta)
9784537134858	激マン！マジンガーZ編　（　5）	1	gekiman-2015	gekiman-special	5		NDL要(meta)
9784537163285	激マン！スペシャルデビルマン編（1）	2	gekiman-devilman-no-show	gekiman-2015	1		NDL要(meta)
9784537163360	激マン！スペシャルデビルマン編（2）	2	gekiman-devilman-no-show	gekiman-2015	2		NDL要(meta)
9784575335071	サタニックブランチー変人探偵エムー	1	satanikku-buranchi	goburinzu-rai	1		NDL要(meta)
9784575335071	サタニックブランチー変人探偵エムー	1	satanikku-buranchi	ranpushieedo	1		NDL要(meta)
9784575723281	天才調香師宝条ミカ（2）	1	tensai-choukoushi-houjou-mika	lady-q	2		NDL要(meta)
9784575817027	Sigh	0	(所有者不明)	15sai	1		NDL要(meta)
9784575817027	Sigh	0	(所有者不明)	16-sai-kiss	1		NDL要(meta)
9784575817027	Sigh	0	(所有者不明)	19sai	1		NDL要(meta)
9784575817027	Sigh	0	(所有者不明)	27sai	1		NDL要(meta)
9784575817027	Sigh	0	(所有者不明)	sai-1998	1		NDL要(meta)
9784575817027	Sigh	0	(所有者不明)	sai-2002	1		NDL要(meta)
9784575817027	Sigh	0	(所有者不明)	sai	1		NDL要(meta)
9784575820379	WINGS（1）	1	wings	wings-1995	1		NDL要(meta)
9784575820546	WINGS（2）	1	wings	wings-1995	2		NDL要(meta)
9784575935233	不機嫌亭漱石	0	(所有者不明)	botsu-chan-no-jidai-1989	5		NDL要(meta)
9784575935233	不機嫌亭漱石	0	(所有者不明)	botsu-chan-no-jidai	5		NDL要(meta)
9784592116912		0	(所有者不明)	castille-no-kifujin	1		NDL要(meta)
9784592116912		0	(所有者不明)	nageki-no-torisu-tan	1		NDL要(meta)
9784592122357	赤い羊の刻印　2	1	akai-hitsuji-no-kokuin	kafuka	2		NDL要(meta)
9784592122357	赤い羊の刻印　2	1	akai-hitsuji-no-kokuin	wasure-rareta-juliet	2		NDL要(meta)
9784592125976	忘れられたジュリエット	1	wasure-rareta-juliet	akai-hitsuji-no-kokuin	1		NDL要(meta)
9784592125976	忘れられたジュリエット	1	wasure-rareta-juliet	kafuka	1		NDL要(meta)
9784592130604	ラグナ戦記	1	ragunasenki	amenohousoku	1		NDL要(meta)
9784592134114	Oz（オズ）1	1	oz-itsuki-2004	oz-manual	1		NDL要(meta)
9784592134121	Oz（オズ）2	1	oz-itsuki-2004	oz-manual	2		NDL要(meta)
9784592134138	Oz（オズ）3	1	oz-itsuki-2004	oz-manual	3		NDL要(meta)
9784592134145	OZ（4）	1	oz-itsuki-2004	oz-manual	4		NDL要(meta)
9784592177623	スロップマンションにお帰り	1	slope-mansion-ni-okaeri	fushigi-toshokan	1		NDL要(meta)
9784592203216	合格祈願	1	goukaku-kigan	charenjaazu	1		NDL要(meta)
9784592204206	チャレンジャーズ（2）	1	charenjaazu	goukaku-kigan	2		NDL要(meta)
9784592881711	妖精王（第1巻）	1	youseiou	dream	1		NDL要(meta)
9784592881728	妖精王（第2巻）	1	youseiou	dream	2		NDL要(meta)
9784592881735	妖精王（第3巻）	1	youseiou	dream	3		NDL要(meta)
9784592887997	不思議図書館	1	fushigi-toshokan	slope-mansion-ni-okaeri	1		NDL要(meta)
9784592888253	伯爵カイン（第1巻）	1	hakushaku-cain	akai-hitsuji-no-kokuin	1		NDL要(meta)
9784592888253	伯爵カイン（第1巻）	1	hakushaku-cain	kafuka	1		NDL要(meta)
9784592888253	伯爵カイン（第1巻）	1	hakushaku-cain	wasure-rareta-juliet	1		NDL要(meta)
9784592888260	伯爵カイン（第2巻）	1	hakushaku-cain	akai-hitsuji-no-kokuin	2		NDL要(meta)
9784592888260	伯爵カイン（第2巻）	1	hakushaku-cain	kafuka	2		NDL要(meta)
9784592888260	伯爵カイン（第2巻）	1	hakushaku-cain	wasure-rareta-juliet	2		NDL要(meta)
9784592888277	伯爵カイン（第3巻）	1	hakushaku-cain	akai-hitsuji-no-kokuin	3		NDL要(meta)
9784592888277	伯爵カイン（第3巻）	1	hakushaku-cain	kafuka	3		NDL要(meta)
9784592888277	伯爵カイン（第3巻）	1	hakushaku-cain	wasure-rareta-juliet	3		NDL要(meta)
9784592888284	伯爵カイン（第4巻）	1	hakushaku-cain	akai-hitsuji-no-kokuin	4		NDL要(meta)
9784592888284	伯爵カイン（第4巻）	1	hakushaku-cain	kafuka	4		NDL要(meta)
9784592888284	伯爵カイン（第4巻）	1	hakushaku-cain	wasure-rareta-juliet	4		NDL要(meta)
9784592888291	伯爵カイン（第5巻）	1	hakushaku-cain	akai-hitsuji-no-kokuin	5		NDL要(meta)
9784592888291	伯爵カイン（第5巻）	1	hakushaku-cain	kafuka	5		NDL要(meta)
9784592888291	伯爵カイン（第5巻）	1	hakushaku-cain	wasure-rareta-juliet	5		NDL要(meta)
9784592888307	伯爵カイン（第6巻）	1	hakushaku-cain	akai-hitsuji-no-kokuin	6		NDL要(meta)
9784592888307	伯爵カイン（第6巻）	1	hakushaku-cain	kafuka	6		NDL要(meta)
9784592888307	伯爵カイン（第6巻）	1	hakushaku-cain	wasure-rareta-juliet	6		NDL要(meta)
9784592890751	OZ（第1巻）	1	oz-itsuki-2004	oz-manual	1		NDL要(meta)
9784592890768	OZ（第2巻）	1	oz-itsuki-2004	oz-manual	2		NDL要(meta)
9784592890775	OZ（第3巻）	1	oz-itsuki-2004	oz-manual	3		NDL要(meta)
9784592890782	OZ（第4巻）	1	oz-itsuki-2004	oz-manual	4		NDL要(meta)
9784593897025	中沢啓治平和マンガ作品集（第2巻）改訂版	1	nakazawa-deka-heiwa-manga-sakuhinshuu	heiwa-no-kane-series	2		NDL要(meta)
9784593897049	中沢啓治平和マンガ作品集（第4巻）改訂版	1	nakazawa-deka-heiwa-manga-sakuhinshuu	heiwa-no-kane-series	4		NDL要(meta)
9784593897056	中沢啓治平和マンガ作品集（第5巻）改訂版	1	nakazawa-deka-heiwa-manga-sakuhinshuu	heiwa-no-kane-series	5		NDL要(meta)
9784593897063	中沢啓治平和マンガ作品集（第6巻）改訂版	1	nakazawa-deka-heiwa-manga-sakuhinshuu	heiwa-no-kane-series	6		NDL要(meta)
9784593897070	中沢啓治平和マンガ作品集（第7巻）改訂版	1	nakazawa-deka-heiwa-manga-sakuhinshuu	heiwa-no-kane-series	7		NDL要(meta)
9784593897087	中沢啓治平和マンガ作品集（第8巻）改訂版	1	nakazawa-deka-heiwa-manga-sakuhinshuu	heiwa-no-kane-series	8		NDL要(meta)
9784593897094	中沢啓治平和マンガ作品集（第9巻）改訂版	1	nakazawa-deka-heiwa-manga-sakuhinshuu	heiwa-no-kane-series	9		NDL要(meta)
9784593897100	中沢啓治平和マンガ作品集（第10巻）改訂版	1	nakazawa-deka-heiwa-manga-sakuhinshuu	heiwa-no-kane-series	10		NDL要(meta)
9784593897117	中沢啓治平和マンガ作品集（第11巻）改訂版	1	nakazawa-deka-heiwa-manga-sakuhinshuu	heiwa-no-kane-series	11		NDL要(meta)
9784593897124	中沢啓治平和マンガ作品集（第12巻）改訂版	1	nakazawa-deka-heiwa-manga-sakuhinshuu	heiwa-no-kane-series	12		NDL要(meta)
9784593897131	中沢啓治平和マンガ作品集（第13巻）改訂版	1	nakazawa-deka-heiwa-manga-sakuhinshuu	heiwa-no-kane-series	13		NDL要(meta)
9784593897148	中沢啓治平和マンガ作品集（第14巻）改訂版	1	nakazawa-deka-heiwa-manga-sakuhinshuu	heiwa-no-kane-series	14		NDL要(meta)
9784593897155	中沢啓治平和マンガ作品集（第15巻）改訂版	1	nakazawa-deka-heiwa-manga-sakuhinshuu	heiwa-no-kane-series	15		NDL要(meta)
9784593897162	中沢啓治平和マンガ作品集（第16巻）改訂版	1	nakazawa-deka-heiwa-manga-sakuhinshuu	heiwa-no-kane-series	16		NDL要(meta)
9784593897179	中沢啓治平和マンガ作品集（第17巻）改訂版	1	nakazawa-deka-heiwa-manga-sakuhinshuu	heiwa-no-kane-series	17		NDL要(meta)
9784593897186	中沢啓治平和マンガ作品集（第18巻）改訂版	1	nakazawa-deka-heiwa-manga-sakuhinshuu	heiwa-no-kane-series	18		NDL要(meta)
9784593897193	中沢啓治平和マンガ作品集（第19巻）改訂版	1	nakazawa-deka-heiwa-manga-sakuhinshuu	heiwa-no-kane-series	19		NDL要(meta)
9784593897209	中沢啓治平和マンガ作品集（第20巻）改訂版	1	nakazawa-deka-heiwa-manga-sakuhinshuu	heiwa-no-kane-series	20		NDL要(meta)
9784594023966	マジンサーガ（05（火星風雲編（後）））	1	mazin-saga	mazin-saga-nagai	5		NDL要(meta)
9784594025731	マジンサーガ（06（火星戦乱編））	1	mazin-saga	mazin-saga-nagai	6		NDL要(meta)
9784756714862	Desire（2）	1	desire	desire-1989	2		NDL要(meta)
9784757202191	テイルズオブデスティニー（1）	1	tales-of-destiny	tales-of-destiny-inomata-2000	1		NDL要(meta)
9784757202191	テイルズオブデスティニー（1）	1	tales-of-destiny	tales-of-destiny2	1		NDL要(meta)
9784757205192		0	(所有者不明)	tales-of-destiny-inomata-2000	3		NDL要(meta)
9784757205192		0	(所有者不明)	tales-of-destiny	3		NDL要(meta)
9784757205192		0	(所有者不明)	tales-of-destiny2	3		NDL要(meta)
9784757207462		0	(所有者不明)	tales-of-destiny-inomata-2000	4		NDL要(meta)
9784757207462		0	(所有者不明)	tales-of-destiny	4		NDL要(meta)
9784757207462		0	(所有者不明)	tales-of-destiny2	4		NDL要(meta)
9784757500686	アークザラッド2（6）	1	arc-the-lad-2	arc-the-lad-ii	6		NDL要(meta)
9784757501522	アークザラッド2（7）	1	arc-the-lad-2	arc-the-lad-ii	7		NDL要(meta)
9784757501751	スパイラル（1）	1	spiral	spiral-2003	1		NDL要(meta)
9784757501935	アークザラッド2（8）	1	arc-the-lad-2	arc-the-lad-ii	8		NDL要(meta)
9784757502109	おひさま笑顔	1	ohi-sama-egao	himawari-2011	1		NDL要(meta)
9784757502338	ファイアーエムブレムトラキア776（第1集）	1	fire-emblem-thracia-776-2000	fire-emblem-thracia-776	1		NDL要(meta)
9784757502710	スパイラル（2）	1	spiral	spiral-2003	2		NDL要(meta)
9784757502895	ヴァルキリープロファイル（第4集）	0	(所有者不明)	valkyrie-profile-2000	4		NDL要(meta)
9784757502895	ヴァルキリープロファイル（第4集）	0	(所有者不明)	valkyrie-profile-2001-2	4		NDL要(meta)
9784757502895	ヴァルキリープロファイル（第4集）	0	(所有者不明)	valkyrie-profile-2001	4		NDL要(meta)
9784757502895	ヴァルキリープロファイル（第4集）	0	(所有者不明)	valkyrie-profile	4		NDL要(meta)
9784757503700	スパイラル（3）	1	spiral	spiral-2003	3		NDL要(meta)
9784757504028	アークザラッド2（9）	1	arc-the-lad-2	arc-the-lad-ii	9		NDL要(meta)
9784757504448	ファイアーエムブレムトラキア776（2）	1	fire-emblem-thracia-776-2000	fire-emblem-thracia-776	2		NDL要(meta)
9784757504684	スパイラル（4）	1	spiral	spiral-2003	4		NDL要(meta)
9784757505346	ア-クザラッド2（10）	1	arc-the-lad-2	arc-the-lad-ii	10		NDL要(meta)
9784757505575	スパイラル（5）	1	spiral	spiral-2003	5		NDL要(meta)
9784757505728	ファイアーエムブレムトラキア776（3）	1	fire-emblem-thracia-776-2000	fire-emblem-thracia-776	3		NDL要(meta)
9784757506145	ヴァルキリープロファイル（第7集）	0	(所有者不明)	valkyrie-profile-2000	7		NDL要(meta)
9784757506145	ヴァルキリープロファイル（第7集）	0	(所有者不明)	valkyrie-profile-2001-2	7		NDL要(meta)
9784757506145	ヴァルキリープロファイル（第7集）	0	(所有者不明)	valkyrie-profile-2001	7		NDL要(meta)
9784757506145	ヴァルキリープロファイル（第7集）	0	(所有者不明)	valkyrie-profile	7		NDL要(meta)
9784757506732	ヴァルキリープロファイル（2）	0	(所有者不明)	valkyrie-profile-2001-2	2		NDL要(meta)
9784757506732	ヴァルキリープロファイル（2）	0	(所有者不明)	valkyrie-profile-2001	2		NDL要(meta)
9784757506787	スパイラル（6）	1	spiral	spiral-2003	6		NDL要(meta)
9784757507302	テイルズオブエターニアプレミアムストーリーズ（4）	1	tales-of-etaania-premium-stories	tales-of-eternia	4		NDL要(meta)
9784757507906	スパイラル（7）	1	spiral	spiral-2003	7		NDL要(meta)
9784757508187	ヴァルキリープロファイル（3）	0	(所有者不明)	valkyrie-profile-2000	3		NDL要(meta)
9784757508187	ヴァルキリープロファイル（3）	0	(所有者不明)	valkyrie-profile-2001-2	3		NDL要(meta)
9784757508187	ヴァルキリープロファイル（3）	0	(所有者不明)	valkyrie-profile-2001	3		NDL要(meta)
9784757508408	テイルズオブエターニアプレミアムストーリーズ（5）	1	tales-of-etaania-premium-stories	tales-of-eternia	5		NDL要(meta)
9784757508545	スパイラル（8）	1	spiral	spiral-2003	8		NDL要(meta)
9784757508644	テイルズオブエターニア（3）	1	tales-of-etaania-premium-stories	tales-of-eternia	3		NDL要(meta)
9784757509368	テイルズオブエタ-ニアプレミアムスト-リ-ズ（6）	1	tales-of-etaania-premium-stories	tales-of-eternia	6		NDL要(meta)
9784757509825	スパイラル（9）	1	spiral	spiral-2003	9		NDL要(meta)
9784757510999	スパイラル（10）	1	spiral	spiral-2003	10		NDL要(meta)
9784757511866	スパイラル（11）	1	spiral	spiral-2003	11		NDL要(meta)
9784757512528	スパイラル（12）	1	spiral	spiral-2003	12		NDL要(meta)
9784757513662	スパイラル（13）	1	spiral	spiral-2003	13		NDL要(meta)
9784757513730	テイルズオブエターニア（7）	1	tales-of-etaania-premium-stories	tales-of-eternia	7		NDL要(meta)
9784757515215	スパイラル（14）	1	spiral	spiral-2003	14		NDL要(meta)
9784757515338	テイルズオブエターニア（8）	1	tales-of-etaania-premium-stories	tales-of-eternia	8		NDL要(meta)
9784757516052	スパイラル（15）	1	spiral	spiral-2003	15		NDL要(meta)
9784757516892	テイルズオブエターニア（9）	1	tales-of-etaania-premium-stories	tales-of-eternia	9		NDL要(meta)
9784757525962	BAMBOO　BLADE　B（1）	1	bamboo-blade-b-2009	bamboo-blade-b	1		NDL要(meta)
9784757527294	BAMBOO　BLADE　B（2）	1	bamboo-blade-b-2009	bamboo-blade-b	2		NDL要(meta)
9784757528819	BAMBOO　BLADE　B（3）	1	bamboo-blade-b-2009	bamboo-blade-b	3		NDL要(meta)
9784757530737	BAMBOO BLADE B（4）	1	bamboo-blade-b-2009	bamboo-blade-b	4		NDL要(meta)
9784757531949	BAMBOO BLADE B（5）	1	bamboo-blade-b-2009	bamboo-blade-b	5		NDL要(meta)
9784757533622	BAMBOO　BLADE　B（6）	1	bamboo-blade-b-2009	bamboo-blade-b	6		NDL要(meta)
9784757534759	BAMBOO BLADE B（7）	1	bamboo-blade-b-2009	bamboo-blade-b	7		NDL要(meta)
9784757535794	BAMBOO BLADE B（8）	1	bamboo-blade-b-2009	bamboo-blade-b	8		NDL要(meta)
9784757537132	BAMBOO BLADE B（9）	1	bamboo-blade-b-2009	bamboo-blade-b	9		NDL要(meta)
9784757538139	BAMBOO BLADE B（10）	1	bamboo-blade-b-2009	bamboo-blade-b	10		NDL要(meta)
9784757539600	BAMBOO　BLADE　B（11）	1	bamboo-blade-b-2009	bamboo-blade-b	11		NDL要(meta)
9784757541689	BAMBOO　BLADE　B（12）	1	bamboo-blade-b-2009	bamboo-blade-b	12		NDL要(meta)
9784757555204	ファイナルファンタジー　ロスト・ストレンジャー（1）	1	final-fantasy-lost-stranger	final-fantasy-lost-stranger-2021	1		NDL要(meta)
9784757557192	ファイナルファンタジー　ロスト・ストレンジャー（2）	1	final-fantasy-lost-stranger	final-fantasy-lost-stranger-2021	2		NDL要(meta)
9784757559752	ファイナルファンタジー　ロスト・ストレンジャー（3）	1	final-fantasy-lost-stranger	final-fantasy-lost-stranger-2021	3		NDL要(meta)
9784757561557	ファイナルファンタジー　ロスト・ストレンジャー（4）	1	final-fantasy-lost-stranger	final-fantasy-lost-stranger-2021	4		NDL要(meta)
9784757576247	FINAL FANTASY LOST STRANGER（8）	1	final-fantasy-lost-stranger-2021	final-fantasy-lost-stranger	8		NDL要(meta)
9784757580251	FINAL FANTASY LOST STRANGER（9）	1	final-fantasy-lost-stranger-2021	final-fantasy-lost-stranger	9		NDL要(meta)
9784757584662	FINAL FANTASY LOST STRANGER（10	1	final-fantasy-lost-stranger-2021	final-fantasy-lost-stranger	10		NDL要(meta)
9784757700871	テイルズオブデスティニー（2）改訂版	1	tales-of-destiny	tales-of-destiny-inomata-2000	2		NDL要(meta)
9784757700871	テイルズオブデスティニー（2）改訂版	1	tales-of-destiny	tales-of-destiny2	2		NDL要(meta)
9784757701489	テイルズオブデスティニー（5）	1	tales-of-destiny	tales-of-destiny-inomata-2000	5		NDL要(meta)
9784757701489	テイルズオブデスティニー（5）	1	tales-of-destiny	tales-of-destiny2	5		NDL要(meta)
9784757702585	アストロノミコン（1（アマゾンレッド））	0	(所有者不明)	tales-of-destiny-inomata-2000	6		NDL要(meta)
9784757702585	アストロノミコン（1（アマゾンレッド））	0	(所有者不明)	tales-of-destiny	6		NDL要(meta)
9784757702585	アストロノミコン（1（アマゾンレッド））	0	(所有者不明)	tales-of-destiny2	6		NDL要(meta)
9784757748965	DANGEROUSシェア（1）	1	dangerous-share	share	1		NDL要(meta)
9784758021227	ひとりじめマイヒーロー 10巻	1	hitorijime-my-hero	hitorijime-my-hero-2025	10		NDL要(meta)
9784758022330	ひとりじめマイヒーロー 11巻	1	hitorijime-my-hero	hitorijime-my-hero-2025	11		NDL要(meta)
9784758023238	ひとりじめマイヒーロー 12巻	1	hitorijime-my-hero	hitorijime-my-hero-2025	12		NDL要(meta)
9784758024310	ひとりじめマイヒーロー 13巻	1	hitorijime-my-hero	hitorijime-my-hero-2025	13		NDL要(meta)
9784758025102	ひとりじめマイヒーロー 14巻	1	hitorijime-my-hero	hitorijime-my-hero-2025	14		NDL要(meta)
9784758026857	ひとりじめマイヒーロー 15巻	1	hitorijime-my-hero	hitorijime-my-hero-2025	15		NDL要(meta)
9784758034715		0	(所有者不明)	hipunoshisu-maiku-division-rap-battle-side-b-b-m-t-c	2		NDL要(meta)
9784758034715		0	(所有者不明)	hipunoshisumaiku	2		NDL要(meta)
9784758071789	ひとりじめマイヒーロー	1	hitorijime-my-hero	hitorijime-my-hero-2025	1		NDL要(meta)
9784758072618	ひとりじめマイヒーロー（2）	1	hitorijime-my-hero	hitorijime-my-hero-2025	2		NDL要(meta)
9784758073073		0	(所有者不明)	hitorijime-my-hero-2025	3		NDL要(meta)
9784758074087		0	(所有者不明)	hitorijime-my-hero-2025	4		NDL要(meta)
9784758075244		0	(所有者不明)	hitorijime-my-hero-2025	5		NDL要(meta)
9784758076999		0	(所有者不明)	hitorijime-my-hero-2025	6		NDL要(meta)
9784758077781	ひとりじめマイヒーロー（7）	1	hitorijime-my-hero	hitorijime-my-hero-2025	7		NDL要(meta)
9784758078870	ひとりじめマイヒーロー（8）	1	hitorijime-my-hero	hitorijime-my-hero-2025	8		NDL要(meta)
9784758079709	ひとりじめマイヒーロー（9）	1	hitorijime-my-hero	hitorijime-my-hero-2025	9		NDL要(meta)
9784764818675		0	(所有者不明)	dessin	1		NDL要(meta)
9784764818675		0	(所有者不明)	nico-says	1		NDL要(meta)
9784775500866	SLEEPING　BEAUTY（4）	1	sleeping-beauty	sleeping-beauty-yoshikawa-2003	4		NDL要(meta)
9784780801668	ジュン（2）アパッチ版	1	jun-ishinomori-2003	jun-1983	2		NDL要(meta)
9784780801675	ジュン（3）リリカ版	1	jun-ishinomori-2003	jun-1983	3		NDL要(meta)
9784780801675	ジュン（3）リリカ版	1	jun-ishinomori-2003	jun-1997	3		NDL要(meta)
9784780801675	ジュン（3）リリカ版	1	jun-ishinomori-2003	jun-2012	3		NDL要(meta)
9784780801682	ジュン（4）	1	jun-ishinomori-2003	jun-1983	4		NDL要(meta)
9784780801682	ジュン（4）	1	jun-ishinomori-2003	jun-1997	4		NDL要(meta)
9784780801682	ジュン（4）	1	jun-ishinomori-2003	jun-2012	4		NDL要(meta)
9784796297400	マザー（2）	1	step-mother	mother	2		NDL要(meta)
9784796415217	僕の血吸ってくれませんか（1）	1	boku-no-chi-sutte-kuremasenka	would-you-suck-my-blood	1		NDL要(meta)
9784796415958	僕の血吸ってくれませんか（2）	1	boku-no-chi-sutte-kuremasenka	would-you-suck-my-blood	2		NDL要(meta)
9784796416726	僕の血吸ってくれませんか（3）	1	boku-no-chi-sutte-kuremasenka	would-you-suck-my-blood	3		NDL要(meta)
9784796417471	僕の血吸ってくれませんか（4）	1	boku-no-chi-sutte-kuremasenka	would-you-suck-my-blood	4		NDL要(meta)
9784811302607	平和の鐘シリーズ（上巻）	1	heiwa-no-kane-series	nakazawa-deka-heiwa-manga-sakuhinshuu	1		NDL要(meta)
9784811302614	平和の鐘シリーズ（下巻）	1	heiwa-no-kane-series	nakazawa-deka-heiwa-manga-sakuhinshuu	3		NDL要(meta)
9784812407134	嘆きのトリスタン	1	nageki-no-torisu-tan	castille-no-kifujin	1		NDL要(meta)
9784812414811	AYA	2	aya-1999	aya-2004	1		NDL要(meta)
9784812453018	AYA	1	aya-1999	aya-2004	1		NDL要(meta)
9784821110230	金瓶梅（59）	0	(所有者不明)	manga-grimm-douwa-2003	59		NDL要(meta)
9784821110230	金瓶梅（59）	0	(所有者不明)	manga-grimm-douwa	59		NDL要(meta)
9784821110759	金瓶梅（60）	0	(所有者不明)	manga-grimm-douwa-2003	60		NDL要(meta)
9784821110759	金瓶梅（60）	0	(所有者不明)	manga-grimm-douwa	60		NDL要(meta)
9784821111251	金瓶梅（61）	0	(所有者不明)	manga-grimm-douwa-2003	61		NDL要(meta)
9784821111251	金瓶梅（61）	0	(所有者不明)	manga-grimm-douwa	61		NDL要(meta)
9784821111695	金瓶梅（62）	0	(所有者不明)	manga-grimm-douwa-2003	62		NDL要(meta)
9784821111695	金瓶梅（62）	0	(所有者不明)	manga-grimm-douwa	62		NDL要(meta)
9784821127153	金瓶梅（46）	0	(所有者不明)	manga-grimm-douwa-2003	46		NDL要(meta)
9784821127153	金瓶梅（46）	0	(所有者不明)	manga-grimm-douwa	46		NDL要(meta)
9784821127719	金瓶梅（47）	0	(所有者不明)	manga-grimm-douwa-2003	47		NDL要(meta)
9784821127719	金瓶梅（47）	0	(所有者不明)	manga-grimm-douwa	47		NDL要(meta)
9784821128204	金瓶梅（48）	0	(所有者不明)	manga-grimm-douwa-2003	48		NDL要(meta)
9784821128204	金瓶梅（48）	0	(所有者不明)	manga-grimm-douwa	48		NDL要(meta)
9784821128730	金瓶梅（49）	0	(所有者不明)	manga-grimm-douwa-2003	49		NDL要(meta)
9784821128730	金瓶梅（49）	0	(所有者不明)	manga-grimm-douwa	49		NDL要(meta)
9784821129348	金瓶梅（50）	0	(所有者不明)	manga-grimm-douwa-2003	50		NDL要(meta)
