slug,title,total_vols,covered,missing,edition,volume,isbn13,has_isbn
senrei,洗礼,10,4,6,standard,1,,no
senrei,洗礼,10,4,6,standard,2,,no
senrei,洗礼,10,4,6,standard,3,,no
senrei,洗礼,10,4,6,standard,4,,no
senrei,洗礼,10,4,6,standard,5,,no
senrei,洗礼,10,4,6,standard,6,,no
senri-no-michi-mo-dai-sanshou,千里の道も 第三章,38,24,14,standard,1,9784772850346,yes
senri-no-michi-mo-dai-sanshou,千里の道も 第三章,38,24,14,standard,2,9784772850414,yes
senri-no-michi-mo-dai-sanshou,千里の道も 第三章,38,24,14,standard,3,9784772850421,yes
senri-no-michi-mo-dai-sanshou,千里の道も 第三章,38,24,14,standard,4,9784772850438,yes
senri-no-michi-mo-dai-sanshou,千里の道も 第三章,38,24,14,standard,5,9784772850445,yes
senri-no-michi-mo-dai-sanshou,千里の道も 第三章,38,24,14,standard,6,9784772850513,yes
senri-no-michi-mo-dai-sanshou,千里の道も 第三章,38,24,14,standard,7,9784772850520,yes
senri-no-michi-mo-dai-sanshou,千里の道も 第三章,38,24,14,standard,8,9784772850537,yes
senri-no-michi-mo-dai-sanshou,千里の道も 第三章,38,24,14,standard,9,9784772850544,yes
senri-no-michi-mo-dai-sanshou,千里の道も 第三章,38,24,14,standard,10,9784772850612,yes
senri-no-michi-mo-dai-sanshou,千里の道も 第三章,38,24,14,standard,11,9784772850629,yes
senri-no-michi-mo-dai-sanshou,千里の道も 第三章,38,24,14,standard,13,9784772810715,yes
senri-no-michi-mo-dai-sanshou,千里の道も 第三章,38,24,14,standard,14,9784772810722,yes
senri-no-michi-mo-dai-sanshou,千里の道も 第三章,38,24,14,standard,15,9784772810739,yes
senri-no-michi-mo,千里の道も,54,42,12,standard,1,9784834230116,yes
senri-no-michi-mo,千里の道も,54,42,12,standard,2,9784834230123,yes
senri-no-michi-mo,千里の道も,54,42,12,standard,3,9784834230130,yes
senri-no-michi-mo,千里の道も,54,42,12,standard,4,9784834230147,yes
senri-no-michi-mo,千里の道も,54,42,12,standard,5,9784834230154,yes
senri-no-michi-mo,千里の道も,54,42,12,standard,6,9784834230161,yes
senri-no-michi-mo,千里の道も,54,42,12,standard,7,9784834230178,yes
senri-no-michi-mo,千里の道も,54,42,12,standard,8,9784834230185,yes
senri-no-michi-mo,千里の道も,54,42,12,standard,9,9784834230192,yes
senri-no-michi-mo,千里の道も,54,42,12,standard,10,9784834230208,yes
senri-no-michi-mo,千里の道も,54,42,12,standard,11,9784834230215,yes
senri-no-michi-mo,千里の道も,54,42,12,standard,12,9784834230222,yes
sensei-no-susume,先生のススメ,3,2,1,standard,2,9784592182726,yes
sento-14-graffiti,聖14グラフィティ,3,1,2,standard,1,9784091323415,yes
sento-14-graffiti,聖14グラフィティ,3,1,2,standard,2,9784091323422,yes
sento-haipaa-keibitai,聖・はいぱあ警備隊,16,5,11,standard,1,9784592126577,yes
sento-haipaa-keibitai,聖・はいぱあ警備隊,16,5,11,standard,2,9784592127048,yes
sento-haipaa-keibitai,聖・はいぱあ警備隊,16,5,11,standard,3,9784592127161,yes
sento-haipaa-keibitai,聖・はいぱあ警備隊,16,5,11,standard,4,9784592127406,yes
sento-haipaa-keibitai,聖・はいぱあ警備隊,16,5,11,standard,5,9784592127550,yes
sento-haipaa-keibitai,聖・はいぱあ警備隊,16,5,11,standard,6,9784592171065,yes
sento-haipaa-keibitai,聖・はいぱあ警備隊,16,5,11,standard,7,9784592171072,yes
sento-haipaa-keibitai,聖・はいぱあ警備隊,16,5,11,standard,8,9784592171089,yes
sento-haipaa-keibitai,聖・はいぱあ警備隊,16,5,11,standard,9,9784592171096,yes
sento-haipaa-keibitai,聖・はいぱあ警備隊,16,5,11,standard,10,9784592171102,yes
sento-haipaa-keibitai,聖・はいぱあ警備隊,16,5,11,standard,11,9784592171119,yes
sento-license,聖・ライセンス,10,1,9,standard,1,9784048527514,yes
sento-license,聖・ライセンス,10,1,9,standard,3,9784048528658,yes
sento-license,聖・ライセンス,10,1,9,standard,4,9784048529198,yes
sento-license,聖・ライセンス,10,1,9,standard,5,9784048529877,yes
sento-license,聖・ライセンス,10,1,9,standard,6,9784048530378,yes
sento-license,聖・ライセンス,10,1,9,standard,7,9784048530804,yes
sento-license,聖・ライセンス,10,1,9,standard,8,9784048531214,yes
sento-license,聖・ライセンス,10,1,9,standard,9,9784048531832,yes
sento-license,聖・ライセンス,10,1,9,standard,10,9784048532594,yes
senya-ichiya-monogatari,千夜一夜物語,2,1,1,standard,1,9784418962082,yes
senya-koiuta,千夜恋歌,14,5,9,standard,1,9784253071062,yes
senya-koiuta,千夜恋歌,14,5,9,standard,2,9784253074827,yes
senya-koiuta,千夜恋歌,14,5,9,standard,3,9784253074834,yes
senya-koiuta,千夜恋歌,14,5,9,standard,4,9784253074841,yes
senya-koiuta,千夜恋歌,14,5,9,standard,5,9784253074858,yes
senya-koiuta,千夜恋歌,14,5,9,standard,6,9784253074865,yes
senya-koiuta,千夜恋歌,14,5,9,standard,7,9784253074872,yes
senya-koiuta,千夜恋歌,14,5,9,standard,8,9784253074889,yes
senya-koiuta,千夜恋歌,14,5,9,standard,9,9784253074896,yes
sephiroth,セフィロト,7,3,4,standard,1,9784257985624,yes
sephiroth,セフィロト,7,3,4,standard,2,9784257985785,yes
sephiroth,セフィロト,7,3,4,standard,3,9784257902775,yes
sephiroth,セフィロト,7,3,4,standard,4,9784257902782,yes
serafikku-feather-irasutoreeshonzu,セラフィック・フェザーイラストレーションズ,2,1,1,standard,2,,no
seru-nanbaa-8,セルナンバー8,2,1,1,standard,1,9784835210414,yes
sesame-street,せさみ☆すとりーと,9,6,3,deluxe,1,9784088582610,yes
sesame-street,せさみ☆すとりーと,9,6,3,deluxe,2,9784088582627,yes
sesame-street,せさみ☆すとりーと,9,6,3,deluxe,3,9784088582634,yes
seton,シートン,8,6,2,standard,3,9784575940251,yes
seton,シートン,8,6,2,standard,4,9784575941517,yes
seven-colors-girl,なな色☆GIRL,2,1,1,standard,2,9784091368829,yes
sex-baseball-rock-nroll,"Sex,Baseball ＆ Rock'nroll",3,1,2,standard,1,9784061022430,yes
sex-baseball-rock-nroll,"Sex,Baseball ＆ Rock'nroll",3,1,2,standard,2,9784061022591,yes
shadow-skill,Shadow skill,15,11,4,standard,1,,no
shadow-skill,Shadow skill,15,11,4,standard,2,9784884757137,yes
shadow-skill,Shadow skill,15,11,4,standard,3,9784884758141,yes
shadow-skill,Shadow skill,15,11,4,standard,4,9784812450666,yes
shakariki,シャカリキ!,25,7,18,standard,1,9784253043014,yes
shakariki,シャカリキ!,25,7,18,standard,2,9784253043021,yes
shakariki,シャカリキ!,25,7,18,standard,3,9784253043038,yes
shakariki,シャカリキ!,25,7,18,standard,4,9784253043045,yes
shakariki,シャカリキ!,25,7,18,standard,5,9784253043052,yes
shakariki,シャカリキ!,25,7,18,standard,6,9784253043069,yes
shakariki,シャカリキ!,25,7,18,standard,7,9784253043076,yes
shakariki,シャカリキ!,25,7,18,standard,8,9784253043083,yes
shakariki,シャカリキ!,25,7,18,standard,9,9784253043090,yes
shakariki,シャカリキ!,25,7,18,standard,10,9784253043106,yes
shakariki,シャカリキ!,25,7,18,standard,11,9784253043113,yes
shakariki,シャカリキ!,25,7,18,standard,12,9784253043120,yes
shakariki,シャカリキ!,25,7,18,standard,13,9784253043137,yes
shakariki,シャカリキ!,25,7,18,standard,14,9784253043144,yes
shakariki,シャカリキ!,25,7,18,standard,15,9784253043151,yes
shakariki,シャカリキ!,25,7,18,standard,16,9784253043168,yes
shakariki,シャカリキ!,25,7,18,standard,17,9784253045261,yes
shakariki,シャカリキ!,25,7,18,standard,18,9784253045278,yes
shakotan-boogie,シャコタン☆ブギ,44,38,6,standard,1,9784061020429,yes
shakotan-boogie,シャコタン☆ブギ,44,38,6,standard,5,9784061021136,yes
shakotan-boogie,シャコタン☆ブギ,44,38,6,standard,6,9784061021372,yes
shakotan-boogie,シャコタン☆ブギ,44,38,6,standard,17,9784063233247,yes
shakotan-boogie,シャコタン☆ブギ,44,38,6,standard,22,9784063234084,yes
shakotan-boogie,シャコタン☆ブギ,44,38,6,standard,26,9784063234794,yes
shamo,軍鶏,34,33,1,standard,15,9784575826630,yes
shang-hai-1945,Shang-hai 1945,4,2,2,standard,1,9784091786418,yes
shang-hai-1945,Shang-hai 1945,4,2,2,standard,2,9784091786425,yes
sherlock-holmes-no-bouken,シャーロック・ホームズの冒険,4,2,2,standard,1,9784257905608,yes
sherlock-holmes-no-bouken,シャーロック・ホームズの冒険,4,2,2,standard,2,9784257905783,yes
sherlock-holmes-series,シャーロック・ホームズ,10,4,6,standard,1,9784774300719,yes
sherlock-holmes-series,シャーロック・ホームズ,10,4,6,standard,2,9784774300726,yes
sherlock-holmes-series,シャーロック・ホームズ,10,4,6,standard,3,9784774300733,yes
sherlock-holmes-series,シャーロック・ホームズ,10,4,6,standard,4,9784774300740,yes
sherlock-holmes-series,シャーロック・ホームズ,10,4,6,standard,5,9784774300757,yes
sherlock-holmes-series,シャーロック・ホームズ,10,4,6,standard,6,9784774300764,yes
shiawase-danchi,しあわせ団地,14,13,1,standard,3,9784063369731,yes
shiawase-michisuu,幸せ未知数,2,1,1,standard,1,9784575332735,yes
shiawase-na-gokai,幸せな誤解,2,1,1,standard,2,9784596950291,yes
shiawasenojikan,幸せの時間,21,17,4,standard,1,9784575822847,yes
shiawasenojikan,幸せの時間,21,17,4,standard,2,9784575823066,yes
shiawasenojikan,幸せの時間,21,17,4,standard,4,9784575823455,yes
shiawasenojikan,幸せの時間,21,17,4,standard,5,,no
shibaitare-taka,シバいたれタカ!,5,2,3,standard,2,9784063122022,yes
shibaitare-taka,シバいたれタカ!,5,2,3,standard,3,9784063122251,yes
shibaitare-taka,シバいたれタカ!,5,2,3,standard,5,9784063122640,yes
shibaou,柴王,6,5,1,standard,1,9784063002362,yes
shibito-no-koiwazurai,死びとの恋わずらい,2,1,1,standard,1,9784257902966,yes
shibito-tsukai,死人使い,2,1,1,standard,1,9784049243468,yes
shibou-yuugi-ni-goyoujin,脂肪遊戯にご用心,2,1,1,standard,1,,no
shibutani-kun-tomo-no-kai,渋谷君友の会,6,2,4,standard,1,9784757505285,yes
shibutani-kun-tomo-no-kai,渋谷君友の会,6,2,4,standard,2,9784757506121,yes
shibutani-kun-tomo-no-kai,渋谷君友の会,6,2,4,standard,3,9784757507104,yes
shibutani-kun-tomo-no-kai,渋谷君友の会,6,2,4,standard,6,9784757510593,yes
shibuya-de-aimashou,渋谷で会いましょう,2,1,1,standard,1,9784575932737,yes
shieipu-up-ran,シェイプアップ乱,29,8,21,standard,1,9784088516417,yes
shieipu-up-ran,シェイプアップ乱,29,8,21,standard,2,9784088516424,yes
shieipu-up-ran,シェイプアップ乱,29,8,21,standard,3,9784088516431,yes
shieipu-up-ran,シェイプアップ乱,29,8,21,standard,4,9784088516448,yes
shieipu-up-ran,シェイプアップ乱,29,8,21,standard,5,9784088516455,yes
shieipu-up-ran,シェイプアップ乱,29,8,21,standard,6,9784088516462,yes
shieipu-up-ran,シェイプアップ乱,29,8,21,standard,7,9784088516479,yes
shieipu-up-ran,シェイプアップ乱,29,8,21,standard,8,9784088516486,yes
shieipu-up-ran,シェイプアップ乱,29,8,21,standard,9,9784088516493,yes
shieipu-up-ran,シェイプアップ乱,29,8,21,standard,10,9784088516509,yes
shieipu-up-ran,シェイプアップ乱,29,8,21,standard,11,9784088516516,yes
shieipu-up-ran,シェイプアップ乱,29,8,21,standard,12,9784088516523,yes
shieipu-up-ran,シェイプアップ乱,29,8,21,standard,13,9784088516530,yes
shieipu-up-ran,シェイプアップ乱,29,8,21,standard,14,9784088516547,yes
shieipu-up-ran,シェイプアップ乱,29,8,21,deluxe,1,9784088583112,yes
shieipu-up-ran,シェイプアップ乱,29,8,21,deluxe,3,9784088583136,yes
shieipu-up-ran,シェイプアップ乱,29,8,21,deluxe,4,9784088583143,yes
shieipu-up-ran,シェイプアップ乱,29,8,21,deluxe,5,9784088583150,yes
shieipu-up-ran,シェイプアップ乱,29,8,21,deluxe,6,9784088583167,yes
shieipu-up-ran,シェイプアップ乱,29,8,21,deluxe,7,9784088583174,yes
shieipu-up-ran,シェイプアップ乱,29,8,21,deluxe,8,9784088583181,yes
shigatsukaidan,四月怪談,3,1,2,standard,1,,no
shigatsukaidan,四月怪談,3,1,2,standard,2,,no
shihonron,資本論,2,1,1,standard,1,,no
shijima-no-hana,静寂の花,5,2,3,standard,1,9784253156271,yes
shijima-no-hana,静寂の花,5,2,3,standard,2,9784253156288,yes
shijima-no-hana,静寂の花,5,2,3,standard,3,9784253156295,yes
shijin-ken,詩人ケン,2,1,1,standard,1,9784838709298,yes
shijou-saitei-no-regatta,史上最低のレガッタ,3,1,2,standard,2,9784063462241,yes
shijou-saitei-no-regatta,史上最低のレガッタ,3,1,2,standard,3,9784063462326,yes
shikakuijanguru,四角いジャングル,16,5,11,standard,1,,no
shikakuijanguru,四角いジャングル,16,5,11,standard,2,,no
shikakuijanguru,四角いジャングル,16,5,11,standard,3,,no
shikakuijanguru,四角いジャングル,16,5,11,standard,4,,no
shikakuijanguru,四角いジャングル,16,5,11,standard,5,,no
shikakuijanguru,四角いジャングル,16,5,11,standard,6,,no
shikakuijanguru,四角いジャングル,16,5,11,standard,7,,no
shikakuijanguru,四角いジャングル,16,5,11,standard,8,,no
shikakuijanguru,四角いジャングル,16,5,11,standard,9,,no
shikakuijanguru,四角いジャングル,16,5,11,standard,10,,no
shikakuijanguru,四角いジャングル,16,5,11,standard,11,,no
shiki-sentaro-1979,史記,22,10,12,standard,1,,no
shiki-sentaro-1979,史記,22,10,12,standard,2,,no
shiki-sentaro-1979,史記,22,10,12,standard,3,,no
shiki-sentaro-1979,史記,22,10,12,standard,4,,no
shiki-sentaro-1979,史記,22,10,12,standard,5,9784061018150,yes
shiki-sentaro-1979,史記,22,10,12,standard,6,9784061018167,yes
shiki-sentaro-1979,史記,22,10,12,standard,7,9784061018174,yes
shiki-sentaro-1979,史記,22,10,12,standard,8,9784061018181,yes
shiki-sentaro-1979,史記,22,10,12,standard,9,9784061018242,yes
shiki-sentaro-1979,史記,22,10,12,standard,10,9784061018259,yes
shiki-sentaro-1979,史記,22,10,12,standard,11,9784061018266,yes
shiki-sentaro-1979,史記,22,10,12,standard,12,9784061018273,yes
shiki-tsuzuri,四季つづり,2,1,1,standard,1,,no
shikii-no-juunin,敷居の住人,7,2,5,standard,1,9784757201354,yes
shikii-no-juunin,敷居の住人,7,2,5,standard,2,9784757204164,yes
shikii-no-juunin,敷居の住人,7,2,5,standard,3,9784757701328,yes
shikii-no-juunin,敷居の住人,7,2,5,standard,5,9784757703773,yes
shikii-no-juunin,敷居の住人,7,2,5,standard,7,9784757709713,yes
shikou-shounen,思考少年,3,1,2,standard,1,9784789780568,yes
shikou-shounen,思考少年,3,1,2,standard,2,9784789780667,yes
shimaizaka,姉妹坂,27,8,19,standard,1,,no
shimaizaka,姉妹坂,27,8,19,standard,2,,no
shimaizaka,姉妹坂,27,8,19,standard,3,,no
shimaizaka,姉妹坂,27,8,19,standard,4,,no
shimaizaka,姉妹坂,27,8,19,standard,5,,no
shimaizaka,姉妹坂,27,8,19,standard,6,,no
shimaizaka,姉妹坂,27,8,19,standard,7,,no
shimaizaka,姉妹坂,27,8,19,standard,8,,no
shimaizaka,姉妹坂,27,8,19,standard,9,,no
shimaizaka,姉妹坂,27,8,19,standard,10,9784091306807,yes
shimaizaka,姉妹坂,27,8,19,standard,11,9784091306418,yes
shimaizaka,姉妹坂,27,8,19,standard,12,9784091306425,yes
shimaizaka,姉妹坂,27,8,19,standard,13,9784091306432,yes
shimaizaka,姉妹坂,27,8,19,standard,14,9784091306449,yes
shimaizaka,姉妹坂,27,8,19,standard,15,9784091306456,yes
shimaizaka,姉妹坂,27,8,19,standard,16,9784091306463,yes
shimaizaka,姉妹坂,27,8,19,standard,17,9784091306470,yes
shimaizaka,姉妹坂,27,8,19,standard,18,9784091306487,yes
shimaizaka,姉妹坂,27,8,19,standard,19,9784091306494,yes
shimatsuya-file,始末屋事件簿,11,10,1,deluxe,1,9784088583457,yes
shimatte-ikoo,しまっていこー!,2,1,1,standard,1,9784063404982,yes
shin-aji-ichimonme,新・味いちもんめ,21,20,1,standard,6,,no
shin-ane-san-wa-iinchou,新・あねさんは委員長,5,3,2,standard,1,9784403613296,yes
shin-ane-san-wa-iinchou,新・あねさんは委員長,5,3,2,standard,4,9784403613913,yes
shin-attack-no-1,新アタックNo.1,3,1,2,standard,1,,no
shin-attack-no-1,新アタックNo.1,3,1,2,standard,2,,no
shin-chuugakusei-nikki,新・中学生日記,8,1,7,standard,1,9784883791156,yes
shin-chuugakusei-nikki,新・中学生日記,8,1,7,standard,2,9784883791255,yes
shin-chuugakusei-nikki,新・中学生日記,8,1,7,standard,3,9784883791422,yes
shin-chuugakusei-nikki,新・中学生日記,8,1,7,standard,4,9784883791712,yes
shin-chuugakusei-nikki,新・中学生日記,8,1,7,standard,5,9784883792030,yes
shin-chuugakusei-nikki,新・中学生日記,8,1,7,standard,6,9784883792184,yes
shin-chuugakusei-nikki,新・中学生日記,8,1,7,standard,7,9784883792436,yes
shin-devilman,新デビルマン,2,1,1,standard,1,9784061727410,yes
shin-gal-boy,新ギャルボーイ!,15,12,3,standard,8,9784063190045,yes
shin-gal-boy,新ギャルボーイ!,15,12,3,standard,9,9784063190250,yes
shin-gal-boy,新ギャルボーイ!,15,12,3,standard,10,9784063190281,yes
shin-gekai-toumori-akira-no-shoken,新外科医東盛玲の所見,16,13,3,standard,1,9784257905271,yes
shin-gekai-toumori-akira-no-shoken,新外科医東盛玲の所見,16,13,3,standard,2,9784257905448,yes
shin-gekai-toumori-akira-no-shoken,新外科医東盛玲の所見,16,13,3,standard,3,9784257905691,yes
shin-gettaarobo,真ゲッターロボ,3,1,2,standard,1,9784575936858,yes
shin-gettaarobo,真ゲッターロボ,3,1,2,standard,2,9784575937152,yes
shin-henshin-ninja-arashi,新・変身忍者嵐,2,1,1,standard,1,9784886531056,yes
shin-hige-no-ol-yabuuchi-sasako,真ヒゲのOL藪内笹子,3,1,2,standard,2,9784757715233,yes
shin-hige-no-ol-yabuuchi-sasako,真ヒゲのOL藪内笹子,3,1,2,standard,3,9784757717732,yes
shin-houchou-mushuku,新・包丁無宿,5,1,4,standard,1,9784537097108,yes
shin-houchou-mushuku,新・包丁無宿,5,1,4,standard,2,9784537097320,yes
shin-houchou-mushuku,新・包丁無宿,5,1,4,standard,3,9784537097450,yes
shin-houchou-mushuku,新・包丁無宿,5,1,4,standard,5,9784537098006,yes
shin-kaitei-gunkan,新海底軍艦,3,1,2,standard,1,9784047131064,yes
shin-kaitei-gunkan,新海底軍艦,3,1,2,standard,2,9784047131712,yes
shin-kamen-no-ninja-akakage,新・仮面の忍者赤影,5,4,1,standard,2,,no
shin-kasumin,新カスミン,3,2,1,standard,1,9784144540790,yes
shin-kazoku-keikaku,新家族計画,2,1,1,standard,2,9784872336429,yes
shin-kootaroo-makaritooru,新・コータローまかりとおる!,27,26,1,standard,27,9784063129458,yes
shin-kyojin-no-hoshi,新巨人の星,17,6,11,standard,1,,no
shin-kyojin-no-hoshi,新巨人の星,17,6,11,standard,2,,no
shin-kyojin-no-hoshi,新巨人の星,17,6,11,standard,3,,no
shin-kyojin-no-hoshi,新巨人の星,17,6,11,standard,4,,no
shin-kyojin-no-hoshi,新巨人の星,17,6,11,standard,5,,no
shin-kyojin-no-hoshi,新巨人の星,17,6,11,standard,6,,no
shin-kyojin-no-hoshi,新巨人の星,17,6,11,standard,7,,no
shin-kyojin-no-hoshi,新巨人の星,17,6,11,standard,8,,no
shin-kyojin-no-hoshi,新巨人の星,17,6,11,standard,9,,no
shin-kyojin-no-hoshi,新巨人の星,17,6,11,standard,10,,no
shin-kyojin-no-hoshi,新巨人の星,17,6,11,standard,11,,no
shin-magician,新マジシャン,12,11,1,standard,1,9784253091633,yes
shin-mobile-senki-gundam-daburyuu,新機動戦記ガンダムW,5,3,2,deluxe,5,9784056013962,yes
shin-mobile-senki-gundam-daburyuu,新機動戦記ガンダムW,5,3,2,standard,3,9784056012538,yes
shin-mobile-senki-gundam-w-blind-target,新機動戦記ガンダムW BLIND TARGET,2,1,1,standard,1,9784056020724,yes
shin-mobile-senki-gundam-wing-1996-2,新機動戦記ガンダムW,5,4,1,deluxe,6,9784056014594,yes
shin-mobile-senki-gundam-wing-1996-3,新機動戦記ガンダムW,5,4,1,standard,4,9784056012941,yes
shin-mobile-senki-gundam-wing-1996,新機動戦記ガンダムW,4,3,1,standard,2,9784056010817,yes
shin-mobile-senki-gundam-wing-episode-zero,新機動戦記ガンダムW EPISODE ZERO,2,1,1,standard,1,9784056017106,yes
shin-musha-gundam-musha-senki,新武者ガンダムムシャ戦記,2,1,1,standard,1,9784063218749,yes
shin-ninja-hattori-kun,新忍者ハットリくん,12,4,8,standard,1,9784124102611,yes
shin-ninja-hattori-kun,新忍者ハットリくん,12,4,8,standard,2,9784124102659,yes
shin-ninja-hattori-kun,新忍者ハットリくん,12,4,8,standard,3,9784124102697,yes
shin-ninja-hattori-kun,新忍者ハットリくん,12,4,8,standard,4,9784124102734,yes
shin-ninja-hattori-kun,新忍者ハットリくん,12,4,8,standard,5,9784124102772,yes
shin-ninja-hattori-kun,新忍者ハットリくん,12,4,8,standard,6,9784124102932,yes
shin-ninja-hattori-kun,新忍者ハットリくん,12,4,8,standard,7,9784124102956,yes
shin-ninja-hattori-kun,新忍者ハットリくん,12,4,8,standard,8,9784124102970,yes
shin-obake-no-qtarou,新オバケのQ太郎,7,4,3,standard,5,9784124102468,yes
shin-obake-no-qtarou,新オバケのQ太郎,7,4,3,standard,6,9784124102505,yes
shin-obake-no-qtarou,新オバケのQ太郎,7,4,3,standard,7,9784124102543,yes
shin-ooinaru-yasei,新・大いなる野生,2,1,1,standard,1,9784396750299,yes
shin-reimei-no-kantai,新黎明の艦隊,12,7,5,standard,1,9784056017908,yes
shin-reimei-no-kantai,新黎明の艦隊,12,7,5,standard,2,9784056019285,yes
shin-reimei-no-kantai,新黎明の艦隊,12,7,5,standard,3,9784056020199,yes
shin-reimei-no-kantai,新黎明の艦隊,12,7,5,standard,4,9784056020465,yes
shin-reimei-no-kantai,新黎明の艦隊,12,7,5,standard,6,9784056032925,yes
shin-san,新さん,2,1,1,standard,1,9784838709519,yes
shin-seikimatsu-darling,新・世紀末・ダーリン,3,2,1,standard,1,9784408433622,yes
shin-senri-no-michi-mo,新千里の道も,16,1,15,standard,2,9784772850049,yes
shin-senri-no-michi-mo,新千里の道も,16,1,15,standard,3,9784772850063,yes
shin-senri-no-michi-mo,新千里の道も,16,1,15,standard,4,9784772850087,yes
shin-senri-no-michi-mo,新千里の道も,16,1,15,standard,5,9784772850100,yes
shin-senri-no-michi-mo,新千里の道も,16,1,15,standard,6,9784772850124,yes
shin-senri-no-michi-mo,新千里の道も,16,1,15,standard,7,9784772850148,yes
shin-senri-no-michi-mo,新千里の道も,16,1,15,standard,8,9784772850155,yes
shin-senri-no-michi-mo,新千里の道も,16,1,15,standard,9,9784772850162,yes
shin-senri-no-michi-mo,新千里の道も,16,1,15,standard,10,9784772850216,yes
shin-senri-no-michi-mo,新千里の道も,16,1,15,standard,11,9784772850223,yes
shin-senri-no-michi-mo,新千里の道も,16,1,15,standard,12,9784772850230,yes
shin-senri-no-michi-mo,新千里の道も,16,1,15,standard,13,9784772850247,yes
shin-senri-no-michi-mo,新千里の道も,16,1,15,standard,14,9784772850315,yes
shin-senri-no-michi-mo,新千里の道も,16,1,15,standard,15,9784772850322,yes
shin-senri-no-michi-mo,新千里の道も,16,1,15,standard,16,9784772850339,yes
shin-takarajima,新宝島,2,1,1,standard,1,,no
shin-tekken-chinmi,新鉄拳チンミ,30,27,3,standard,11,9784063337655,yes
shin-tekken-chinmi,新鉄拳チンミ,30,27,3,standard,12,9784063337822,yes
shin-tekken-chinmi,新鉄拳チンミ,30,27,3,standard,13,9784063337983,yes
shin-tenchi-muyou-ryououki,新天地無用!魎皇鬼!,10,1,9,standard,1,9784047122772,yes
shin-tenchi-muyou-ryououki,新天地無用!魎皇鬼!,10,1,9,standard,2,9784047122895,yes
shin-tenchi-muyou-ryououki,新天地無用!魎皇鬼!,10,1,9,standard,3,9784047123045,yes
shin-tenchi-muyou-ryououki,新天地無用!魎皇鬼!,10,1,9,standard,4,9784047123205,yes
shin-tenchi-muyou-ryououki,新天地無用!魎皇鬼!,10,1,9,standard,5,9784047123397,yes
shin-tenchi-muyou-ryououki,新天地無用!魎皇鬼!,10,1,9,standard,6,9784047123526,yes
shin-tenchi-muyou-ryououki,新天地無用!魎皇鬼!,10,1,9,standard,7,9784047123670,yes
shin-tenchi-muyou-ryououki,新天地無用!魎皇鬼!,10,1,9,standard,8,9784047123854,yes
shin-tenchi-muyou-ryououki,新天地無用!魎皇鬼!,10,1,9,standard,10,9784047124400,yes
shin-tokugawa-ieyasu,新徳川家康,3,2,1,standard,1,9784862255754,yes
shindou-okarutozoushi,神道オカルト草子,2,1,1,standard,1,9784821196210,yes
shine,Shine,4,2,2,standard,1,9784063259384,yes
shine,Shine,4,2,2,standard,2,9784063259544,yes
shinigami-kun,死神くん,21,8,13,standard,1,9784088517018,yes
shinigami-kun,死神くん,21,8,13,standard,2,9784088517025,yes
shinigami-kun,死神くん,21,8,13,standard,3,9784088517032,yes
shinigami-kun,死神くん,21,8,13,standard,4,9784088517049,yes
shinigami-kun,死神くん,21,8,13,standard,5,9784088517056,yes
shinigami-kun,死神くん,21,8,13,standard,6,9784088517063,yes
shinigami-kun,死神くん,21,8,13,standard,7,9784088517070,yes
shinigami-kun,死神くん,21,8,13,standard,8,9784088517087,yes
shinigami-kun,死神くん,21,8,13,standard,9,9784088517094,yes
shinigami-kun,死神くん,21,8,13,standard,10,9784088517100,yes
shinigami-kun,死神くん,21,8,13,standard,11,9784088518886,yes
shinigami-kun,死神くん,21,8,13,standard,12,9784088518893,yes
shinigami-kun,死神くん,21,8,13,standard,13,9784088518909,yes
shinigami-no-hoshi,死神の惑星,6,3,3,standard,1,9784834261035,yes
shinigami-no-hoshi,死神の惑星,6,3,3,standard,2,9784834261325,yes
shinigami-no-hoshi,死神の惑星,6,3,3,standard,3,9784834261547,yes
shinigami-tantei-to-yuurei-gakuen,死神探偵と幽霊学園,2,1,1,standard,1,9784344802704,yes
shinishukakutoutaisen,真・異種格闘大戦,3,1,2,standard,1,,no
shinishukakutoutaisen,真・異種格闘大戦,3,1,2,standard,3,9784575997224,yes
shinkai-shuushuunin,深海蒐集人,3,1,2,standard,1,9784257904533,yes
shinkai-shuushuunin,深海蒐集人,3,1,2,standard,2,9784257904984,yes
shinko-monogatari,森子物語,3,1,2,standard,1,9784088508634,yes
shinko-monogatari,森子物語,3,1,2,standard,2,9784088508849,yes
shinkuu-yuusetsu,真空融接,2,1,1,standard,3,9784757733169,yes
shinkyoku-soukai-porifonika,神曲奏界ポリフォニカ,9,8,1,standard,8,9784593856985,yes
shinogi,シノギ,2,1,1,standard,1,9784893678317,yes
shinpan-himitsu-tantei-jieiei,秘密探偵JA,29,7,22,standard,1,,no
shinpan-himitsu-tantei-jieiei,秘密探偵JA,29,7,22,standard,2,,no
shinpan-himitsu-tantei-jieiei,秘密探偵JA,29,7,22,standard,3,,no
shinpan-himitsu-tantei-jieiei,秘密探偵JA,29,7,22,standard,4,,no
shinpan-himitsu-tantei-jieiei,秘密探偵JA,29,7,22,standard,5,,no
shinpan-himitsu-tantei-jieiei,秘密探偵JA,29,7,22,standard,6,,no
shinpan-himitsu-tantei-jieiei,秘密探偵JA,29,7,22,standard,7,,no
