slug	title	edition	vol	isbn	rakuten_title	rakuten_core
omega-tribe-kingdom	オメガトライブキングダム	standard	8	9784091814470	OMEGA　TRIBE　KINGDOM（8）	omegatribekingdom
omega-tribe-kingdom	オメガトライブキングダム	standard	9	9784091815583	OMEGA　TRIBE　KINGDOM（9）	omegatribekingdom
omega-tribe-kingdom	オメガトライブキングダム	standard	10	9784091818560	OMEGA　TRIBE　KINGDOM（10）	omegatribekingdom
omega-tribe-kingdom	オメガトライブキングダム	standard	11	9784091820945	OMEGA　TRIBE　KINGDOM（11）	omegatribekingdom
one-room-story	One-room story	standard	1	9784088631813	ワンルームストーリー（1）	ワンルムストリ
one-room-story	One-room story	standard	2	9784088631820	ワンルームストーリー（2）	ワンルムストリ
one-room-story	One-room story	standard	3	9784088631837	ワンルームストーリー（3）	ワンルムストリ
one-room-story	One-room story	standard	4	9784088631844	ワンルームストーリー（4）	ワンルムストリ
one-room-story	One-room story	standard	5	9784088631851	ワンルームストーリー（5）	ワンルムストリ
one-room-story	One-room story	standard	6	9784088631868	ワンルームストーリー（6）	ワンルムストリ
one-room-story	One-room story	standard	7	9784088631875	ワンルームストーリー（7）	ワンルムストリ
one-room-story	One-room story	standard	8	9784088631882	ワンルームストーリー（8）	ワンルムストリ
oratorio-scape	ORATORIO SCAPE	standard	1	9784403611742	オラトリオ・スケープ（1）	オラトリオスケプ
oratorio-scape	ORATORIO SCAPE	standard	2	9784403612169	オラトリオ・スケープ（2）	オラトリオスケプ
oratorio-scape	ORATORIO SCAPE	standard	3	9784403612589	オラトリオ・スケープ（3）	オラトリオスケプ
oratorio-scape	ORATORIO SCAPE	standard	4	9784403612916	オラトリオ・スケープ（4）	オラトリオスケプ
oratorio-scape	ORATORIO SCAPE	standard	5	9784403613319	オラトリオ・スケープ（5）	オラトリオスケプ
oratorio-scape	ORATORIO SCAPE	standard	6	9784403613869	オラトリオ・スケープ（6）	オラトリオスケプ
orfina	Orfina	standard	1	9784893672568	オルフィ-ナ（1）	オルフィナ
orfina	Orfina	standard	2	9784049260779	オルフィーナ（2）	オルフィナ
orfina	Orfina	standard	3	9784049260953	オルフィーナ（3）	オルフィナ
orfina	Orfina	standard	4	9784049261011	オルフィーナ（4）	オルフィナ
orfina	Orfina	standard	5	9784049261196	オルフィーナ（5）	オルフィナ
orfina	Orfina	standard	6	9784049261325	オルフィーナ（6）	オルフィナ
orfina	Orfina	standard	7	9784049261622	オルフィーナ（8）	オルフィナ
orfina	Orfina	standard	9	9784049261882	オルフィーナ（9）	オルフィナ
orfina	Orfina	standard	10	9784049262131	オルフィーナ（10）	オルフィナ
orfina	Orfina	standard	11	9784049262414	オルフィーナ（v．11）	オルフィナ
orfina	Orfina	standard	12	9784049262520	オルフィーナ（v．12）	オルフィナ
organ-box	Organ box	standard	1	9784821197910	オルゴンボックス	オルゴンボックス
original-quest	Original quest	standard	1	9784088711652	オリジナル　クエスト	オリジナルクエスト
pangaea-1990	PANGAEA	standard	1	9784403612299	パンゲア	パンゲア
pangaea-ezel	Pangaea ezel	standard	1	9784861270567	パンゲア・エゼル（1）	パンゲアエゼル
pangaea-ezel	Pangaea ezel	standard	2	9784861272516	パンゲア・エゼル（2）	パンゲアエゼル
pangaea-ezel	Pangaea ezel	standard	3	9784861273957	パンゲア・エゼル（3）	パンゲアエゼル
pangaea-ezel	Pangaea ezel	standard	4	9784861274909	パンゲア・エゼル（4）	パンゲアエゼル
pangaea-ezel	Pangaea ezel	standard	5	9784861275692	パンゲア・エゼル（5）	パンゲアエゼル
pangaea-ezel	Pangaea ezel	standard	6	9784861277153	パンゲア・エゼル（6）	パンゲアエゼル
pangaea-ezel	Pangaea ezel	standard	7	9784861278662	パンゲア・エゼル（7）（完）	パンゲアエゼル
pangaea	PANGAEA	standard	1	9784870254701	パンゲア（1）	パンゲア
pangaea	PANGAEA	standard	2	9784757501614	パンゲア（2）	パンゲア
pangaea	PANGAEA	standard	3	9784757503472	パンゲア（3）	パンゲア
pangaea	PANGAEA	standard	4	9784757505384	パンゲア（4）	パンゲア
pangaea	PANGAEA	standard	5	9784757506459	パンゲア（5）	パンゲア
paradise-lady	Paradise lady	standard	1	9784063140460	パラダイス・レディー（1）	パラダイスレディ
paradise-lady	Paradise lady	standard	2	9784063140569	パラダイス・レディー（2）	パラダイスレディ
paradise-lost	PARADISE LOST	standard	1	9784884757182	パラダイス・ロスト（1）	パラダイスロスト
paradise-wave	Paradise wave	standard	1	9784061701885	パラダイス・ウェイブ（1）	パラダイスウェイブ
paradise-wave	Paradise wave	standard	2	9784061702066	パラダイス・ウェイブ（2）	パラダイスウェイブ
paradise	パラダイス	standard	1	9784091366238	Paradise	paradise
partner	PARTNER	wideban	1	9784091347312	パートナー（1）	パトナ
partner	PARTNER	wideban	2	9784091347329	パートナー（2）	パトナ
partner	PARTNER	wideban	3	9784091347336	パートナー（3）	パトナ
partner	PARTNER	wideban	4	9784091347343	パートナー（4）	パトナ
partner	PARTNER	wideban	5	9784091347350	パートナー（5）	パトナ
partner	PARTNER	wideban	6	9784091347367	パートナー（6）	パトナ
partner	PARTNER	wideban	7	9784091347374	パートナー（7）	パトナ
partner	PARTNER	wideban	8	9784091347381	パートナー（8）	パトナ
peach-fight	ピーチファイト	standard	1	9784088776934	peach　fight！	peachfight
penetrator	PENETRATOR	standard	1	9784049261608	ペネトレイター（1）	ペネトレイタ
penetrator	PENETRATOR	standard	2	9784049261752	ペネトレイター（2）	ペネトレイタ
pet	ペット	standard	1	9784832282032	Pet	pet
phantom-wizard	PHANTOM WIZARD	standard	1	9784049261530	ファントムウィザード（1）	ファントムウィザド
phantom-wizard	PHANTOM WIZARD	standard	2	9784049261646	ファントムウィザード（2）	ファントムウィザド
phantom-wizard	PHANTOM WIZARD	standard	3	9784049261783	ファントムウィザード（3）	ファントムウィザド
phantom	PHANTOM!	standard	1	9784591083574	ファントム！（1）	ファントム
phantom	PHANTOM!	standard	2	9784591086391	ファントム！（2）	ファントム
phantom	PHANTOM!	standard	3	9784591090022	ファントム！（3）	ファントム
phantom	PHANTOM!	standard	4	9784591092927	ファントム！（4）	ファントム
planet-brute	PLANET BRUTE	standard	1	9784829183106	プラネット・ブル-ト（1）	プラネットブルト
planet-brute	PLANET BRUTE	standard	2	9784829183175	プラネット・ブル-ト（2）	プラネットブルト
pound-for-pound	パウンド フォー パウンド	standard	1	9784253210614	Pound　for　pound（1）	poundforpound
pound-for-pound	パウンド フォー パウンド	standard	2	9784253210621	Pound　for　pound（2）	poundforpound
pound-for-pound	パウンド フォー パウンド	standard	3	9784253210638	Pound　for　pound（3）	poundforpound
pound-for-pound	パウンド フォー パウンド	standard	4	9784253210645	Pound　for　pound（4）	poundforpound
pound-for-pound	パウンド フォー パウンド	standard	5	9784253210652	Pound　for　pound（5）	poundforpound
power-stone	POWER STONE	standard	1	9784063238808	パワーストーン	パワストン
pretty-cat-s-show-time	PRETTY CAT'S SHoW TIME	standard	1	9784877342517	プリティ・キャッツ・ショウタイム	プリティキャッツショウタイム
princess-bride-story	PRINCESS☆BRIDE☆STORY	standard	1	9784861271007	ぷりんせす・ぶらいど・すとーりー	プリンセスブライドストリ
proud-of-you	PROUD OF YOU	standard	1	9784403611377	プラウド・オブ　ユー	プラウドオブユ
psycho-busters	Psycho Busters	standard	1	9784063637137	サイコバスターズ（1）	サイコバスタズ
psycho-busters	Psycho Busters	standard	2	9784063637687	サイコバスターズ（2）	サイコバスタズ
psycho-busters	Psycho Busters	standard	3	9784063638233	サイコバスターズ（3）	サイコバスタズ
psycho-busters	Psycho Busters	standard	4	9784063638707	サイコバスターズ（4）	サイコバスタズ
psycho-busters	Psycho Busters	standard	5	9784063639452	サイコバスターズ（5）	サイコバスタズ
psycho-busters	Psycho Busters	standard	6	9784063639872	サイコバスターズ（6）	サイコバスタズ
psycho-busters	Psycho Busters	standard	7	9784063840513	サイコバスターズ（7）	サイコバスタズ
pumpkin-scissors	パンプキン・シザーズ	standard	1	9784063348798	Pumpkin　Scissors（1）	pumpkinscissors
pumpkin-scissors	パンプキン・シザーズ	standard	2	9784063348897	Pumpkin　Scissors（2）	pumpkinscissors
pumpkin-scissors	パンプキン・シザーズ	standard	3	9784063349771	Pumpkin　Scissors（3）	pumpkinscissors
pumpkin-scissors	パンプキン・シザーズ	standard	4	9784063720570	Pumpkin　Scissors（4）	pumpkinscissors
pumpkin-scissors	パンプキン・シザーズ	standard	5	9784063721638	Pumpkin　Scissors（5）	pumpkinscissors
pumpkin-scissors	パンプキン・シザーズ	standard	6	9784063722147	Pumpkin　Scissors（6）	pumpkinscissors
pumpkin-scissors	パンプキン・シザーズ	standard	7	9784063722970	Pumpkin　Scissors（7）	pumpkinscissors
pumpkin-scissors	パンプキン・シザーズ	standard	8	9784063723540	Pumpkin　Scissors（8）	pumpkinscissors
pumpkin-scissors	パンプキン・シザーズ	standard	9	9784063754636	Pumpkin　Scissors（9）	pumpkinscissors
pumpkin-scissors	パンプキン・シザーズ	standard	10	9784063755213	Pumpkin　Scissors（10）	pumpkinscissors
pumpkin-scissors	パンプキン・シザーズ	standard	11	9784063756913	Pumpkin　Scissors（11）	pumpkinscissors
pumpkin-scissors	パンプキン・シザーズ	standard	12	9784063758245	Pumpkin　Scissors（12）	pumpkinscissors
pumpkin-scissors	パンプキン・シザーズ	standard	14	9784063760033	Pumpkin Scissors（14）	pumpkinscissors
pumpkin-scissors	パンプキン・シザーズ	standard	15	9784063761436	Pumpkin Scissors（15）	pumpkinscissors
pumpkin-scissors	パンプキン・シザーズ	standard	16	9784063766912	Pumpkin　Scissors（16）	pumpkinscissors
pumpkin-scissors	パンプキン・シザーズ	standard	17	9784063768220	Pumpkin　Scissors（17）	pumpkinscissors
pumpkin-scissors	パンプキン・シザーズ	standard	18	9784063770018	Pumpkin　Scissors（18）	pumpkinscissors
pumpkin-scissors	パンプキン・シザーズ	standard	19	9784063771497	Pumpkin　Scissors（19）	pumpkinscissors
pumpkin-scissors	パンプキン・シザーズ	standard	20	9784063773293	Pumpkin　Scissors（20）	pumpkinscissors
pumpkin-scissors	パンプキン・シザーズ	standard	21	9784063932294	Pumpkin　Scissors（21）	pumpkinscissors
pumpkin-scissors	パンプキン・シザーズ	standard	22	9784065123607	Pumpkin　Scissors（22）	pumpkinscissors
pumpkin-scissors	パンプキン・シザーズ	standard	23	9784065176290	Pumpkin　Scissors（23）	pumpkinscissors
pumpkin-scissors	パンプキン・シザーズ	standard	24	9784065360880	Pumpkin　Scissors（24）	pumpkinscissors
purple	Purple	standard	2	9784091517524	パープル（2）	パプル
raburetaa-seo-2007	ラブレター	standard	1	9784063410389	Love　letter	loveletter
ragnarok	RAGNAROK	standard	1	9784047134447	ラグナロク（1）	ラグナロク
ragnarok	RAGNAROK	standard	2	9784047134973	ラグナロク（2）	ラグナロク
ragnarok	RAGNAROK	standard	3	9784047135383	ラグナロク（3）	ラグナロク
rangeman	RANGEMAN	standard	1	9784091206688	レンジマン（1）	レンジマン
rangeman	RANGEMAN	standard	2	9784091208255	レンジマン（2）	レンジマン
rangeman	RANGEMAN	standard	3	9784091210258	レンジマン（3）	レンジマン
rangeman	RANGEMAN	standard	4	9784091211538	レンジマン（4）	レンジマン
rangeman	RANGEMAN	standard	5	9784091212009	レンジマン（5）	レンジマン
re-birth	RE-BIRTH	standard	1	9784056001457	リ・バース	リバス
reach-man	リーチマン	standard	1	9784063871555	REACH　MAN（1）	reachman
reach-man	リーチマン	standard	2	9784063871746	REACH　MAN（2）	reachman
reach-man	リーチマン	standard	3	9784063872156	REACH　MAN（3）	reachman
real-kiss-2014	リアルキス	standard	1	9784091316462	Real Kiss	realkiss
red-sun-inc	RED SUN Inc	standard	1	9784091576491	レッドサン・インク（1）	レッドサンインク
red-sun-inc	RED SUN Inc	standard	2	9784091576729	レッドサン・インク（2）	レッドサンインク
red-sun-inc	RED SUN Inc	standard	3	9784091576934	レッドサン・インク（3）	レッドサンインク
red-sun-inc	RED SUN Inc	standard	4	9784091577481	レッドサン・インク（4）	レッドサンインク
reiko	レイコ	standard	1	9784088498904	Reiko	reiko
relife	リライフ	standard	12	9784803012958	ReLIFE（12）	relife
relife	リライフ	standard	13	9784803013245	ReLIFE（13）	relife
relife	リライフ	standard	14	9784803013559	ReLIFE（14）	relife
relife	リライフ	standard	15	9784803013849	ReLIFE（15）	relife
revenger	リベンジャー	standard	1	9784757587021	REVENGER（1）	revenger
revenger	リベンジャー	standard	2	9784757592759	REVENGER（2）(完)	revenger
reverb	Reverb	standard	1	9784049261868	リバーブ	リバブ
rifrein	Rifrein	standard	1	9784061754843	リフレイン	リフレイン
rifrein	Rifrein	standard	2	9784061021594	リフレイン（2）	リフレイン
rifrein	Rifrein	standard	3	9784061022027	リフレイン（3）	リフレイン
rifrein	Rifrein	standard	4	9784061022249	リフレイン（4）	リフレイン
rising-1989	RISING	standard	1	9784088617251	ライジング	ライジング
road-runner	Road runner	standard	1	9784088520483	ロードランナー（1）	ロドランナ
road-runner	Road runner	standard	2	9784088520490	ロードランナー（2）	ロドランナ
road-runner	Road runner	standard	3	9784088520506	ロードランナー（3）	ロドランナ
rozen-maiden-entr-acte	Rozen Maiden Entr'acte	standard	1	9784344806504	ローゼンメイデンアントラクト	ロゼンメイデンアントラクト
rozen-maiden	Rozen Maiden	standard	9	9784088795638	ローゼンメイデン（9）	ロゼンメイデン
rozen-maiden	Rozen Maiden	standard	10	9784088797779	ローゼンメイデン（10）	ロゼンメイデン
run-city	@RUN CITY	standard	1	9784091883117	アトランシティー	アトランシティ
ryuuichi-golf-manga	隆一ゴルフ漫画	standard	1	9784583028118	リュウイチゴルフマンガ	リュウイチゴルフマンガ
samuraiman	SAMURAIMAN	standard	1	9784253202718	サムライマン（1）	サムライマン
samuraiman	SAMURAIMAN	standard	2	9784253202725	サムライマン（2）	サムライマン
samuraiman	SAMURAIMAN	standard	3	9784253202732	サムライマン（3）	サムライマン
sand-lander	SAND LANDER	standard	1	9784257917335	サンドランダー	サンドランダ
sandman-1998	SANDMAN	standard	1	9784924914063	サンドマン（1）	サンドマン
sandman-1998	SANDMAN	standard	2	9784924914070	サンドマン（2）	サンドマン
sandman-1998	SANDMAN	standard	3	9784924914087	サンドマン（3）	サンドマン
sandman-1998	SANDMAN	standard	4	9784924914094	サンドマン（4）	サンドマン
sandman-1998	SANDMAN	standard	5	9784924914308	サンドマン（5）	サンドマン
santiago	SANTIAGO	standard	1	9784091864178	サンチャゴ（1）	サンチャゴ
santiago	SANTIAGO	standard	2	9784091868992	サンチャゴ（2）	サンチャゴ
secret-reverse	シークレットリバース	aizoban	1	9784087925531	SECRET REVERSE	secretreverse
secret-siblings	シークレット×シブリングス	standard	1	9784757542051	SECRET×SIBLINGS（1）	secret×siblings
secret-siblings	シークレット×シブリングス	standard	3	9784757545380	SECRET×SIBLINGS（3）	secret×siblings
seventeen-seventeen	SEVENTEEN SEVENTEEN	standard	1	9784063010053	セブンティーン・セブンティーン	セブンティンセブンティン
sewing	ソーイング	standard	1	9784253041010	SEWING（1）	sewing
sewing	ソーイング	standard	2	9784253041027	SEWING（2）	sewing
sewing	ソーイング	standard	3	9784253041034	SEWING（3）	sewing
sewing	ソーイング	standard	4	9784253041041	SEWING（4）	sewing
sewing	ソーイング	standard	5	9784253041058	SEWING（5）	sewing
sewing	ソーイング	standard	6	9784253041065	SEWING（6）	sewing
sewing	ソーイング	standard	7	9784253041072	SEWING（7）	sewing
sewing	ソーイング	standard	8	9784253041089	SEWING（8）	sewing
sewing	ソーイング	standard	9	9784253041096	SEWING（9）	sewing
sewing	ソーイング	standard	10	9784253041102	SEWING（10）	sewing
sewing	ソーイング	standard	11	9784253041119	SEWING（11）	sewing
shaman-king	シャーマンキング	standard	33	9784065228593	SHAMAN　KING（33）	shamanking
shaman-king	シャーマンキング	standard	34	9784065228609	SHAMAN　KING（34）	shamanking
shaman-king	シャーマンキング	standard	35	9784065236352	SHAMAN　KING（35）	shamanking
shoichi	Shoichi	standard	5	9784884754914	ショーイチ（5）	ショイチ
shoichi	Shoichi	standard	6	9784884755416	ショーイチ（6）	ショイチ
shoichi	Shoichi	standard	7	9784884755720	ショーイチ（7）	ショイチ
shoichi	Shoichi	standard	9	9784884756970	ショーイチ（9）	ショイチ
singles-1992	SINGLES	standard	1	9784063280210	シングルズ（1）	シングルズ
singles-1992	SINGLES	standard	2	9784063280272	シングルズ（2）	シングルズ
singles-1992	SINGLES	standard	3	9784063280319	シングルズ（3）	シングルズ
sleeping-beauty-clinic	Sleeping beauty clinic	standard	1	9784893673688	スリーピング・ビューティ・クリニック（1）	スリピングビュティクリニック
sleeping-beauty-clinic	Sleeping beauty clinic	standard	3	9784893673695	スリーピング・ビューティ・クリニック（2）	スリピングビュティクリニック
snow-2006	SNOW	standard	1	9784088497051	スノウ	スノウ
soccer-boy	サッカーボーイ	standard	1	9784403613104	SOCCER　BOY	soccerboy
sonic-deserter	ソニック・デザーター	bunkobon	1	9784796204972	Sonic　deserter	sonicdeserter
sonic-wizard	SONIC WIZARD	standard	1	9784884757557	ソニック・ウィザード（1）	ソニックウィザド
sonic-wizard	SONIC WIZARD	standard	2	9784884758530	ソニック・ウィザード（2）	ソニックウィザド
sonic-wizard	SONIC WIZARD	standard	3	9784812450918	ソニック・ウィザード（3）	ソニックウィザド
soul-gadget	SOUL GADGET	standard	1	9784049262179	ソウルガジェット（1）	ソウルガジェット
spin-out	SPIN OUT	standard	1	9784091255518	スピンナウト（1）	スピンナウト
spin-out	SPIN OUT	standard	2	9784091255525	スピンナウト（2）	スピンナウト
spin-out	SPIN OUT	standard	3	9784091255532	スピンナウト（3）	スピンナウト
spin-out	SPIN OUT	standard	4	9784091255549	スピンナウト（4）	スピンナウト
spree-killer	スプリー★キラー	standard	1	9784893937025	SPREE★KILLER（＃1）	spree★killer
spree-killer	スプリー★キラー	standard	2	9784893937803	SPREE★KILLER（＃2）	spree★killer
sssspecial	SSSSPECIAL	standard	1	9784403611940	エスエスエススペシャル	エスエスエススペシャル
stallion	STALLION	standard	1	9784886728135	スタリオン（1）	スタリオン
stallion	STALLION	standard	2	9784886728241	スタリオン（2）	スタリオン
star-collector	STAR COLLECTOR	standard	1	9784906268023	スターコレクター	スタコレクタ
star-flight	スタア★フライト	standard	1	9784403665073	STAR☆Flight	star☆flight
star-gazer	STAR GAZER	standard	1	9784870251724	スターゲイザー（1）	スタゲイザ
star-gazer	STAR GAZER	standard	2	9784870252004	スターゲイザー（2）	スタゲイザ
star-gazer	STAR GAZER	standard	3	9784870252264	スターゲイザー（3）	スタゲイザ
star-head	Star head	standard	1	9784906268504	スタ-ヘッド	スタヘッド
star-ocean	STAR OCEAN	standard	1	9784870254268	スターオーシャン	スタオシャン
starship-operators	StarShip Operators	standard	1	9784840229227	スターシップ・オペレーターズ（1）	スタシップオペレタズ
starship-operators	StarShip Operators	standard	2	9784840231022	スターシップ・オペレーターズ（2）	スタシップオペレタズ
stay-gold	STAY GOLD	standard	1	9784063634303	ステイゴールド（1）	ステイゴルド
stay-gold	STAY GOLD	standard	2	9784063634310	ステイゴールド（2）	ステイゴルド
stay-gold	STAY GOLD	standard	3	9784063634570	ステイゴールド（3）	ステイゴルド
stray-keys	ストレイキーズ	standard	1	9784757523609	STRAYKEYS（1）	straykeys
stray-keys	ストレイキーズ	standard	2	9784757524934	STRAYKEYS（2）	straykeys
stray-little-devil	STRAY LITTLE DEVIL	standard	1	9784840229562	ストレイ　リトル　デビル（1）	ストレイリトルデビル
stray-little-devil	STRAY LITTLE DEVIL	standard	2	9784840231619	ストレイ　リトル　デビル（2）	ストレイリトルデビル
stray-little-devil	STRAY LITTLE DEVIL	standard	3	9784840233682	ストレイ　リトル　デビル（3）	ストレイリトルデビル
studio-five	STUDIO FIVE	standard	1	9784592146827	ステューディオ5（1）	ステュディオ5
studio-five	STUDIO FIVE	standard	2	9784592146834	ステューディオ5（2）	ステュディオ5
supanguru	スパングル	standard	1	9784792602369	Spangle	spangle
susperia-select	Susperia select	standard	1	9784253129336	サスペリアセレクト（1）	サスペリアセレクト
swing-style	スイング・スタイル	standard	1	9784088772059	Swing-style（1）	swingstyle
swing-style	スイング・スタイル	standard	2	9784088773889	Swing-style（2）	swingstyle
sword-gale	ソードゲイル	standard	1	9784063721409	SWORD　GALE（1）	swordgale
sword-gale	ソードゲイル	standard	2	9784063722291	SWORD　GALE（2）	swordgale
sword-gale	ソードゲイル	standard	3	9784063723328	SWORD　GALE（3）	swordgale
sword-gale	ソードゲイル	standard	4	9784063754933	SWORD　GALE（4）	swordgale
synchronicity	SYNCHRONICITY	standard	1	9784088755533	シンクロニシティ（1）	シンクロニシティ
synchronicity	SYNCHRONICITY	standard	2	9784088760049	シンクロニシティ（2）	シンクロニシティ
synchronicity	SYNCHRONICITY	standard	3	9784088762074	シンクロニシティ（3）	シンクロニシティ
taboo-tattoo	タブー・タトゥー	standard	1	9784840129893	TABOO TATTOO（01）	tabootattoo
taboo-tattoo	タブー・タトゥー	standard	2	9784840133654	TABOO TATTOO（02）	tabootattoo
taboo-tattoo	タブー・タトゥー	standard	3	9784840137522	TABOO　TATTOO（03）	tabootattoo
taboo-tattoo	タブー・タトゥー	standard	4	9784840140362	TABOO　TATTOO（04）	tabootattoo
take-moon	TAKE MOON	standard	1	9784758062824	テイクムーン	テイクムン
tales-of-destiny-inomata-2000	Tales of Destiny	standard	1	9784757202191	テイルズオブデスティニー（1）	テイルズオブデスティニ
tales-of-destiny-inomata-2000	Tales of Destiny	standard	5	9784757701489	テイルズオブデスティニー（5）	テイルズオブデスティニ
tales-of-eternia	Tales of Eternia	standard	1	9784757506244	テイルズオブエターニア（1）	テイルズオブエタニア
tales-of-eternia	Tales of Eternia	standard	2	9784757507418	テイルズオブエターニア（2）	テイルズオブエタニア
tales-of-the-abyss-2006	テイルズオブジアビス	standard	3	9784861272899	Tales　of　the　abyss（3）	talesoftheabyss
the-bird	ザ・バード	standard	1	9784088617596	THE　BIRD（1）	thebird
the-bird	ザ・バード	standard	2	9784088617602	THE　BIRD（2）	thebird
the-cigar-story	ザ・シガー・ストーリー	standard	1	9784087803563	The cigar story	thecigarstory
the-mad-pachi-slot-brother-s	THE MAD PACHI-SLOT BROTHER'S	standard	1	9784893676801	ザ・マッドパチスロブラザーズ（1）	ザマッドパチスロブラザズ
the-mad-pachi-slot-brother-s	THE MAD PACHI-SLOT BROTHER'S	standard	3	9784893677419	ザ・マッドパチスロブラザ-ズ（3）	ザマッドパチスロブラザズ
the-mad-pachi-slot-brother-s	THE MAD PACHI-SLOT BROTHER'S	standard	4	9784893678003	ザ・マッドパチスロブラザ-ズ（第4巻）	ザマッドパチスロブラザズ
the-moon	ザ・ムーン	bunkobon	1	9784091921918	THE MOON（1）	themoon
the-moon	ザ・ムーン	bunkobon	2	9784091921925	THE MOON（2）	themoon
the-moon	ザ・ムーン	bunkobon	3	9784091921932	THE MOON（3）	themoon
the-moon	ザ・ムーン	bunkobon	4	9784091921949	THE MOON（4）	themoon
the-rapeman	THE レイプマン	standard	2	9784883321667	THE　RAPEMAN（2）	therapeman
third-gear	Third gear	standard	1	9784575932355	サード・ギア	サドギア
thriller	THRILLER	standard	1	9784253038430	スリラー（1）	スリラ
thriller	THRILLER	standard	2	9784253038447	スリラー（v．2）	スリラ
tim-burton-s-the-nightmare-before-christmas	TIM BURTON'S THE NIGHTMARE BEFORE CHRISTMAS	deluxe	1	9784063349368	ティム・バートン　ナイトメアー・ビフォア・クリスマス	ティムバトンナイトメアビフォアクリスマス
tim-burton-s-the-nightmare-before-christmas	TIM BURTON'S THE NIGHTMARE BEFORE CHRISTMAS	standard	1	9784063640915	ティム・バートン　ナイトメアー・ビフォア・クリスマス	ティムバトンナイトメアビフォアクリスマス
to-y-2016	TO-Y	standard	1	9784091213518	トーイ（1）	トイ
to-y-2016	TO-Y	standard	2	9784091213525	トーイ（2）	トイ
to-y-2016	TO-Y	standard	3	9784091213532	トーイ（3）	トイ
to-y-2016	TO-Y	standard	4	9784091213549	トーイ（4）	トイ
to-y-2016	TO-Y	standard	5	9784091213556	トーイ（5）	トイ
to-y-2016	TO-Y	standard	6	9784091213563	トーイ（6）	トイ
to-y-2016	TO-Y	standard	7	9784091213570	トーイ（7）	トイ
to-y-2016	TO-Y	standard	8	9784091213587	トーイ（8）	トイ
to-y-2016	TO-Y	standard	9	9784091213594	トーイ（9）	トイ
to-y-2016	TO-Y	standard	10	9784091213600	トーイ（10）	トイ
to-y-2016	TO-Y	bunkobon	1	9784091930514	トーイ（1）	トイ
to-y-2016	TO-Y	bunkobon	2	9784091930521	トーイ（2）	トイ
to-y-2016	TO-Y	bunkobon	3	9784091930538	トーイ（3）	トイ
to-y-2016	TO-Y	bunkobon	4	9784091930545	トーイ（4）	トイ
to-y-2016	TO-Y	bunkobon	5	9784091930552	トーイ（5）	トイ
to-y-2016	TO-Y	bunkobon	6	9784091930569	トーイ（6）	トイ
tokyo-barudo	東京バルド	standard	1	9784757526266	TOKYO　BARDO（1）	tokyobardo
tokyo-barudo	東京バルド	standard	2	9784757527607	TOKYO　BARDO（2）	tokyobardo
tokyo-barudo	東京バルド	standard	3	9784757529465	TOKYO　BARDO（3）	tokyobardo
tokyo-barudo	東京バルド	standard	4	9784757531758	TOKYO BARDO（4）	tokyobardo
tokyo-barudo	東京バルド	standard	5	9784757531765	TOKYO BARDO（5）	tokyobardo
tokyo-tribe	Tokyo tribe	deluxe	1	9784796605885	トーキョー・トライブ	トキョトライブ
tokyo-tribe	Tokyo tribe	standard	1	9784568730012	トーキョー・トライブ	トキョトライブ
toy-doll	TOY DOLL	standard	1	9784396760656	トイ・ドール	トイドル
trickys	TRICKYS	standard	1	9784757506510	トリッキーズ（1）	トリッキズ
trickys	TRICKYS	standard	2	9784757507678	トリッキーズ（2）	トリッキズ
trickys	TRICKYS	standard	3	9784757508637	トリッキーズ（3）	トリッキズ
trickys	TRICKYS	standard	4	9784757509412	トリッキーズ（4）	トリッキズ
trigun	トライガン	standard	1	9784198301279	Trigun（1）	trigun
trigun	トライガン	standard	2	9784198301446	Trigun（2）	trigun
trigun	トライガン	standard	3	9784198301859	Trigun（3）	trigun
trippa	TRIPPA!	standard	1	9784766334265	トリッパ	トリッパ
true-colors	TRUE COLORS	standard	1	9784821195190	トゥルー・カラーズ	トゥルカラズ
turning-point-2017	ターニングポイント	standard	1	9784864105736	TURNING　POINT	turningpoint
twin-signal	ツインシグナル	bunkobon	1	9784257722649	Twin　signal（1）	twinsignal
twin-signal	ツインシグナル	bunkobon	2	9784257722694	Twin　signal（2）	twinsignal
twin-signal	ツインシグナル	bunkobon	3	9784257722724	Twin　signal（3）	twinsignal
twin-signal	ツインシグナル	bunkobon	4	9784257722779	Twin　signal（4）	twinsignal
twin-signal	ツインシグナル	bunkobon	5	9784257722816	Twin　signal（5）	twinsignal
twin-signal	ツインシグナル	bunkobon	6	9784257722854	Twin　signal（6）	twinsignal
twin-signal	ツインシグナル	bunkobon	7	9784257722892	Twin　signal（7）	twinsignal
twin-signal	ツインシグナル	bunkobon	8	9784257722946	Twin　signal（8）	twinsignal
twin-signal	ツインシグナル	bunkobon	9	9784257722991	Twin　signal（9）	twinsignal
twin-signal	ツインシグナル	bunkobon	10	9784257723059	Twin　signal（10）	twinsignal
twin-signal	ツインシグナル	bunkobon	11	9784257723134	Twin　signal（11）	twinsignal
twin	ツイン	standard	1	9784091510211	TWIN（1）	twin
twin	ツイン	standard	2	9784091510228	TWIN（2）	twin
twin	ツイン	standard	3	9784091510235	TWIN（3）	twin
twin	ツイン	standard	4	9784091510242	TWIN（4）	twin
twinkle	twinkle	standard	1	9784838708970	ツインクル	ツインクル
under-the-rose	アンダーザローズ	deluxe	1	9784344803169	Under　the　Rose（1）	undertherose
