slug	title	edition	vol	isbn	rakuten_title	rakuten_core
adam-to-ibu-no-houteishiki	♂と♀の方程式	standard	3	9784091324931	あだむといぶの方程式（3）	アダムトイブノ方程式
adam-to-ibu-no-houteishiki	♂と♀の方程式	standard	4	9784091324948	あだむといぶの方程式（4）	アダムトイブノ方程式
adam-to-ibu-no-houteishiki	♂と♀の方程式	standard	5	9784091324955	あだむといぶの方程式（5）	アダムトイブノ方程式
adam-to-ibu-no-houteishiki	♂と♀の方程式	standard	6	9784091324962	あだむといぶの方程式（6）	アダムトイブノ方程式
adam-to-ibu-no-houteishiki	♂と♀の方程式	standard	7	9784091324979	あだむといぶの方程式（7）	アダムトイブノ方程式
adam-to-ibu-no-houteishiki	♂と♀の方程式	standard	8	9784091324986	あだむといぶの方程式（8）	アダムトイブノ方程式
adam-to-ibu-no-houteishiki	♂と♀の方程式	standard	9	9784091324993	あだむといぶの方程式（9）	アダムトイブノ方程式
adventure-time	アドベンチャー・タイム	standard	1	9784041027684	ADVENTURE　TIME	adventuretime
agapes-1999	Agapes	standard	6	9784091522566	アガペイズ（6）	アガペイズ
agapes-1999	Agapes	standard	7	9784091522573	アガペイズ（7）	アガペイズ
agapes-1999	Agapes	standard	8	9784091522580	アガペイズ（8）	アガペイズ
agapes-1999	Agapes	standard	9	9784091522597	アガペイズ（9）	アガペイズ
agharta	AGHARTA	standard	4	9784088758879	アガルタ（4）	アガルタ
agharta	AGHARTA	standard	5	9784088760988	アガルタ（5）	アガルタ
agharta	AGHARTA	standard	6	9784088761985	アガルタ（6）	アガルタ
agharta	AGHARTA	standard	7	9784088765747	アガルタ（7）	アガルタ
agharta	AGHARTA	standard	8	9784088768632	アガルタ（8）	アガルタ
agharta	AGHARTA	standard	9	9784088772271	アガルタ（9）	アガルタ
ahondara	あほんだら	bunkobon	1	9784086173179	ささやななえ作品集（1）	ササヤナナエ作品集
ai-shoujo-pollyanna-story	愛少女ポリアンナ物語	standard	1	9784047080041	角川版世界名作アニメ全集（4）	角川版世界名作アニメ全集
aimu-namu	アイムナム	standard	1	9784091216311	I’mナム（1）	i’mナム
aimu-namu	アイムナム	standard	3	9784091216335	I’mナム（3）	i’mナム
aishite-ii-desuka	愛していいですか	standard	1	9784091330819	石塚夢見傑作集（1）	石塚夢見傑作集
aka-to-kiinu	アカとキイヌ	standard	1	9784785937508	シマウマ外伝AKAとKIINU	シマウマ外伝akaトkiinu
aka-to-kuro	赤と黒	standard	1	9784418952076	マンガ世界の文学（1）	マンガ世界ノ文学
akai-awai-yoru-ga-suki	赤い淡い夜がすき	bunkobon	1	9784086172370	岩館真理子自選集（9）	岩館真理子自選集
akai-hitsuji-no-kokuin	赤い羊の刻印	standard	1	9784592125976	忘れられたジュリエット	忘レラレタジュリエット
akai-hitsuji-no-kokuin	赤い羊の刻印	bunkobon	1	9784592888253	伯爵カイン（第1巻）	伯爵カイン
akai-hitsuji-no-kokuin	赤い羊の刻印	bunkobon	2	9784592888260	伯爵カイン（第2巻）	伯爵カイン
akai-hitsuji-no-kokuin	赤い羊の刻印	bunkobon	3	9784592888277	伯爵カイン（第3巻）	伯爵カイン
akai-hitsuji-no-kokuin	赤い羊の刻印	bunkobon	4	9784592888284	伯爵カイン（第4巻）	伯爵カイン
akai-hitsuji-no-kokuin	赤い羊の刻印	bunkobon	5	9784592888291	伯爵カイン（第5巻）	伯爵カイン
akai-hitsuji-no-kokuin	赤い羊の刻印	bunkobon	6	9784592888307	伯爵カイン（第6巻）	伯爵カイン
akai-kami-no-shounen	クリスマス	standard	1	9784257913887	赤い髪の少年	赤イ髪ノ少年
akai-kutsu-2000	赤い靴	bunkobon	1	9784087850871	島津郷子自選集（6）	島津郷子自選集
akai-megami	赤い女神	bunkobon	1	9784592883746	美内すずえ傑作選（14）	美内スズエ傑作選
akarito-shirono-shinrei-yawa	あかりとシロの心霊夜話	standard	1	9784873172576	闇の花嫁	闇ノ花嫁
akarito-shirono-shinrei-yawa	あかりとシロの心霊夜話	standard	2	9784873172675	弔いの森	弔イノ森
akarito-shirono-shinrei-yawa	あかりとシロの心霊夜話	standard	3	9784873172835	憑かれた女	憑カレタ女
akarito-shirono-shinrei-yawa	あかりとシロの心霊夜話	standard	4	9784873172989	呪縛の視線	呪縛ノ視線
akarito-shirono-shinrei-yawa	あかりとシロの心霊夜話	standard	5	9784873173542	真夜中の巫女	真夜中ノ巫女
akarito-shirono-shinrei-yawa	あかりとシロの心霊夜話	standard	6	9784873174150	春陰りの夢	春陰リノ夢
akihi	〔アキ〕姫	standard	1	9784091320612	□姫（1）	□姫
akihi	〔アキ〕姫	standard	2	9784091320629	□姫（2）	□姫
akihi	〔アキ〕姫	standard	3	9784091320636	□姫（3）	□姫
akihi	〔アキ〕姫	standard	4	9784091320643	□姫（4）	□姫
akihi	〔アキ〕姫	standard	5	9784091320650	□姫（5）	□姫
akihi	〔アキ〕姫	standard	6	9784091320667	□姫（6）	□姫
akihi	〔アキ〕姫	standard	7	9784091320674	□姫（7）	□姫
akihi	〔アキ〕姫	standard	8	9784091320681	□姫（8）	□姫
akihi	〔アキ〕姫	standard	9	9784091320698	□姫（9）	□姫
akihi	〔アキ〕姫	standard	10	9784091320704	□姫（10）	□姫
akihi	〔アキ〕姫	standard	11	9784091330710	□姫（11）	□姫
akihi	〔アキ〕姫	standard	12	9784091330727	□姫（12）	□姫
akihi	〔アキ〕姫	standard	13	9784091330734	□姫（13）	□姫
akihi	〔アキ〕姫	standard	14	9784091330741	□姫（14）	□姫
akihi	〔アキ〕姫	standard	15	9784091330758	□姫（15）	□姫
akihi	〔アキ〕姫	standard	16	9784091330765	□姫（16）	□姫
akihi	〔アキ〕姫	standard	17	9784091330772	□姫（17）	□姫
akihi	〔アキ〕姫	standard	18	9784091330789	□姫（18）	□姫
akihi	〔アキ〕姫	bunkobon	1	9784253173438	華姫（1）	華姫
akihi	〔アキ〕姫	bunkobon	2	9784253173445	華姫（2）	華姫
akihi	〔アキ〕姫	bunkobon	3	9784253173452	華姫（3）	華姫
akihi	〔アキ〕姫	bunkobon	4	9784253173469	華姫（4）	華姫
akihi	〔アキ〕姫	bunkobon	5	9784253173476	華姫（5）	華姫
akihi	〔アキ〕姫	bunkobon	6	9784253173483	華姫（6）	華姫
akihi	〔アキ〕姫	bunkobon	7	9784253173490	華姫（7）	華姫
akihi	〔アキ〕姫	bunkobon	8	9784253173506	華姫（8）	華姫
akihi	〔アキ〕姫	bunkobon	9	9784253173513	華姫（9）	華姫
akihi	〔アキ〕姫	bunkobon	10	9784253173520	華姫（10）	華姫
akogare-kujira	あこがれくじら	bunkobon	1	9784086173995	おーなり由子作品集（1）	オナリ由子作品集
akujo-mamonogatari	悪女魔物語	standard	1	9784821186198	まんがグリム童話（悪女魔物語〜蝮蛇草（まむしぐさ）	マンガグリム童話
akuma-kun	悪魔くん	standard	3	9784257961529	水木しげる貸本漫画傑作選（13）	水木シゲル貸本漫画傑作選
akuma-no-mama	Akuma no mama	standard	1	9784757561731	あくまのまま（1）	アクマノママ
akuma-no-mama	Akuma no mama	standard	2	9784757570139	あくまのまま（2）	アクマノママ
alabaster	アラバスター	standard	1	9784061086890	手塚治虫漫画全集（89）	手塚治虫漫画全集
alabaster	アラバスター	standard	2	9784061086906	手塚治虫漫画全集（90）	手塚治虫漫画全集
aldnoah-zero	アルドノア・ゼロ	standard	1	9784832244696	ALDNOAH．ZERO（1）	aldnoah.zero
aldnoah-zero	アルドノア・ゼロ	standard	2	9784832244955	ALDNOAH．ZERO（2）	aldnoah.zero
aldnoah-zero	アルドノア・ゼロ	standard	3	9784832245259	ALDNOAH．ZERO（3）	aldnoah.zero
aldnoah-zero	アルドノア・ゼロ	standard	4	9784832245907	ALDNOAH．ZERO（4）	aldnoah.zero
alexandros	アレクサンドロス	standard	1	9784140054215	文明の道（1）	文明ノ道
all-night-long	ALL NIGHT LONG	standard	1	9784803319071	オールナイトロング	オルナイトロング
all-stars	All stars	standard	1	9784943966104	ミンディランド　オールスターズ	ミンディランドオルスタズ
alpha-1993	ALPHA	standard	1	9784048523851	アルファ	アルファ
amasia	Amasia	standard	1	9784063648263	アメイジア	アメイジア
ame-no-oto-ga-kikoeru	雨の音がきこえる	standard	1	9784091971012	大島弓子短編集（1）	大島弓子短編集
amefuri-kozou	雨ふり小僧	bunkobon	1	9784087482904	手塚治虫名作集（2）	手塚治虫名作集
angel-home	ANGEL HOME	standard	1	9784091363312	エンゼル・ホーム（1）	エンゼルホム
angel-home	ANGEL HOME	standard	2	9784091363329	エンゼル・ホーム（2）	エンゼルホム
angel-iwadate-1983	えんじぇる	bunkobon	1	9784086172301	岩館真理子自選集（3）	岩館真理子自選集
anim-animato	アニマート	standard	1	9784088770949	anim．（1）	anim.
anim-animato	アニマート	standard	2	9784088771434	anim．（2）	anim.
anim-animato	アニマート	standard	3	9784088771755	anim．（3）	anim.
anim-animato	アニマート	standard	4	9784088772776	anim．（4）	anim.
anima-1987	Anima	standard	1	9784403611452	アニマ（1）	アニマ
anima-1987	Anima	standard	2	9784403611599	アニマ（2）	アニマ
animal-joe	ANIMAL JOE	standard	1	9784091818607	アニマルJoe（1）	アニマルjoe
ankoku-no-yajuu	小畑しゅんじ短編集エスパー大旋風	standard	1	9784775911303	エスパ-大旋風完全版＋暗黒の野獣＋どくろの門	エスパ大旋風暗黒ノ野獣ドクロノ門
anoko-wa-ai	あの娘はI	standard	1	9784088714356	計奈恵短編集	計奈恵短編集
anone	anone,	standard	1	9784253104777	アノネ、（上巻）	アノネ、
anone	anone,	standard	2	9784253105019	アノネ、（下巻）	アノネ、
anta-no-beesubooru	あんたのベースボール	standard	1	9784575931600	タブチくん（5）	タブチクン
anzunosakuoto	あんずの咲く音	bunkobon	1	9784063601367	上原きみ子自選集（1）	上原キミ子自選集
ao-no-gunzou-2015	蒼の群像	standard	1	9784091868275	諸星大二郎特選集（4）	諸星大二郎特選集
ao-no-otoko	蒼の男	standard	3	9784403611193	譚詩（バラ-ド）	譚詩
apollo-no-uta	アポロの歌	standard	2	9784061086364	手塚治虫漫画全集（36）	手塚治虫漫画全集
apollo-no-uta	アポロの歌	bunkobon	2	9784087483048	手塚治虫名作集（16）	手塚治虫名作集
aporon-no-kanashimi	アポロンの哀しみ	standard	1	9784124901658	マンガギリシア神話（1）	マンガギリシア神話
aporon-no-kanashimi	アポロンの哀しみ	standard	2	9784124901665	マンガギリシア神話（2）	マンガギリシア神話
aporon-no-kanashimi	アポロンの哀しみ	standard	3	9784124901672	マンガギリシア神話（3）	マンガギリシア神話
aporon-no-kanashimi	アポロンの哀しみ	standard	4	9784124901689	マンガギリシア神話（4）	マンガギリシア神話
aporon-no-kanashimi	アポロンの哀しみ	standard	5	9784124901696	マンガギリシア神話（5）	マンガギリシア神話
aporon-no-kanashimi	アポロンの哀しみ	standard	6	9784124901702	マンガギリシア神話（6）	マンガギリシア神話
aporon-no-kanashimi	アポロンの哀しみ	standard	7	9784124901719	マンガギリシア神話（7）	マンガギリシア神話
aporon-no-kanashimi	アポロンの哀しみ	standard	8	9784124901726	マンガギリシア神話（8）	マンガギリシア神話
ar-tonelico-2	Ar tonelico 2	standard	1	9784861272479	アルトネリコ（1）	アルトネリコ
ar-tonelico-2	Ar tonelico 2	standard	2	9784861272868	アルトネリコ（2）	アルトネリコ
ar-tonelico-2	Ar tonelico 2	standard	3	9784861273216	アルトネリコ（3）	アルトネリコ
araania	アラーニァ	standard	1	9784757557611	MURCIE’LAGO-ムルシエラゴー	murcie’lagoムルシエラゴ
araania	アラーニァ	standard	2	9784757559592	MURCIE’LAGO-ムルシエラゴー（2）	murcie’lagoムルシエラゴ
araania	アラーニァ	standard	3	9784757562127	MURCIE’LAGO-ムルシエラゴー（3）	murcie’lagoムルシエラゴ
araania	アラーニァ	standard	4	9784757564794	MURCIE’LAGO-ムルシエラゴー（4）	murcie’lagoムルシエラゴ
araania	アラーニァ	standard	5	9784757567641	MURCIE’LAGO-ムルシエラゴー（5）	murcie’lagoムルシエラゴ
arashigaoka	嵐が丘	standard	1	9784418962068	マンガ世界の文学（8）	マンガ世界ノ文学
arasu-kagayakeru-tsubasa	Alas～輝ける翼	standard	1	9784088768045	Monacoの空へ2　ALAS（01）	monacoノ空ヘ2alas
arasu-kagayakeru-tsubasa	Alas～輝ける翼	standard	2	9784088768496	Monacoの空へ2　ALAS（02）	monacoノ空ヘ2alas
arasu-kagayakeru-tsubasa	Alas～輝ける翼	standard	3	9784088768960	Monacoの空へ2　ALAS（03）	monacoノ空ヘ2alas
arasu-kagayakeru-tsubasa	Alas～輝ける翼	standard	4	9784088770499	Monacoの空へ2　ALAS（04）	monacoノ空ヘ2alas
arasu-kagayakeru-tsubasa	Alas～輝ける翼	standard	5	9784088771113	Monacoの空へ2　ALAS（05）	monacoノ空ヘ2alas
arasu-kagayakeru-tsubasa	Alas～輝ける翼	standard	6	9784088771533	Monacoの空へ2　ALAS（06）	monacoノ空ヘ2alas
arasu-kagayakeru-tsubasa	Alas～輝ける翼	standard	7	9784088771991	Monacoの空へ2　ALAS（07）	monacoノ空ヘ2alas
arasu-kagayakeru-tsubasa	Alas～輝ける翼	standard	8	9784088772790	Monacoの空へ2　ALAS（08）	monacoノ空ヘ2alas
arasu-kagayakeru-tsubasa	Alas～輝ける翼	standard	10	9784088773537	Monacoの空へ2　ALAS（10）	monacoノ空ヘ2alas
arasu-kagayakeru-tsubasa	Alas～輝ける翼	standard	11	9784088773803	Monacoの空へ2　ALAS（11）	monacoノ空ヘ2alas
arc-the-lad-ii	Arc The Lad Ⅱ	standard	1	9784870252363	アークザラッド2（1）	アクザラッド2
arc-the-lad-ii	Arc The Lad Ⅱ	standard	2	9784870252738	アークザラッド2	アクザラッド2
arc-the-lad-ii	Arc The Lad Ⅱ	standard	3	9784870253407	アークザラッド2（3）	アクザラッド2
arc-the-lad-ii	Arc The Lad Ⅱ	standard	4	9784870254244	アークザラッド2（4）	アクザラッド2
arc-the-lad-ii	Arc The Lad Ⅱ	standard	5	9784870254817	アークザラッド2（5）	アクザラッド2
arc-the-lad-ii	Arc The Lad Ⅱ	standard	6	9784757500686	アークザラッド2（6）	アクザラッド2
arc-the-lad-ii	Arc The Lad Ⅱ	standard	7	9784757501522	アークザラッド2（7）	アクザラッド2
arc-the-lad-ii	Arc The Lad Ⅱ	standard	8	9784757501935	アークザラッド2（8）	アクザラッド2
arc-the-lad-ii	Arc The Lad Ⅱ	standard	9	9784757504028	アークザラッド2（9）	アクザラッド2
arc-the-lad-ii	Arc The Lad Ⅱ	standard	10	9784757505346	ア-クザラッド2（10）	アクザラッド2
arc-the-lad	Arc the lad	deluxe	1	9784796244145	アーク・ザ・ラッド（1）	アクザラッド
arcana-famiglia-comic-anthology-ciao	Arcana Famiglia Comic Anthology Ciao	standard	1	9784048868419	アルカナ・ファミリア　コミックアンソロジー　Ciao	アルカナファミリアアンソロジciao
arcana	ARCANA	standard	1	9784087826685	アルカナ（file　上）	アルカナ
arcana	ARCANA	standard	2	9784087826692	アルカナ（file　下）	アルカナ
arisa	ARISA	standard	1	9784061064454	亜里砂	亜里砂
artifact-red	ARTIFACT;RED	standard	1	9784757505735	アーティファクトレッド（1）	アティファクトレッド
artifact-red	ARTIFACT;RED	standard	2	9784757506527	アーティファクトレッド（2）	アティファクトレッド
artifact-red	ARTIFACT;RED	standard	3	9784757507548	アーティファクトレッド（3）	アティファクトレッド
arty-square	アーティ・スクエア	standard	1	9784882715719	ARTY　SQUARE	artysquare
aruko-love-joshi-tanpenshuu	アルコ恋愛女子短編集	bunkobon	1	9784086195478	ラブレター	ラブレタ
aruko-love-joshi-tanpenshuu	アルコ恋愛女子短編集	bunkobon	2	9784086195690	まぶたに星	マブタニ星
arupain-kuraimaa	アルパインクライマー	standard	1	9784098613342	THE ALPINE CLIMBER 単独登攀者・山野井泰史の軌跡（1）	thealpineclimber単独登攀
arupain-kuraimaa	アルパインクライマー	standard	2	9784098613991	THE ALPINE CLIMBER 単独登攀者・山野井泰史の軌跡（2）	thealpineclimber単独登攀
arupain-kuraimaa	アルパインクライマー	standard	3	9784098614929	THE ALPINE CLIMBER 単独登攀者・山野井泰史の軌跡（3）	thealpineclimber単独登攀
arupain-kuraimaa	アルパインクライマー	standard	4	9784098616084	THE ALPINE CLIMBER 単独登攀者・山野井泰史の軌跡（4）	thealpineclimber単独登攀
arupain-kuraimaa	アルパインクライマー	standard	5	9784098625543	THE ALPINE CLIMBER 単独登攀者・山野井泰史の軌跡（5）	thealpineclimber単独登攀
arupain-kuraimaa	アルパインクライマー	standard	6	9784098626038	THE ALPINE CLIMBER 単独登攀者・山野井泰史の軌跡（6）	thealpineclimber単独登攀
arupain-kuraimaa	アルパインクライマー	standard	7	9784098626960	THE ALPINE CLIMBER 単独登攀者・山野井泰史の軌跡（7）	thealpineclimber単独登攀
as-you-wish-sister	As you wish, sister	standard	1	9784832203259	シスター様の仰せの魔々に　1	シスタ様ノ仰セノ魔々ニ1
as-you-wish-sister	As you wish, sister	standard	2	9784832203730	シスター様の仰せの魔々に　2	シスタ様ノ仰セノ魔々ニ2
as-you-wish-sister	As you wish, sister	standard	3	9784832204317	シスター様の仰せの魔々に　3	シスタ様ノ仰セノ魔々ニ3
asagaonoasa	朝顔の朝	bunkobon	1	9784087851397	陸奥A子collection（2）	陸奥a子collection
ashita-e-hashire	明日へ奔れ	standard	3	9784754602772	旗手に名声	旗手ニ名声
